JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
King Street/Queen Avenue,29/07/2024,02:23:02,W,NW,Rain,20,11,Motorcycle,True
King Street/Queen Avenue,29/07/2024,02:35:16,N,S,Rain,20,8,Van,False
Mill Road/Factory Street,29/07/2024,02:36:24,N,S,Rain,40,34,Motorcycle,True
Mill Road/Factory Street,29/07/2024,02:48:27,S,S,Rain,40,51,Van,True
King Street/Queen Avenue,29/07/2024,02:48:58,NE,E,Rain,20,22,Buss,True
King Street/Queen Avenue,29/07/2024,03:05:21,W,S,Rain,20,23,Motorcycle,True
King Street/Queen Avenue,29/07/2024,03:08:34,SE,SW,Rain,20,28,Bus,False
King Street/Queen Avenue,29/07/2024,03:15:25,SW,NE,Rain,20,27,Buss,False
King Street/Queen Avenue,29/07/2024,03:21:58,W,S,Rain,20,14,Bicycle,False
King Street/Queen Avenue,29/07/2024,03:25:44,N,W,Rain,20,33,Buss,True
Mill Road/Factory Street,29/07/2024,03:27:11,E,W,Rain,40,28,Motorcycle,False
King Street/Queen Avenue,29/07/2024,03:28:36,W,E,Rain,20,11,Car,False
Mill Road/Factory Street,29/07/2024,03:28:42,W,S,Rain,40,13,Motorcycle,False
Mill Road/Factory Street,29/07/2024,03:37:50,E,S,Rain,40,55,Truck,False
Mill Road/Factory Street,29/07/2024,03:42:00,S,E,Rain,40,28,Motorcycle,False
Mill Road/Factory Street,29/07/2024,03:58:27,N,W,Rain,40,31,Van,False
King Street/Queen Avenue,29/07/2024,04:06:20,S,E,Rain,20,17,Car,False
Mill Road/Factory Street,29/07/2024,04:07:36,W,N,Rain,40,28,Bicycle,False
Mill Road/Factory Street,29/07/2024,04:07:44,S,W,Rain,40,51,Car,False
King Street/Queen Avenue,29/07/2024,04:13:08,S,E,Rain,20,23,Van,False
Mill Road/Factory Street,29/07/2024,04:15:03,E,N,Rain,40,6,Car,True
King Street/Queen Avenue,29/07/2024,04:16:15,E,N,Rain,20,8,Bus,False
King Street/Queen Avenue,29/07/2024,04:24:27,E,N,Rain,20,8,Motorcycle,False
Mill Road/Factory Street,29/07/2024,04:25:02,E,S,Rain,40,14,Motorbike,True
Mill Road/Factory Street,29/07/2024,04:26:07,W,N,Rain,40,14,Bicycle,True
King Street/Queen Avenue,29/07/2024,04:28:04,SE,W,Rain,20,21,Motorcycle,False
Mill Road/Factory Street,29/07/2024,04:30:09,S,E,Rain,40,41,Car,False
King Street/Queen Avenue,29/07/2024,04:30:31,S,SE,Rain,20,5,Truck,False
King Street/Queen Avenue,29/07/2024,04:32:22,N,SE,Rain,20,20,Motorbike,True
King Street/Queen Avenue,29/07/2024,04:45:30,W,E,Rain,20,34,Truck,True
Mill Road/Factory Street,29/07/2024,04:49:41,S,E,Rain,40,14,Motorbike,False
King Street/Queen Avenue,29/07/2024,04:55:25,W,W,Rain,20,28,Truck,False
Mill Road/Factory Street,29/07/2024,04:57:42,E,E,Rain,40,27,Bus,True
King Street/Queen Avenue,29/07/2024,05:02:52,SW,N,Rain,20,10,Truck,True
King Street/Queen Avenue,29/07/2024,05:03:07,NW,SE,Rain,20,9,Motorbike,True
King Street/Queen Avenue,29/07/2024,05:04:42,N,NE,Rain,20,9,Scooter,False
King Street/Queen Avenue,29/07/2024,05:05:18,S,SE,Rain,20,8,Bicycle,True
King Street/Queen Avenue,29/07/2024,05:11:23,E,E,Rain,20,11,Scooter,True
Mill Road/Factory Street,29/07/2024,05:12:36,W,S,Rain,40,46,Bicycle,True
King Street/Queen Avenue,29/07/2024,05:16:13,N,SW,Rain,20,5,Bus,False
Mill Road/Factory Street,29/07/2024,05:17:05,W,S,Rain,40,52,Truck,False
Mill Road/Factory Street,29/07/2024,05:19:00,S,N,Rain,40,12,Motorcycle,False
Mill Road/Factory Street,29/07/2024,05:30:47,S,E,Rain,40,35,Motorbike,False
Mill Road/Factory Street,29/07/2024,05:36:25,N,S,Rain,40,29,Scooter,False
Mill Road/Factory Street,29/07/2024,05:56:11,W,S,Rain,40,9,Buss,True
Mill Road/Factory Street,29/07/2024,06:00:47,W,S,Rain,40,24,Van,False
Mill Road/Factory Street,29/07/2024,06:01:20,S,S,Rain,40,10,Buss,True
Mill Road/Factory Street,29/07/2024,06:05:55,N,W,Rain,40,31,Van,False
King Street/Queen Avenue,29/07/2024,06:08:55,W,NE,Rain,20,18,Scooter,True
King Street/Queen Avenue,29/07/2024,06:09:19,W,E,Rain,20,24,Van,True
King Street/Queen Avenue,29/07/2024,06:15:32,S,SE,Rain,20,28,Scooter,False
King Street/Queen Avenue,29/07/2024,06:16:57,SE,SW,Rain,20,25,Bus,False
Mill Road/Factory Street,29/07/2024,06:17:06,N,N,Rain,40,28,Motorcycle,True
King Street/Queen Avenue,29/07/2024,06:25:04,SE,W,Rain,20,20,Bus,False
Mill Road/Factory Street,29/07/2024,06:25:06,W,N,Rain,40,31,Bus,False
Mill Road/Factory Street,29/07/2024,06:26:35,E,E,Rain,40,28,Scooter,False
King Street/Queen Avenue,29/07/2024,06:27:49,SE,W,Rain,20,19,Scooter,False
King Street/Queen Avenue,29/07/2024,06:31:18,SE,N,Rain,20,30,Motorcycle,True
Mill Road/Factory Street,29/07/2024,06:38:01,N,S,Rain,40,18,Motorcycle,True
Mill Road/Factory Street,29/07/2024,06:43:36,N,E,Rain,40,28,Car,False
King Street/Queen Avenue,29/07/2024,06:43:42,S,W,Rain,20,35,Bus,False
King Street/Queen Avenue,29/07/2024,06:45:02,W,SW,Rain,20,27,Car,False
King Street/Queen Avenue,29/07/2024,06:47:41,N,NW,Rain,20,28,Bus,False
King Street/Queen Avenue,29/07/2024,06:59:47,SE,NE,Rain,20,5,Buss,False
King Street/Queen Avenue,29/07/2024,07:05:10,N,S,Rain,20,28,Bicycle,False
Mill Road/Factory Street,29/07/2024,07:06:45,S,N,Rain,40,45,Motorbike,False
King Street/Queen Avenue,29/07/2024,07:12:05,N,SE,Rain,20,5,Car,False
King Street/Queen Avenue,29/07/2024,07:16:41,S,NW,Rain,20,33,Bus,False
King Street/Queen Avenue,29/07/2024,07:24:06,S,E,Rain,20,21,Bicycle,False
Mill Road/Factory Street,29/07/2024,07:29:58,W,N,Rain,40,51,Van,True
King Street/Queen Avenue,29/07/2024,07:43:38,SE,SW,Rain,20,10,Scooter,False
Mill Road/Factory Street,29/07/2024,07:52:13,N,N,Rain,40,46,Motorcycle,False
Mill Road/Factory Street,29/07/2024,07:56:13,S,S,Rain,40,37,Van,False
King Street/Queen Avenue,29/07/2024,08:44:48,W,NW,Rain,20,19,Scooter,False
King Street/Queen Avenue,29/07/2024,08:48:00,N,S,Rain,20,11,Van,False
Mill Road/Factory Street,29/07/2024,08:49:07,E,S,Rain,40,47,Motorbike,True
Mill Road/Factory Street,29/07/2024,08:56:42,E,E,Rain,40,55,Motorbike,False
Mill Road/Factory Street,29/07/2024,09:00:22,E,W,Rain,40,37,Truck,False
Mill Road/Factory Street,29/07/2024,09:06:32,W,S,Rain,40,5,Truck,True
Mill Road/Factory Street,29/07/2024,09:10:04,E,E,Rain,40,27,Bus,True
Mill Road/Factory Street,29/07/2024,09:10:34,N,N,Rain,40,18,Car,False
King Street/Queen Avenue,29/07/2024,09:12:09,SE,W,Rain,20,25,Car,True
Mill Road/Factory Street,29/07/2024,09:12:35,S,N,Rain,40,20,Bicycle,True
Mill Road/Factory Street,29/07/2024,09:16:57,S,N,Rain,40,9,Scooter,False
Mill Road/Factory Street,29/07/2024,09:22:04,E,N,Rain,40,28,Bus,False
King Street/Queen Avenue,29/07/2024,09:32:44,S,NE,Rain,20,32,Scooter,False
Mill Road/Factory Street,29/07/2024,09:32:52,N,W,Rain,40,46,Scooter,False
Mill Road/Factory Street,29/07/2024,09:35:55,N,W,Rain,40,11,Scooter,False
Mill Road/Factory Street,29/07/2024,09:38:13,S,N,Rain,40,40,Bicycle,False
King Street/Queen Avenue,29/07/2024,09:44:59,W,SE,Rain,20,8,Buss,False
Mill Road/Factory Street,29/07/2024,10:08:11,W,E,Rain,40,25,Scooter,False
Mill Road/Factory Street,29/07/2024,10:19:22,N,N,Rain,40,27,Buss,False
King Street/Queen Avenue,29/07/2024,10:20:35,W,W,Rain,20,34,Van,False
Mill Road/Factory Street,29/07/2024,10:23:05,W,W,Rain,40,21,Car,False
King Street/Queen Avenue,29/07/2024,10:23:43,NW,NW,Rain,20,31,Truck,False
King Street/Queen Avenue,29/07/2024,10:24:36,N,NE,Rain,20,6,Van,True
Mill Road/Factory Street,29/07/2024,10:27:38,N,W,Rain,40,35,Bicycle,False
Mill Road/Factory Street,29/07/2024,10:27:50,S,E,Rain,40,20,Bus,True
King Street/Queen Avenue,29/07/2024,10:49:17,E,W,Rain,20,13,Car,True
King Street/Queen Avenue,29/07/2024,10:57:24,NE,W,Rain,20,28,Bicycle,False
Mill Road/Factory Street,29/07/2024,11:09:05,S,N,Rain,40,5,Motorbike,True
Mill Road/Factory Street,29/07/2024,11:11:35,S,W,Rain,40,29,Bicycle,False
King Street/Queen Avenue,29/07/2024,11:17:08,SE,S,Rain,20,22,Bicycle,True
Mill Road/Factory Street,29/07/2024,11:20:05,E,S,Rain,40,31,Bicycle,False
Mill Road/Factory Street,29/07/2024,11:22:53,W,E,Rain,40,12,Buss,False
Mill Road/Factory Street,29/07/2024,11:23:09,E,N,Rain,40,5,Motorcycle,False
King Street/Queen Avenue,29/07/2024,11:25:24,E,SW,Rain,20,19,Motorbike,False
Mill Road/Factory Street,29/07/2024,11:29:29,W,N,Rain,40,10,Buss,False
Mill Road/Factory Street,29/07/2024,11:39:54,W,N,Rain,40,50,Motorbike,True
King Street/Queen Avenue,29/07/2024,11:50:25,SE,N,Rain,20,20,Van,False
King Street/Queen Avenue,29/07/2024,11:51:31,NW,NE,Rain,20,17,Car,True
Mill Road/Factory Street,29/07/2024,11:53:52,E,E,Rain,40,15,Motorbike,True
Mill Road/Factory Street,29/07/2024,11:54:54,S,E,Rain,40,34,Buss,False
King Street/Queen Avenue,29/07/2024,12:02:00,NE,S,Rain,20,27,Buss,False
Mill Road/Factory Street,29/07/2024,12:02:57,N,E,Rain,40,46,Car,True
Mill Road/Factory Street,29/07/2024,12:03:59,E,W,Rain,40,35,Truck,True
Mill Road/Factory Street,29/07/2024,12:05:56,N,S,Rain,40,45,Bus,True
Mill Road/Factory Street,29/07/2024,12:12:39,W,N,Rain,40,41,Motorbike,True
King Street/Queen Avenue,29/07/2024,12:18:13,W,NE,Rain,20,26,Van,True
Mill Road/Factory Street,29/07/2024,12:23:19,E,W,Rain,40,16,Van,False
King Street/Queen Avenue,29/07/2024,12:25:45,S,W,Rain,20,33,Motorbike,True
Mill Road/Factory Street,29/07/2024,12:26:47,E,N,Rain,40,15,Truck,False
King Street/Queen Avenue,29/07/2024,12:27:20,NW,E,Rain,20,21,Truck,True
King Street/Queen Avenue,29/07/2024,12:30:37,E,NE,Rain,20,5,Van,False
King Street/Queen Avenue,29/07/2024,12:38:33,NE,SW,Rain,20,20,Motorcycle,False
King Street/Queen Avenue,29/07/2024,12:41:20,N,SE,Rain,20,11,Scooter,True
Mill Road/Factory Street,29/07/2024,12:46:22,S,N,Rain,40,26,Motorbike,False
King Street/Queen Avenue,29/07/2024,12:48:49,NE,NW,Rain,20,23,Car,False
Mill Road/Factory Street,29/07/2024,12:49:16,N,E,Rain,40,10,Buss,False
Mill Road/Factory Street,29/07/2024,12:49:27,S,W,Rain,40,26,Bus,False
King Street/Queen Avenue,29/07/2024,12:49:44,S,SW,Rain,20,32,Motorbike,True
Mill Road/Factory Street,29/07/2024,12:59:12,E,S,Rain,40,17,Bicycle,False
Mill Road/Factory Street,29/07/2024,13:00:40,S,N,Rain,40,44,Van,False
King Street/Queen Avenue,29/07/2024,13:07:14,W,S,Rain,20,16,Motorcycle,True
King Street/Queen Avenue,29/07/2024,13:16:44,NE,SE,Rain,20,23,Bicycle,False
Mill Road/Factory Street,29/07/2024,13:18:38,E,W,Rain,40,6,Bus,True
Mill Road/Factory Street,29/07/2024,13:21:48,E,S,Rain,40,17,Motorcycle,False
Mill Road/Factory Street,29/07/2024,13:23:03,N,N,Rain,40,35,Buss,True
Mill Road/Factory Street,29/07/2024,13:23:09,W,N,Rain,40,36,Buss,False
King Street/Queen Avenue,29/07/2024,13:24:01,W,S,Rain,20,13,Bus,False
Mill Road/Factory Street,29/07/2024,13:24:09,E,E,Rain,40,19,Motorbike,False
Mill Road/Factory Street,29/07/2024,13:33:36,S,N,Rain,40,20,Motorcycle,True
King Street/Queen Avenue,29/07/2024,13:47:15,W,SW,Rain,20,6,Motorcycle,False
Mill Road/Factory Street,29/07/2024,14:10:38,E,W,Rain,40,20,Car,False
King Street/Queen Avenue,29/07/2024,14:19:29,NE,SE,Rain,20,22,Scooter,True
Mill Road/Factory Street,29/07/2024,14:26:58,W,N,Rain,40,28,Truck,False
King Street/Queen Avenue,29/07/2024,14:32:18,NE,SE,Rain,20,21,Truck,False
Mill Road/Factory Street,29/07/2024,14:32:37,N,E,Rain,40,31,Truck,True
Mill Road/Factory Street,29/07/2024,14:35:24,N,S,Rain,40,35,Bus,False
King Street/Queen Avenue,29/07/2024,14:40:57,NE,S,Rain,20,10,Bus,False
King Street/Queen Avenue,29/07/2024,14:44:30,NE,E,Rain,20,11,Truck,False
Mill Road/Factory Street,29/07/2024,14:50:41,N,E,Rain,40,12,Buss,True
King Street/Queen Avenue,29/07/2024,14:51:20,S,N,Rain,20,9,Truck,False
Mill Road/Factory Street,29/07/2024,14:53:54,S,W,Rain,40,45,Bus,True
King Street/Queen Avenue,29/07/2024,15:06:33,NW,NE,Rain,20,22,Bicycle,False
Mill Road/Factory Street,29/07/2024,15:12:05,E,E,Rain,40,34,Scooter,False
Mill Road/Factory Street,29/07/2024,15:27:56,W,W,Rain,40,43,Bicycle,False
King Street/Queen Avenue,29/07/2024,15:29:29,N,S,Rain,20,14,Scooter,False
Mill Road/Factory Street,29/07/2024,15:30:34,S,W,Rain,40,27,Motorbike,False
Mill Road/Factory Street,29/07/2024,15:39:38,N,S,Rain,40,38,Bicycle,False
Mill Road/Factory Street,29/07/2024,15:42:23,E,N,Rain,40,55,Car,False
King Street/Queen Avenue,29/07/2024,15:42:34,W,W,Rain,20,11,Buss,False
King Street/Queen Avenue,29/07/2024,15:43:29,E,NE,Rain,20,9,Car,False
King Street/Queen Avenue,29/07/2024,15:51:55,N,SE,Rain,20,26,Van,False
Mill Road/Factory Street,29/07/2024,15:52:04,N,W,Rain,40,51,Bicycle,True
Mill Road/Factory Street,29/07/2024,15:55:20,N,W,Rain,40,21,Van,False
Mill Road/Factory Street,29/07/2024,16:06:32,S,N,Rain,40,42,Motorbike,False
Mill Road/Factory Street,29/07/2024,16:13:42,E,S,Rain,40,8,Bus,False
King Street/Queen Avenue,29/07/2024,16:32:34,S,NE,Rain,20,34,Truck,True
King Street/Queen Avenue,29/07/2024,16:37:50,SW,SW,Rain,20,15,Bus,False
King Street/Queen Avenue,29/07/2024,16:41:42,S,SE,Rain,20,27,Bicycle,False
King Street/Queen Avenue,29/07/2024,16:46:46,NW,SW,Rain,20,17,Motorbike,False
Mill Road/Factory Street,29/07/2024,16:50:01,S,E,Rain,40,49,Buss,False
King Street/Queen Avenue,29/07/2024,16:56:36,N,E,Rain,20,20,Bus,False
King Street/Queen Avenue,29/07/2024,16:57:50,NE,SW,Rain,20,9,Scooter,False
King Street/Queen Avenue,29/07/2024,16:58:22,W,S,Rain,20,26,Car,True
King Street/Queen Avenue,29/07/2024,17:05:08,S,NE,Rain,20,19,Van,False
Mill Road/Factory Street,29/07/2024,17:07:10,S,N,Rain,40,39,Truck,False
King Street/Queen Avenue,29/07/2024,17:07:23,S,S,Rain,20,21,Motorcycle,False
King Street/Queen Avenue,29/07/2024,17:10:27,N,W,Rain,20,14,Car,False
Mill Road/Factory Street,29/07/2024,17:31:34,W,S,Rain,40,29,Bus,False
King Street/Queen Avenue,29/07/2024,17:50:51,SW,S,Rain,20,21,Van,False
Mill Road/Factory Street,29/07/2024,17:50:57,S,N,Rain,40,51,Buss,False
King Street/Queen Avenue,29/07/2024,17:54:27,W,W,Rain,20,13,Bus,False
Mill Road/Factory Street,29/07/2024,17:59:58,W,S,Rain,40,18,Truck,True
King Street/Queen Avenue,29/07/2024,18:02:29,NW,SE,Rain,20,19,Scooter,False
Mill Road/Factory Street,29/07/2024,18:03:50,S,W,Rain,40,36,Van,False
King Street/Queen Avenue,29/07/2024,18:19:37,W,SW,Rain,20,13,Truck,True
King Street/Queen Avenue,29/07/2024,18:28:40,W,NE,Rain,20,32,Scooter,True
Mill Road/Factory Street,29/07/2024,18:33:38,E,S,Rain,40,46,Bicycle,True
Mill Road/Factory Street,29/07/2024,18:36:02,W,N,Rain,40,8,Motorcycle,True
Mill Road/Factory Street,29/07/2024,18:40:51,W,S,Rain,40,33,Truck,False
King Street/Queen Avenue,29/07/2024,18:49:59,S,NW,Rain,20,17,Motorbike,False
King Street/Queen Avenue,29/07/2024,18:55:51,N,NE,Rain,20,19,Buss,False
King Street/Queen Avenue,29/07/2024,19:00:03,SE,W,Rain,20,34,Truck,False
Mill Road/Factory Street,29/07/2024,19:06:38,W,W,Rain,40,17,Motorcycle,False
Mill Road/Factory Street,29/07/2024,19:09:11,W,E,Rain,40,43,Buss,False
Mill Road/Factory Street,29/07/2024,19:21:19,W,S,Rain,40,39,Buss,True
King Street/Queen Avenue,29/07/2024,19:31:06,E,NE,Rain,20,35,Bus,False
Mill Road/Factory Street,29/07/2024,19:31:13,W,N,Rain,40,22,Scooter,True
Mill Road/Factory Street,29/07/2024,19:38:04,S,W,Rain,40,11,Car,True
Mill Road/Factory Street,29/07/2024,19:41:33,E,W,Rain,40,55,Buss,False
King Street/Queen Avenue,29/07/2024,19:46:27,SW,SE,Rain,20,34,Buss,False
King Street/Queen Avenue,29/07/2024,19:50:05,NW,SE,Rain,20,35,Scooter,False
Mill Road/Factory Street,29/07/2024,19:58:43,S,W,Rain,40,28,Van,False
King Street/Queen Avenue,29/07/2024,20:00:04,SW,S,Rain,20,35,Truck,True
Mill Road/Factory Street,29/07/2024,20:02:38,S,S,Rain,40,5,Motorbike,False
Mill Road/Factory Street,29/07/2024,20:03:19,N,E,Rain,40,28,Bicycle,False
Mill Road/Factory Street,29/07/2024,20:03:47,S,N,Rain,40,14,Bus,False
Mill Road/Factory Street,29/07/2024,20:04:13,W,W,Rain,40,25,Scooter,False
King Street/Queen Avenue,29/07/2024,20:07:48,W,S,Rain,20,10,Buss,True
Mill Road/Factory Street,29/07/2024,20:09:56,E,S,Rain,40,22,Car,False
Mill Road/Factory Street,29/07/2024,20:14:14,E,W,Rain,40,35,Car,False
Mill Road/Factory Street,29/07/2024,20:24:46,S,W,Rain,40,25,Van,True
King Street/Queen Avenue,29/07/2024,20:28:23,N,S,Rain,20,8,Bus,True
King Street/Queen Avenue,29/07/2024,20:34:18,S,W,Rain,20,34,Scooter,False
Mill Road/Factory Street,29/07/2024,20:37:55,N,N,Rain,40,34,Bus,True
Mill Road/Factory Street,29/07/2024,20:38:00,N,N,Rain,40,39,Motorcycle,False
Mill Road/Factory Street,29/07/2024,20:38:35,S,W,Rain,40,19,Motorcycle,True
Mill Road/Factory Street,29/07/2024,20:41:25,W,S,Rain,40,8,Motorcycle,False
King Street/Queen Avenue,29/07/2024,20:42:58,W,N,Rain,20,23,Scooter,True
King Street/Queen Avenue,29/07/2024,20:44:24,E,NW,Rain,20,10,Motorcycle,False
King Street/Queen Avenue,29/07/2024,20:47:14,N,W,Rain,20,5,Bus,False
Mill Road/Factory Street,29/07/2024,20:50:54,N,W,Rain,40,23,Buss,False
Mill Road/Factory Street,29/07/2024,20:52:04,W,S,Rain,40,7,Van,True
Mill Road/Factory Street,29/07/2024,20:52:12,S,W,Rain,40,11,Bus,False
King Street/Queen Avenue,29/07/2024,20:57:10,SE,SW,Rain,20,7,Bicycle,False
Mill Road/Factory Street,29/07/2024,20:57:14,E,S,Rain,40,39,Truck,False
Mill Road/Factory Street,29/07/2024,20:58:16,S,E,Rain,40,18,Bus,True
Mill Road/Factory Street,29/07/2024,20:59:02,S,S,Rain,40,54,Bus,True
King Street/Queen Avenue,29/07/2024,21:01:44,E,NE,Rain,20,24,Scooter,False
Mill Road/Factory Street,29/07/2024,21:04:36,W,W,Rain,40,25,Motorcycle,True
King Street/Queen Avenue,29/07/2024,21:07:42,E,SW,Rain,20,7,Motorcycle,False
King Street/Queen Avenue,29/07/2024,21:08:09,SE,NE,Rain,20,6,Motorcycle,False
King Street/Queen Avenue,29/07/2024,21:10:46,E,N,Rain,20,18,Van,True
King Street/Queen Avenue,29/07/2024,21:12:00,NW,N,Rain,20,25,Motorcycle,False
King Street/Queen Avenue,29/07/2024,21:15:51,W,SE,Rain,20,21,Motorcycle,True
Mill Road/Factory Street,29/07/2024,21:17:07,W,W,Rain,40,40,Scooter,False
King Street/Queen Avenue,29/07/2024,21:25:24,N,NW,Rain,20,32,Motorcycle,False
King Street/Queen Avenue,29/07/2024,21:30:04,NW,N,Rain,20,24,Scooter,False
King Street/Queen Avenue,29/07/2024,21:30:22,SE,SE,Rain,20,7,Van,False
King Street/Queen Avenue,29/07/2024,21:35:26,S,NW,Rain,20,25,Bus,False
King Street/Queen Avenue,29/07/2024,21:35:55,SW,E,Rain,20,33,Scooter,False
King Street/Queen Avenue,29/07/2024,21:44:05,S,SE,Rain,20,27,Car,True
Mill Road/Factory Street,29/07/2024,21:47:20,S,E,Rain,40,35,Bicycle,False
King Street/Queen Avenue,29/07/2024,21:47:29,SE,NW,Rain,20,28,Motorbike,False
King Street/Queen Avenue,29/07/2024,21:52:17,NW,N,Rain,20,7,Truck,False
King Street/Queen Avenue,29/07/2024,21:53:22,NW,W,Rain,20,18,Motorbike,False
Mill Road/Factory Street,29/07/2024,21:56:29,E,E,Rain,40,50,Truck,False
Mill Road/Factory Street,29/07/2024,22:08:20,W,W,Rain,40,13,Bus,False
King Street/Queen Avenue,29/07/2024,22:09:34,W,S,Rain,20,25,Bicycle,False
King Street/Queen Avenue,29/07/2024,22:13:54,W,N,Rain,20,34,Buss,False
Mill Road/Factory Street,29/07/2024,22:21:13,W,E,Rain,40,19,Van,True
Mill Road/Factory Street,29/07/2024,22:26:15,E,N,Rain,40,16,Car,True
Mill Road/Factory Street,29/07/2024,22:26:38,E,S,Rain,40,46,Truck,False
King Street/Queen Avenue,29/07/2024,22:28:08,SW,NE,Rain,20,31,Buss,True
King Street/Queen Avenue,29/07/2024,22:41:12,NW,E,Rain,20,18,Buss,False
Mill Road/Factory Street,29/07/2024,22:43:27,E,N,Rain,40,10,Bus,True
Mill Road/Factory Street,29/07/2024,22:46:33,E,E,Rain,40,19,Bicycle,False
King Street/Queen Avenue,29/07/2024,22:47:34,NE,N,Rain,20,29,Bicycle,False
Mill Road/Factory Street,29/07/2024,22:49:29,E,W,Rain,40,21,Scooter,False
King Street/Queen Avenue,29/07/2024,22:50:19,SE,E,Rain,20,18,Truck,True
Mill Road/Factory Street,29/07/2024,22:50:51,N,S,Rain,40,17,Buss,True
Mill Road/Factory Street,29/07/2024,22:52:57,N,W,Rain,40,15,Bus,True
King Street/Queen Avenue,29/07/2024,22:57:06,SE,NE,Rain,20,24,Truck,False
King Street/Queen Avenue,29/07/2024,23:00:45,SE,NW,Rain,20,12,Van,False
King Street/Queen Avenue,29/07/2024,23:06:50,E,SE,Rain,20,20,Motorbike,False
King Street/Queen Avenue,29/07/2024,23:12:15,SE,E,Rain,20,24,Truck,False
Mill Road/Factory Street,29/07/2024,23:12:26,S,W,Rain,40,18,Motorcycle,True
King Street/Queen Avenue,29/07/2024,23:20:43,SW,W,Rain,20,24,Scooter,False
King Street/Queen Avenue,29/07/2024,23:21:21,W,W,Rain,20,22,Car,False
King Street/Queen Avenue,29/07/2024,23:22:32,SW,NW,Rain,20,27,Car,False
King Street/Queen Avenue,29/07/2024,23:23:24,SW,NE,Rain,20,25,Bus,False
King Street/Queen Avenue,29/07/2024,23:25:19,E,N,Rain,20,22,Motorbike,False
King Street/Queen Avenue,29/07/2024,23:27:48,W,S,Rain,20,6,Buss,False
King Street/Queen Avenue,29/07/2024,23:27:48,E,SW,Rain,20,5,Motorbike,False
King Street/Queen Avenue,29/07/2024,23:29:31,SW,S,Rain,20,7,Van,False
King Street/Queen Avenue,29/07/2024,23:38:28,NW,E,Rain,20,13,Motorcycle,False
Mill Road/Factory Street,29/07/2024,23:47:52,E,N,Rain,40,14,Scooter,False
King Street/Queen Avenue,29/07/2024,23:52:49,NE,W,Rain,20,27,Buss,False
King Street/Queen Avenue,29/07/2024,23:55:05,S,NW,Rain,20,31,Buss,True
