JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Maple Avenue/Cedar Lane,02/09/2024,05:26:56,N,N,Heavy Rain,40,12,Truck,False
Mill Road/Factory Street,02/09/2024,05:27:56,W,E,Heavy Rain,40,22,Scooter,True
Maple Avenue/Cedar Lane,02/09/2024,05:27:59,N,W,Heavy Rain,40,37,Van,False
Maple Avenue/Cedar Lane,02/09/2024,05:34:08,W,S,Heavy Rain,40,27,Bicycle,False
Mill Road/Factory Street,02/09/2024,05:58:45,N,N,Heavy Rain,40,53,Bicycle,True
Mill Road/Factory Street,02/09/2024,06:00:43,N,E,Heavy Rain,40,50,Truck,False
Mill Road/Factory Street,02/09/2024,06:03:44,E,W,Heavy Rain,40,51,Car,True
Maple Avenue/Cedar Lane,02/09/2024,06:07:47,N,N,Heavy Rain,40,19,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,06:10:17,E,S,Heavy Rain,40,40,Bus,True
Maple Avenue/Cedar Lane,02/09/2024,06:12:18,E,E,Heavy Rain,40,33,Car,False
Mill Road/Factory Street,02/09/2024,06:16:26,W,W,Heavy Rain,40,9,Bus,False
Mill Road/Factory Street,02/09/2024,06:24:39,E,E,Heavy Rain,40,50,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,06:27:31,S,W,Heavy Rain,40,38,Bus,True
Mill Road/Factory Street,02/09/2024,06:36:15,W,W,Heavy Rain,40,34,Van,False
Mill Road/Factory Street,02/09/2024,06:40:43,E,S,Heavy Rain,40,12,Bus,False
Mill Road/Factory Street,02/09/2024,06:45:14,W,E,Heavy Rain,40,5,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,06:47:10,E,S,Heavy Rain,40,39,Motorbike,True
Maple Avenue/Cedar Lane,02/09/2024,06:51:38,E,N,Heavy Rain,40,31,Scooter,True
Mill Road/Factory Street,02/09/2024,06:53:26,S,S,Heavy Rain,40,7,Truck,True
Maple Avenue/Cedar Lane,02/09/2024,06:57:14,S,N,Heavy Rain,40,48,Van,False
Mill Road/Factory Street,02/09/2024,07:05:54,E,E,Heavy Rain,40,38,Van,False
Mill Road/Factory Street,02/09/2024,07:08:42,S,N,Heavy Rain,40,21,Bus,True
Mill Road/Factory Street,02/09/2024,07:08:49,N,N,Heavy Rain,40,46,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,07:18:11,N,W,Heavy Rain,40,21,Bicycle,True
Maple Avenue/Cedar Lane,02/09/2024,07:31:32,N,S,Heavy Rain,40,17,Bus,False
Mill Road/Factory Street,02/09/2024,07:36:03,N,S,Heavy Rain,40,52,Motorcycle,True
Maple Avenue/Cedar Lane,02/09/2024,07:41:34,N,N,Heavy Rain,40,22,Van,False
Mill Road/Factory Street,02/09/2024,07:42:28,W,W,Heavy Rain,40,55,Van,False
Maple Avenue/Cedar Lane,02/09/2024,07:45:54,S,N,Heavy Rain,40,46,Bus,True
Maple Avenue/Cedar Lane,02/09/2024,07:46:27,N,N,Heavy Rain,40,49,Van,False
Mill Road/Factory Street,02/09/2024,07:50:22,S,S,Heavy Rain,40,19,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,07:51:39,N,N,Heavy Rain,40,45,Motorcycle,False
Mill Road/Factory Street,02/09/2024,07:53:57,W,S,Heavy Rain,40,9,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,07:53:59,E,S,Heavy Rain,40,11,Bus,False
Mill Road/Factory Street,02/09/2024,07:56:08,E,W,Heavy Rain,40,16,Motorcycle,False
Mill Road/Factory Street,02/09/2024,08:01:33,S,S,Heavy Rain,40,19,Car,False
Maple Avenue/Cedar Lane,02/09/2024,08:02:23,N,N,Heavy Rain,40,17,Van,False
Maple Avenue/Cedar Lane,02/09/2024,08:04:01,N,W,Heavy Rain,40,49,Bicycle,True
Mill Road/Factory Street,02/09/2024,08:08:09,S,S,Heavy Rain,40,49,Buss,True
Maple Avenue/Cedar Lane,02/09/2024,08:08:38,N,W,Heavy Rain,40,35,Bicycle,False
Mill Road/Factory Street,02/09/2024,08:12:02,E,S,Heavy Rain,40,25,Car,True
Mill Road/Factory Street,02/09/2024,08:17:37,W,E,Heavy Rain,40,19,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,08:22:33,N,S,Heavy Rain,40,5,Van,False
Mill Road/Factory Street,02/09/2024,08:25:43,W,E,Heavy Rain,40,11,Truck,True
Maple Avenue/Cedar Lane,02/09/2024,08:28:29,E,E,Heavy Rain,40,35,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,08:34:29,N,W,Heavy Rain,40,14,Motorbike,False
Mill Road/Factory Street,02/09/2024,08:34:55,E,W,Heavy Rain,40,35,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,08:35:34,N,W,Heavy Rain,40,24,Bicycle,False
Mill Road/Factory Street,02/09/2024,08:36:27,E,W,Heavy Rain,40,9,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,08:39:32,W,E,Heavy Rain,40,25,Motorcycle,True
Maple Avenue/Cedar Lane,02/09/2024,08:56:12,N,W,Heavy Rain,40,40,Van,False
Maple Avenue/Cedar Lane,02/09/2024,08:58:32,S,S,Heavy Rain,40,36,Truck,False
Mill Road/Factory Street,02/09/2024,09:03:42,E,S,Heavy Rain,40,20,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,09:09:09,N,W,Heavy Rain,40,16,Motorbike,False
Mill Road/Factory Street,02/09/2024,09:39:07,W,S,Heavy Rain,40,53,Truck,False
Mill Road/Factory Street,02/09/2024,09:40:45,W,E,Heavy Rain,40,26,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,09:50:09,S,E,Heavy Rain,40,5,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,09:52:35,W,S,Heavy Rain,40,25,Bus,False
Mill Road/Factory Street,02/09/2024,09:55:03,N,S,Heavy Rain,40,15,Scooter,True
Maple Avenue/Cedar Lane,02/09/2024,10:10:06,S,S,Heavy Rain,40,25,Car,False
Mill Road/Factory Street,02/09/2024,10:39:25,E,E,Heavy Rain,40,31,Motorbike,True
Maple Avenue/Cedar Lane,02/09/2024,10:40:57,S,E,Heavy Rain,40,39,Bicycle,False
Mill Road/Factory Street,02/09/2024,10:44:14,W,S,Heavy Rain,40,7,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,10:45:48,N,W,Heavy Rain,40,35,Scooter,False
Mill Road/Factory Street,02/09/2024,10:48:16,E,S,Heavy Rain,40,24,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,10:48:42,W,S,Heavy Rain,40,32,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,10:49:50,S,W,Heavy Rain,40,31,Buss,True
Maple Avenue/Cedar Lane,02/09/2024,10:55:24,W,S,Heavy Rain,40,42,Scooter,False
Mill Road/Factory Street,02/09/2024,10:56:47,S,S,Heavy Rain,40,33,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,10:59:55,W,S,Heavy Rain,40,7,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,11:05:40,E,N,Heavy Rain,40,53,Scooter,False
Mill Road/Factory Street,02/09/2024,11:07:10,S,W,Heavy Rain,40,31,Truck,False
Mill Road/Factory Street,02/09/2024,11:08:46,E,E,Heavy Rain,40,47,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,11:12:26,N,N,Heavy Rain,40,26,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,11:20:09,W,W,Heavy Rain,40,42,Truck,True
Maple Avenue/Cedar Lane,02/09/2024,11:22:50,N,N,Heavy Rain,40,29,Bicycle,True
Mill Road/Factory Street,02/09/2024,11:23:03,E,E,Heavy Rain,40,54,Bicycle,False
Mill Road/Factory Street,02/09/2024,11:34:15,S,S,Heavy Rain,40,21,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,11:36:46,S,S,Heavy Rain,40,42,Bicycle,True
Maple Avenue/Cedar Lane,02/09/2024,11:43:39,E,W,Heavy Rain,40,22,Bus,False
Mill Road/Factory Street,02/09/2024,11:49:45,N,E,Heavy Rain,40,16,Motorbike,True
Mill Road/Factory Street,02/09/2024,12:04:20,E,W,Heavy Rain,40,7,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,12:06:37,E,S,Heavy Rain,40,6,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,12:09:50,S,N,Heavy Rain,40,25,Motorcycle,False
Mill Road/Factory Street,02/09/2024,12:10:29,S,S,Heavy Rain,40,15,Motorbike,True
Maple Avenue/Cedar Lane,02/09/2024,12:11:25,W,N,Heavy Rain,40,20,Motorbike,False
Mill Road/Factory Street,02/09/2024,12:11:52,E,S,Heavy Rain,40,28,Car,False
Mill Road/Factory Street,02/09/2024,12:11:58,N,S,Heavy Rain,40,41,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,12:19:34,E,E,Heavy Rain,40,28,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,12:19:57,N,N,Heavy Rain,40,53,Bus,False
Mill Road/Factory Street,02/09/2024,12:21:19,S,N,Heavy Rain,40,37,Motorcycle,True
Maple Avenue/Cedar Lane,02/09/2024,12:31:01,N,W,Heavy Rain,40,24,Scooter,True
Maple Avenue/Cedar Lane,02/09/2024,12:34:24,S,E,Heavy Rain,40,41,Bus,True
Mill Road/Factory Street,02/09/2024,12:36:06,S,S,Heavy Rain,40,5,Truck,True
Mill Road/Factory Street,02/09/2024,12:37:45,E,E,Heavy Rain,40,17,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,13:05:23,E,W,Heavy Rain,40,47,Truck,True
Maple Avenue/Cedar Lane,02/09/2024,13:05:55,N,S,Heavy Rain,40,20,Van,False
Maple Avenue/Cedar Lane,02/09/2024,13:08:59,N,E,Heavy Rain,40,45,Bicycle,False
Mill Road/Factory Street,02/09/2024,13:09:40,S,E,Heavy Rain,40,50,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,13:10:52,W,W,Heavy Rain,40,20,Truck,True
Mill Road/Factory Street,02/09/2024,13:14:42,W,S,Heavy Rain,40,11,Car,True
Mill Road/Factory Street,02/09/2024,13:23:36,W,E,Heavy Rain,40,30,Motorbike,False
Mill Road/Factory Street,02/09/2024,13:31:25,E,W,Heavy Rain,40,42,Scooter,False
Mill Road/Factory Street,02/09/2024,13:35:29,W,E,Heavy Rain,40,24,Van,False
Maple Avenue/Cedar Lane,02/09/2024,13:35:57,W,E,Heavy Rain,40,15,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,13:37:39,E,N,Heavy Rain,40,46,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,13:42:33,E,E,Heavy Rain,40,15,Bicycle,False
Mill Road/Factory Street,02/09/2024,13:50:29,E,N,Heavy Rain,40,33,Motorbike,True
Maple Avenue/Cedar Lane,02/09/2024,13:54:34,N,N,Heavy Rain,40,41,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,13:55:15,N,S,Heavy Rain,40,33,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,13:55:30,S,E,Heavy Rain,40,32,Buss,True
Mill Road/Factory Street,02/09/2024,14:02:32,S,W,Heavy Rain,40,43,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,14:05:13,E,W,Heavy Rain,40,41,Truck,True
Maple Avenue/Cedar Lane,02/09/2024,14:07:33,S,E,Heavy Rain,40,55,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,14:13:19,S,E,Heavy Rain,40,25,Truck,False
Mill Road/Factory Street,02/09/2024,14:18:11,E,W,Heavy Rain,40,18,Bus,True
Mill Road/Factory Street,02/09/2024,14:25:02,W,S,Heavy Rain,40,9,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,14:26:07,W,N,Heavy Rain,40,27,Motorbike,False
Mill Road/Factory Street,02/09/2024,14:29:29,E,W,Heavy Rain,40,42,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,14:31:10,W,E,Heavy Rain,40,39,Van,False
Maple Avenue/Cedar Lane,02/09/2024,14:33:40,E,S,Heavy Rain,40,30,Van,False
Mill Road/Factory Street,02/09/2024,14:35:31,E,S,Heavy Rain,40,8,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,14:36:49,N,S,Heavy Rain,40,11,Buss,True
Maple Avenue/Cedar Lane,02/09/2024,14:44:41,S,N,Heavy Rain,40,14,Car,True
Mill Road/Factory Street,02/09/2024,14:49:46,W,E,Heavy Rain,40,36,Motorcycle,False
Mill Road/Factory Street,02/09/2024,14:51:58,E,W,Heavy Rain,40,5,Car,True
Mill Road/Factory Street,02/09/2024,14:59:34,N,N,Heavy Rain,40,28,Motorcycle,False
Mill Road/Factory Street,02/09/2024,15:07:09,W,N,Heavy Rain,40,27,Van,True
Mill Road/Factory Street,02/09/2024,15:12:41,S,N,Heavy Rain,40,49,Van,False
Mill Road/Factory Street,02/09/2024,15:14:05,S,S,Heavy Rain,40,33,Motorbike,False
Mill Road/Factory Street,02/09/2024,15:17:41,S,S,Heavy Rain,40,52,Van,False
Maple Avenue/Cedar Lane,02/09/2024,15:18:44,N,S,Heavy Rain,40,43,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,15:28:00,E,N,Heavy Rain,40,19,Car,False
Maple Avenue/Cedar Lane,02/09/2024,15:28:40,W,S,Heavy Rain,40,25,Van,False
Maple Avenue/Cedar Lane,02/09/2024,15:28:47,W,S,Heavy Rain,40,42,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,15:30:20,S,S,Heavy Rain,40,27,Buss,True
Mill Road/Factory Street,02/09/2024,15:39:39,E,E,Heavy Rain,40,20,Car,True
Mill Road/Factory Street,02/09/2024,15:41:40,W,E,Heavy Rain,40,21,Motorbike,True
Maple Avenue/Cedar Lane,02/09/2024,15:45:39,E,N,Heavy Rain,40,45,Buss,True
Mill Road/Factory Street,02/09/2024,15:48:02,W,E,Heavy Rain,40,24,Van,False
Maple Avenue/Cedar Lane,02/09/2024,15:53:34,N,E,Heavy Rain,40,26,Car,False
Mill Road/Factory Street,02/09/2024,16:22:02,W,W,Heavy Rain,40,10,Car,False
Mill Road/Factory Street,02/09/2024,16:26:08,W,S,Heavy Rain,40,41,Van,False
Mill Road/Factory Street,02/09/2024,16:31:25,N,E,Heavy Rain,40,51,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,16:31:32,E,N,Heavy Rain,40,22,Scooter,True
Mill Road/Factory Street,02/09/2024,16:37:54,E,N,Heavy Rain,40,20,Buss,True
Mill Road/Factory Street,02/09/2024,16:51:40,N,W,Heavy Rain,40,15,Car,True
Mill Road/Factory Street,02/09/2024,16:54:32,N,W,Heavy Rain,40,43,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,16:55:59,N,S,Heavy Rain,40,14,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,16:57:15,N,E,Heavy Rain,40,40,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,17:04:22,S,W,Heavy Rain,40,39,Scooter,True
Maple Avenue/Cedar Lane,02/09/2024,17:08:54,W,E,Heavy Rain,40,13,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,17:13:50,N,E,Heavy Rain,40,51,Scooter,False
Mill Road/Factory Street,02/09/2024,17:14:34,W,S,Heavy Rain,40,55,Scooter,False
Mill Road/Factory Street,02/09/2024,17:17:20,S,S,Heavy Rain,40,28,Bicycle,False
Mill Road/Factory Street,02/09/2024,17:19:12,E,E,Heavy Rain,40,30,Motorbike,True
Maple Avenue/Cedar Lane,02/09/2024,17:26:51,N,N,Heavy Rain,40,34,Car,False
Mill Road/Factory Street,02/09/2024,17:27:51,N,S,Heavy Rain,40,9,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,17:35:15,W,E,Heavy Rain,40,52,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,17:38:57,N,N,Heavy Rain,40,39,Buss,True
Maple Avenue/Cedar Lane,02/09/2024,17:41:15,E,E,Heavy Rain,40,47,Scooter,True
Mill Road/Factory Street,02/09/2024,17:43:35,S,N,Heavy Rain,40,36,Motorbike,False
Mill Road/Factory Street,02/09/2024,17:49:16,W,S,Heavy Rain,40,20,Car,True
Mill Road/Factory Street,02/09/2024,17:50:50,E,N,Heavy Rain,40,15,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,17:51:06,N,N,Heavy Rain,40,23,Motorcycle,True
Maple Avenue/Cedar Lane,02/09/2024,17:56:13,W,S,Heavy Rain,40,18,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,17:58:56,E,W,Heavy Rain,40,26,Motorcycle,False
Mill Road/Factory Street,02/09/2024,18:03:09,N,W,Heavy Rain,40,33,Bicycle,True
Maple Avenue/Cedar Lane,02/09/2024,18:03:32,W,N,Heavy Rain,40,46,Bus,False
Mill Road/Factory Street,02/09/2024,18:04:51,S,N,Heavy Rain,40,28,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,18:26:13,S,S,Heavy Rain,40,28,Bus,False
Maple Avenue/Cedar Lane,02/09/2024,18:26:36,N,W,Heavy Rain,40,36,Motorbike,True
Mill Road/Factory Street,02/09/2024,18:27:25,E,W,Heavy Rain,40,17,Truck,False
Mill Road/Factory Street,02/09/2024,18:27:39,S,W,Heavy Rain,40,33,Bus,True
Maple Avenue/Cedar Lane,02/09/2024,18:29:12,E,E,Heavy Rain,40,43,Truck,True
Maple Avenue/Cedar Lane,02/09/2024,18:32:48,N,W,Heavy Rain,40,18,Van,False
Maple Avenue/Cedar Lane,02/09/2024,18:33:19,E,E,Heavy Rain,40,11,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,18:35:12,N,E,Heavy Rain,40,35,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,18:39:39,E,E,Heavy Rain,40,16,Motorcycle,False
Maple Avenue/Cedar Lane,02/09/2024,18:42:19,S,E,Heavy Rain,40,13,Motorcycle,True
Mill Road/Factory Street,02/09/2024,18:43:24,E,S,Heavy Rain,40,17,Van,False
Maple Avenue/Cedar Lane,02/09/2024,18:49:55,N,N,Heavy Rain,40,35,Scooter,True
Maple Avenue/Cedar Lane,02/09/2024,18:50:44,E,W,Heavy Rain,40,30,Van,False
Maple Avenue/Cedar Lane,02/09/2024,18:55:38,N,W,Heavy Rain,40,22,Scooter,True
Mill Road/Factory Street,02/09/2024,18:59:42,N,W,Heavy Rain,40,42,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,19:03:00,S,W,Heavy Rain,40,13,Buss,False
Maple Avenue/Cedar Lane,02/09/2024,19:03:02,S,E,Heavy Rain,40,29,Van,False
Mill Road/Factory Street,02/09/2024,19:09:20,E,W,Heavy Rain,40,30,Bicycle,False
Maple Avenue/Cedar Lane,02/09/2024,19:10:42,N,N,Heavy Rain,40,33,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,19:10:42,W,N,Heavy Rain,40,25,Buss,True
Mill Road/Factory Street,02/09/2024,19:17:27,W,E,Heavy Rain,40,16,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,19:22:35,E,E,Heavy Rain,40,40,Motorcycle,True
Mill Road/Factory Street,02/09/2024,19:25:12,E,E,Heavy Rain,40,45,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,19:26:27,E,N,Heavy Rain,40,53,Scooter,False
Mill Road/Factory Street,02/09/2024,19:38:11,N,E,Heavy Rain,40,28,Scooter,False
Maple Avenue/Cedar Lane,02/09/2024,19:44:57,S,W,Heavy Rain,40,32,Truck,True
Maple Avenue/Cedar Lane,02/09/2024,19:47:20,W,S,Heavy Rain,40,22,Buss,False
Mill Road/Factory Street,02/09/2024,19:49:32,W,N,Heavy Rain,40,32,Truck,False
Maple Avenue/Cedar Lane,02/09/2024,19:58:07,E,S,Heavy Rain,40,37,Motorbike,False
Mill Road/Factory Street,02/09/2024,19:59:55,S,E,Heavy Rain,40,8,Motorbike,False
Maple Avenue/Cedar Lane,02/09/2024,20:02:27,E,S,Heavy Rain,40,5,Van,False
Maple Avenue/Cedar Lane,02/09/2024,20:13:22,S,E,Heavy Rain,40,33,Van,False
Mill Road/Factory Street,02/09/2024,20:23:13,N,N,Heavy Rain,40,16,Truck,False
Mill Road/Factory Street,02/09/2024,20:31:06,S,N,Heavy Rain,40,14,Bicycle,True
Mill Road/Factory Street,02/09/2024,20:36:41,E,S,Heavy Rain,40,41,Motorbike,True
