JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Hanley Highway/Westway,23/06/2024,19:18:23,S,S,Heavy Rain,20,6,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,11:37:26,W,W,Clear,30,25,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,06:04:10,W,W,Rain,30,30,Van,False
Elm Avenue/Rabbit Road,23/06/2024,21:40:20,E,E,Clear,30,25,Car,False
Elm Avenue/Rabbit Road,23/06/2024,18:53:10,W,W,Overcast,30,20,Van,False
Hanley Highway/Westway,23/06/2024,01:13:18,E,E,Clear,20,16,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,12:53:55,S,S,Rain,30,29,Van,False
Elm Avenue/Rabbit Road,23/06/2024,13:29:57,S,E,Clear,30,22,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,23:10:56,W,N,Overcast,30,29,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,03:10:26,W,W,Overcast,30,29,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,16:20:49,W,W,Clear,30,16,Car,False
Hanley Highway/Westway,23/06/2024,10:24:44,W,E,Overcast,20,17,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,13:12:25,N,N,Light Rain,30,26,Car,False
Hanley Highway/Westway,23/06/2024,02:33:52,N,SE,Overcast,20,15,Truck,False
Hanley Highway/Westway,23/06/2024,05:31:31,NW,W,Overcast,20,9,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,16:20:49,S,S,Light Rain,30,23,Car,False
Hanley Highway/Westway,23/06/2024,04:16:15,N,NW,Heavy Rain,20,12,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,22:27:56,S,W,Overcast,30,25,Scooter,False
Elm Avenue/Rabbit Road,23/06/2024,05:54:59,W,S,Overcast,30,26,Car,False
Elm Avenue/Rabbit Road,23/06/2024,13:04:24,S,N,Clear,30,26,Bicycle,False
Hanley Highway/Westway,23/06/2024,17:00:01,SW,SE,Overcast,20,14,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,18:11:27,E,E,Sunny,30,20,Truck,True
Elm Avenue/Rabbit Road,23/06/2024,09:22:54,W,S,Overcast,30,28,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,05:15:15,W,W,Clear,30,18,Motorcycle,True
Elm Avenue/Rabbit Road,23/06/2024,01:08:05,N,S,Overcast,30,29,Car,False
Elm Avenue/Rabbit Road,23/06/2024,11:19:37,W,S,Clear,30,26,Buss,False
Hanley Highway/Westway,23/06/2024,02:32:44,SW,SW,Overcast,20,15,Motorcycle,False
Hanley Highway/Westway,23/06/2024,03:36:43,NE,SW,Clear,20,28,Car,False
Hanley Highway/Westway,23/06/2024,14:05:46,NW,NW,Overcast,20,14,Car,False
Elm Avenue/Rabbit Road,23/06/2024,18:10:06,W,W,Light Rain,30,24,Car,False
Hanley Highway/Westway,23/06/2024,06:18:21,NW,NW,Cloudy,20,11,Van,False
Elm Avenue/Rabbit Road,23/06/2024,11:57:45,E,E,Overcast,30,20,Car,False
Elm Avenue/Rabbit Road,23/06/2024,09:05:19,N,N,Clear,30,49,Buss,False
Hanley Highway/Westway,23/06/2024,06:49:44,W,W,Heavy Rain,20,8,Scooter,False
Hanley Highway/Westway,23/06/2024,01:02:23,W,W,Overcast,20,10,Car,False
Elm Avenue/Rabbit Road,23/06/2024,11:30:32,S,S,Clear,30,24,Van,False
Hanley Highway/Westway,23/06/2024,08:22:31,S,W,Clear,20,13,Car,False
Hanley Highway/Westway,23/06/2024,11:27:43,NE,E,Heavy Rain,20,16,Motorcycle,False
Hanley Highway/Westway,23/06/2024,03:30:50,SW,SE,Cloudy,20,19,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,22:19:24,S,N,Overcast,30,50,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,10:01:23,S,S,Overcast,30,17,Car,False
Hanley Highway/Westway,23/06/2024,16:34:45,S,SE,Overcast,20,9,Truck,False
Hanley Highway/Westway,23/06/2024,19:28:18,SE,SE,Light Rain,20,19,Car,False
Elm Avenue/Rabbit Road,23/06/2024,12:13:49,N,N,Light Rain,30,21,Van,False
Elm Avenue/Rabbit Road,23/06/2024,15:45:13,S,N,Light Rain,30,34,Truck,True
Hanley Highway/Westway,23/06/2024,01:47:32,SE,NE,Clear,20,17,Car,False
Elm Avenue/Rabbit Road,23/06/2024,07:31:44,N,N,Clear,30,27,Van,False
Hanley Highway/Westway,23/06/2024,23:44:14,N,W,Sunny,20,15,Car,False
Elm Avenue/Rabbit Road,23/06/2024,14:21:19,N,N,Clear,30,25,Scooter,False
Elm Avenue/Rabbit Road,23/06/2024,04:41:01,W,W,Sunny,30,18,Buss,True
Hanley Highway/Westway,23/06/2024,00:04:50,SW,SW,Clear,20,17,Car,False
Elm Avenue/Rabbit Road,23/06/2024,14:19:49,S,S,Clear,30,19,Car,False
Hanley Highway/Westway,23/06/2024,05:43:18,N,W,Rain,20,9,Car,False
Elm Avenue/Rabbit Road,23/06/2024,13:39:57,E,E,Rain,30,20,Motorcycle,True
Hanley Highway/Westway,23/06/2024,12:42:40,S,S,Heavy Rain,20,7,Buss,False
Hanley Highway/Westway,23/06/2024,11:26:31,W,W,Overcast,20,15,Truck,False
Hanley Highway/Westway,23/06/2024,01:00:04,SE,SW,Sunny,20,12,Motorcycle,False
Hanley Highway/Westway,23/06/2024,18:31:07,E,NE,Clear,20,19,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,12:26:39,S,N,Overcast,30,32,Truck,False
Hanley Highway/Westway,23/06/2024,18:08:54,SW,SW,Overcast,20,17,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,14:30:10,N,S,Cloudy,30,27,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,08:28:18,S,S,Heavy Rain,30,24,Car,False
Hanley Highway/Westway,23/06/2024,15:52:32,NW,NW,Rain,20,10,Van,False
Hanley Highway/Westway,23/06/2024,21:34:12,N,N,Overcast,20,11,Van,True
Hanley Highway/Westway,23/06/2024,23:19:27,W,NE,Light Rain,20,36,Bicycle,False
Hanley Highway/Westway,23/06/2024,06:37:45,NW,SW,Overcast,20,8,Car,False
Hanley Highway/Westway,23/06/2024,16:58:37,E,N,Rain,20,5,Bicycle,True
Elm Avenue/Rabbit Road,23/06/2024,11:09:06,E,N,Overcast,30,24,Van,True
Elm Avenue/Rabbit Road,23/06/2024,12:30:00,N,S,Light Rain,30,19,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,01:54:04,E,E,Sunny,30,39,Motorcycle,True
Elm Avenue/Rabbit Road,23/06/2024,08:40:45,E,E,Sunny,30,19,Car,False
Elm Avenue/Rabbit Road,23/06/2024,16:32:59,N,N,Light Rain,30,39,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,19:41:39,E,E,Sunny,30,16,Car,True
Hanley Highway/Westway,23/06/2024,03:14:42,N,SW,Clear,20,16,Scooter,False
Elm Avenue/Rabbit Road,23/06/2024,06:09:30,N,N,Light Rain,30,30,Bicycle,False
Hanley Highway/Westway,23/06/2024,04:58:09,W,S,Sunny,20,11,Car,False
Elm Avenue/Rabbit Road,23/06/2024,23:39:59,E,S,Heavy Rain,30,15,Car,False
Elm Avenue/Rabbit Road,23/06/2024,20:29:22,S,S,Rain,30,35,Van,False
Elm Avenue/Rabbit Road,23/06/2024,12:53:20,S,S,Rain,30,29,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,17:53:29,S,E,Overcast,30,25,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,18:07:35,N,N,Clear,30,29,Car,False
Elm Avenue/Rabbit Road,23/06/2024,17:58:05,W,S,Overcast,30,23,Motorcycle,False
Hanley Highway/Westway,23/06/2024,12:40:53,E,E,Rain,20,12,Buss,True
Hanley Highway/Westway,23/06/2024,21:07:54,E,W,Clear,20,8,Car,False
Elm Avenue/Rabbit Road,23/06/2024,03:41:22,N,N,Sunny,30,20,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,22:13:07,W,W,Overcast,30,19,Scooter,False
Elm Avenue/Rabbit Road,23/06/2024,00:41:49,E,S,Rain,30,27,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,10:58:20,E,E,Overcast,30,26,Truck,True
Hanley Highway/Westway,23/06/2024,18:12:36,S,NW,Overcast,20,32,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,19:32:30,E,S,Clear,30,15,Car,False
Elm Avenue/Rabbit Road,23/06/2024,06:50:40,W,E,Clear,30,19,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,19:48:29,S,W,Overcast,30,23,Scooter,False
Hanley Highway/Westway,23/06/2024,23:50:25,SE,SE,Overcast,20,19,Scooter,False
Elm Avenue/Rabbit Road,23/06/2024,05:40:00,E,E,Clear,30,28,Van,False
Hanley Highway/Westway,23/06/2024,07:55:56,W,N,Clear,20,10,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,23:50:51,W,W,Sunny,30,44,Car,True
Hanley Highway/Westway,23/06/2024,07:52:17,SE,SE,Overcast,20,37,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,14:13:45,E,N,Overcast,30,30,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,02:01:43,E,E,Cloudy,30,28,Motorcycle,True
Elm Avenue/Rabbit Road,23/06/2024,06:06:35,E,E,Light Rain,30,17,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,10:58:02,S,W,Light Rain,30,29,Car,False
Elm Avenue/Rabbit Road,23/06/2024,17:35:04,E,N,Light Rain,30,15,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,22:47:21,N,N,Clear,30,28,Car,True
Hanley Highway/Westway,23/06/2024,19:40:37,W,W,Clear,20,27,Buss,True
Elm Avenue/Rabbit Road,23/06/2024,20:30:54,S,E,Light Rain,30,47,Van,False
Elm Avenue/Rabbit Road,23/06/2024,15:13:57,N,E,Overcast,30,16,Car,False
Elm Avenue/Rabbit Road,23/06/2024,13:56:50,E,S,Clear,30,17,Truck,False
Hanley Highway/Westway,23/06/2024,21:26:50,SE,NW,Clear,20,9,Van,False
Hanley Highway/Westway,23/06/2024,00:24:47,E,E,Clear,20,10,Van,False
Hanley Highway/Westway,23/06/2024,20:28:53,NW,NW,Cloudy,20,10,Car,False
Hanley Highway/Westway,23/06/2024,01:43:07,N,W,Light Rain,20,29,Truck,False
Hanley Highway/Westway,23/06/2024,12:32:23,SW,SW,Light Rain,20,7,Car,False
Elm Avenue/Rabbit Road,23/06/2024,20:10:00,E,E,Light Rain,30,43,Scooter,False
Hanley Highway/Westway,23/06/2024,05:58:10,SE,SE,Clear,20,11,Car,True
Elm Avenue/Rabbit Road,23/06/2024,01:30:43,S,E,Rain,30,23,Car,False
Hanley Highway/Westway,23/06/2024,17:12:17,SE,E,Overcast,20,17,Car,False
Hanley Highway/Westway,23/06/2024,19:06:18,E,SE,Overcast,20,10,Van,False
Hanley Highway/Westway,23/06/2024,16:42:05,NW,N,Overcast,20,36,Scooter,True
Hanley Highway/Westway,23/06/2024,02:38:14,N,N,Light Rain,20,18,Motorcycle,False
Hanley Highway/Westway,23/06/2024,10:53:15,SW,E,Light Rain,20,9,Car,False
Elm Avenue/Rabbit Road,23/06/2024,12:12:34,N,E,Clear,30,20,Motorcycle,False
Hanley Highway/Westway,23/06/2024,16:15:26,W,NE,Clear,20,17,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,18:15:00,W,E,Rain,30,19,Car,True
Hanley Highway/Westway,23/06/2024,01:01:56,NE,NE,Overcast,20,7,Car,True
Elm Avenue/Rabbit Road,23/06/2024,07:44:48,S,W,Light Rain,30,22,Scooter,False
Hanley Highway/Westway,23/06/2024,17:03:35,SE,NE,Overcast,20,12,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,13:13:02,S,S,Clear,30,25,Bicycle,False
Hanley Highway/Westway,23/06/2024,00:43:25,N,SW,Rain,20,28,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,19:56:09,S,E,Clear,30,15,Van,False
Hanley Highway/Westway,23/06/2024,07:25:01,E,E,Overcast,20,20,Buss,False
Hanley Highway/Westway,23/06/2024,11:40:22,NE,NE,Overcast,20,8,Car,True
Elm Avenue/Rabbit Road,23/06/2024,23:27:11,S,S,Rain,30,20,Car,True
Elm Avenue/Rabbit Road,23/06/2024,15:50:19,N,N,Light Rain,30,18,Car,False
Hanley Highway/Westway,23/06/2024,14:20:59,SW,SE,Light Rain,20,39,Car,False
Elm Avenue/Rabbit Road,23/06/2024,08:40:01,E,S,Overcast,30,15,Van,True
Hanley Highway/Westway,23/06/2024,00:05:29,NE,NW,Heavy Rain,20,36,Car,False
Hanley Highway/Westway,23/06/2024,16:44:50,NW,E,Overcast,20,16,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,01:15:42,W,S,Light Rain,30,15,Car,False
Elm Avenue/Rabbit Road,23/06/2024,19:45:26,N,N,Overcast,30,27,Car,True
Hanley Highway/Westway,23/06/2024,17:04:50,SE,NE,Clear,20,15,Truck,True
Hanley Highway/Westway,23/06/2024,19:30:44,NE,NE,Clear,20,17,Truck,False
Elm Avenue/Rabbit Road,23/06/2024,10:05:59,S,S,Clear,30,23,Motorcycle,False
Hanley Highway/Westway,23/06/2024,07:04:35,NW,N,Light Rain,20,5,Bicycle,False
Hanley Highway/Westway,23/06/2024,15:19:54,W,W,Sunny,20,20,Car,False
Elm Avenue/Rabbit Road,23/06/2024,20:58:43,E,E,Clear,30,23,Car,False
Elm Avenue/Rabbit Road,23/06/2024,23:32:54,E,E,Light Rain,30,23,Buss,False
Hanley Highway/Westway,23/06/2024,15:10:23,NE,NE,Rain,20,12,Car,False
Elm Avenue/Rabbit Road,23/06/2024,17:40:40,S,S,Overcast,30,30,Car,True
Hanley Highway/Westway,23/06/2024,07:41:17,SW,SW,Overcast,20,9,Scooter,False
Elm Avenue/Rabbit Road,23/06/2024,17:34:15,S,E,Clear,30,15,Van,True
Hanley Highway/Westway,23/06/2024,20:20:44,N,N,Sunny,20,14,Car,True
Elm Avenue/Rabbit Road,23/06/2024,20:27:49,W,E,Clear,30,20,Truck,False
Hanley Highway/Westway,23/06/2024,16:24:10,SW,NE,Clear,20,6,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,20:17:43,W,N,Overcast,30,15,Car,False
Hanley Highway/Westway,23/06/2024,22:43:58,NW,SW,Sunny,20,20,Car,True
Elm Avenue/Rabbit Road,23/06/2024,21:43:44,S,W,Overcast,30,16,Van,False
Elm Avenue/Rabbit Road,23/06/2024,22:25:57,E,N,Clear,30,15,Bicycle,False
Hanley Highway/Westway,23/06/2024,17:22:34,W,W,Overcast,20,12,Car,True
Hanley Highway/Westway,23/06/2024,08:49:12,E,S,Overcast,20,8,Car,False
Elm Avenue/Rabbit Road,23/06/2024,17:03:32,S,E,Sunny,30,15,Car,False
Hanley Highway/Westway,23/06/2024,13:37:58,SE,SE,Light Rain,20,20,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,11:34:19,N,E,Sunny,30,25,Car,False
Hanley Highway/Westway,23/06/2024,19:49:17,N,NE,Overcast,20,5,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,12:15:42,S,S,Overcast,30,18,Car,False
Hanley Highway/Westway,23/06/2024,19:46:29,S,S,Overcast,20,10,Car,False
Hanley Highway/Westway,23/06/2024,21:08:35,SW,SW,Clear,20,20,Car,False
Hanley Highway/Westway,23/06/2024,10:57:51,NW,NW,Overcast,20,10,Motorcycle,False
Elm Avenue/Rabbit Road,23/06/2024,10:50:09,N,N,Light Rain,30,22,Motorcycle,True
Elm Avenue/Rabbit Road,23/06/2024,17:42:09,E,N,Light Rain,30,27,Scooter,False
Elm Avenue/Rabbit Road,23/06/2024,02:52:16,N,W,Light Rain,30,28,Bicycle,False
Hanley Highway/Westway,23/06/2024,09:02:15,SW,W,Sunny,20,15,Van,False
Hanley Highway/Westway,23/06/2024,11:05:57,NW,NW,Light Rain,20,6,Car,False
Hanley Highway/Westway,23/06/2024,03:39:15,S,S,Rain,20,9,Buss,True
Elm Avenue/Rabbit Road,23/06/2024,17:44:05,N,W,Overcast,30,18,Bicycle,False
Elm Avenue/Rabbit Road,23/06/2024,11:59:03,W,W,Rain,30,21,Car,True
Elm Avenue/Rabbit Road,23/06/2024,18:03:30,N,E,Overcast,30,25,Truck,False
Hanley Highway/Westway,23/06/2024,16:53:47,W,S,Clear,20,15,Car,False
Hanley Highway/Westway,23/06/2024,08:57:14,S,W,Rain,20,5,Motorcycle,False
Hanley Highway/Westway,23/06/2024,10:15:50,NW,NW,Overcast,20,16,Car,False
Elm Avenue/Rabbit Road,23/06/2024,14:55:24,S,E,Rain,30,28,Van,False
Elm Avenue/Rabbit Road,23/06/2024,04:21:48,W,W,Light Rain,30,16,Buss,False
Hanley Highway/Westway,23/06/2024,05:39:37,SW,NE,Sunny,20,19,Car,False
Elm Avenue/Rabbit Road,23/06/2024,23:37:22,N,S,Clear,30,26,Car,False
Elm Avenue/Rabbit Road,23/06/2024,23:49:59,N,E,Overcast,30,16,Van,False
Hanley Highway/Westway,23/06/2024,13:31:23,SE,SE,Clear,20,20,Van,False
Elm Avenue/Rabbit Road,23/06/2024,05:31:07,W,W,Rain,30,24,Buss,False
Elm Avenue/Rabbit Road,23/06/2024,16:09:15,W,S,Light Rain,30,24,Car,False
Elm Avenue/Rabbit Road,23/06/2024,17:06:54,E,S,Light Rain,30,15,Car,False
Hanley Highway/Westway,23/06/2024,03:19:30,NE,W,Clear,20,11,Car,False
