JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
High Street/Market Road,12/08/2024,01:53:24,E,S,Light Rain,30,9,Truck,False
Park Lane/Garden Way,12/08/2024,02:12:11,NW,W,Light Rain,20,10,Motorbike,False
High Street/Market Road,12/08/2024,02:20:49,SE,E,Light Rain,30,14,Bicycle,False
High Street/Market Road,12/08/2024,02:21:15,NW,E,Light Rain,30,20,Scooter,True
High Street/Market Road,12/08/2024,02:21:22,W,NW,Light Rain,30,24,Bus,False
Park Lane/Garden Way,12/08/2024,02:27:38,N,SE,Light Rain,20,7,Van,True
Park Lane/Garden Way,12/08/2024,02:30:16,S,S,Light Rain,20,12,Bus,False
Park Lane/Garden Way,12/08/2024,02:31:22,N,SE,Light Rain,20,7,Scooter,True
Park Lane/Garden Way,12/08/2024,02:33:31,SW,NE,Light Rain,20,7,Scooter,False
High Street/Market Road,12/08/2024,02:36:59,SW,W,Light Rain,30,9,Motorbike,False
High Street/Market Road,12/08/2024,02:40:25,NW,SW,Light Rain,30,45,Buss,False
High Street/Market Road,12/08/2024,02:42:41,NW,SE,Light Rain,30,39,Truck,False
High Street/Market Road,12/08/2024,02:45:38,SE,NE,Light Rain,30,14,Motorcycle,False
Park Lane/Garden Way,12/08/2024,02:51:42,NW,S,Light Rain,20,5,Buss,False
High Street/Market Road,12/08/2024,03:01:34,N,E,Light Rain,30,39,Motorcycle,False
High Street/Market Road,12/08/2024,03:04:15,E,NW,Light Rain,30,35,Scooter,False
Park Lane/Garden Way,12/08/2024,03:04:20,SW,NE,Light Rain,20,9,Truck,False
Park Lane/Garden Way,12/08/2024,03:06:10,E,E,Light Rain,20,28,Car,False
High Street/Market Road,12/08/2024,03:07:35,NE,E,Light Rain,30,27,Bicycle,False
Park Lane/Garden Way,12/08/2024,03:15:04,E,NW,Light Rain,20,7,Buss,False
Park Lane/Garden Way,12/08/2024,03:33:10,W,S,Light Rain,20,29,Motorcycle,False
High Street/Market Road,12/08/2024,03:43:14,N,SE,Light Rain,30,5,Car,False
Park Lane/Garden Way,12/08/2024,03:47:59,W,W,Light Rain,20,29,Bicycle,False
Park Lane/Garden Way,12/08/2024,03:48:02,E,SE,Light Rain,20,20,Motorbike,False
High Street/Market Road,12/08/2024,03:49:52,SW,SE,Light Rain,30,43,Van,False
Park Lane/Garden Way,12/08/2024,03:52:12,N,N,Light Rain,20,5,Bicycle,True
High Street/Market Road,12/08/2024,04:02:29,SE,W,Light Rain,30,30,Buss,False
High Street/Market Road,12/08/2024,04:04:43,NW,S,Light Rain,30,22,Bicycle,False
Park Lane/Garden Way,12/08/2024,04:10:26,S,SE,Light Rain,20,10,Van,False
High Street/Market Road,12/08/2024,04:28:48,W,NE,Light Rain,30,45,Motorbike,False
High Street/Market Road,12/08/2024,04:29:34,NW,W,Light Rain,30,14,Bicycle,False
Park Lane/Garden Way,12/08/2024,04:30:39,SE,E,Light Rain,20,12,Van,False
High Street/Market Road,12/08/2024,04:36:55,N,NW,Light Rain,30,39,Truck,False
Park Lane/Garden Way,12/08/2024,04:39:19,SE,E,Light Rain,20,8,Truck,False
High Street/Market Road,12/08/2024,04:43:17,NW,N,Light Rain,30,45,Bus,False
High Street/Market Road,12/08/2024,04:49:34,NW,N,Light Rain,30,44,Car,False
Park Lane/Garden Way,12/08/2024,04:49:41,N,NW,Light Rain,20,13,Motorbike,False
High Street/Market Road,12/08/2024,04:54:21,E,S,Light Rain,30,24,Motorcycle,True
Park Lane/Garden Way,12/08/2024,04:55:48,S,SW,Light Rain,20,21,Bus,False
High Street/Market Road,12/08/2024,05:00:09,N,W,Light Rain,30,15,Motorbike,False
High Street/Market Road,12/08/2024,05:01:35,SW,N,Light Rain,30,27,Scooter,False
Park Lane/Garden Way,12/08/2024,05:05:36,E,W,Light Rain,20,19,Van,False
High Street/Market Road,12/08/2024,05:10:20,N,S,Light Rain,30,17,Bicycle,False
Park Lane/Garden Way,12/08/2024,05:12:16,E,W,Light Rain,20,27,Bus,False
High Street/Market Road,12/08/2024,05:13:35,NW,SE,Light Rain,30,27,Buss,False
Park Lane/Garden Way,12/08/2024,05:14:21,SW,W,Light Rain,20,27,Scooter,False
High Street/Market Road,12/08/2024,05:24:16,E,NW,Light Rain,30,6,Motorbike,False
High Street/Market Road,12/08/2024,05:32:23,N,W,Light Rain,30,11,Scooter,False
High Street/Market Road,12/08/2024,05:32:58,S,E,Light Rain,30,18,Bus,False
High Street/Market Road,12/08/2024,05:37:33,E,S,Light Rain,30,36,Truck,False
Park Lane/Garden Way,12/08/2024,05:47:14,NW,SW,Light Rain,20,8,Motorcycle,False
Park Lane/Garden Way,12/08/2024,05:52:49,S,S,Light Rain,20,13,Scooter,False
Park Lane/Garden Way,12/08/2024,05:53:12,NE,NW,Light Rain,20,11,Motorcycle,False
High Street/Market Road,12/08/2024,05:56:45,SW,NE,Light Rain,30,19,Van,True
High Street/Market Road,12/08/2024,06:05:19,E,NW,Light Rain,30,8,Van,True
Park Lane/Garden Way,12/08/2024,06:06:11,SE,S,Light Rain,20,9,Buss,False
Park Lane/Garden Way,12/08/2024,06:07:58,N,SW,Light Rain,20,10,Car,True
High Street/Market Road,12/08/2024,06:09:00,NE,W,Light Rain,30,6,Scooter,False
Park Lane/Garden Way,12/08/2024,06:09:18,N,N,Light Rain,20,25,Motorbike,True
Park Lane/Garden Way,12/08/2024,06:09:19,E,SE,Light Rain,20,5,Motorcycle,True
High Street/Market Road,12/08/2024,06:15:13,W,W,Light Rain,30,44,Motorcycle,False
High Street/Market Road,12/08/2024,06:16:54,SW,NW,Light Rain,30,26,Scooter,False
High Street/Market Road,12/08/2024,06:21:35,E,SE,Light Rain,30,38,Motorbike,True
High Street/Market Road,12/08/2024,06:22:06,E,NW,Light Rain,30,41,Buss,False
Park Lane/Garden Way,12/08/2024,06:27:47,NW,S,Light Rain,20,13,Motorbike,False
High Street/Market Road,12/08/2024,06:29:39,NE,SW,Light Rain,30,12,Bicycle,False
Park Lane/Garden Way,12/08/2024,06:30:52,W,SW,Light Rain,20,24,Buss,False
Park Lane/Garden Way,12/08/2024,06:45:38,SW,NE,Light Rain,20,10,Buss,False
Park Lane/Garden Way,12/08/2024,06:50:49,NE,E,Light Rain,20,16,Car,False
Park Lane/Garden Way,12/08/2024,06:52:44,SE,S,Light Rain,20,31,Motorbike,False
Park Lane/Garden Way,12/08/2024,06:53:11,NW,W,Light Rain,20,20,Motorbike,False
High Street/Market Road,12/08/2024,06:55:47,NE,NW,Light Rain,30,44,Motorbike,False
High Street/Market Road,12/08/2024,07:04:40,S,S,Light Rain,30,15,Scooter,True
High Street/Market Road,12/08/2024,07:05:26,S,S,Light Rain,30,35,Scooter,False
Park Lane/Garden Way,12/08/2024,07:09:55,E,NW,Light Rain,20,15,Motorbike,False
High Street/Market Road,12/08/2024,07:17:28,N,NW,Light Rain,30,34,Bicycle,False
High Street/Market Road,12/08/2024,07:22:41,S,NW,Light Rain,30,33,Bus,False
High Street/Market Road,12/08/2024,07:23:37,SE,SE,Light Rain,30,7,Motorcycle,False
High Street/Market Road,12/08/2024,07:28:52,N,W,Light Rain,30,40,Buss,False
Park Lane/Garden Way,12/08/2024,07:36:56,NE,W,Light Rain,20,21,Car,False
High Street/Market Road,12/08/2024,07:37:43,NW,SW,Light Rain,30,17,Motorcycle,False
Park Lane/Garden Way,12/08/2024,07:40:00,NW,NW,Light Rain,20,31,Scooter,False
Park Lane/Garden Way,12/08/2024,07:40:48,SE,NW,Light Rain,20,35,Truck,False
High Street/Market Road,12/08/2024,07:42:52,NW,E,Light Rain,30,29,Truck,False
Park Lane/Garden Way,12/08/2024,07:44:19,NE,SW,Light Rain,20,18,Motorcycle,True
High Street/Market Road,12/08/2024,07:45:20,S,W,Light Rain,30,36,Truck,False
Park Lane/Garden Way,12/08/2024,07:49:05,S,N,Light Rain,20,28,Car,False
Park Lane/Garden Way,12/08/2024,07:55:30,W,W,Light Rain,20,26,Scooter,False
High Street/Market Road,12/08/2024,08:01:31,W,W,Light Rain,30,20,Truck,False
Park Lane/Garden Way,12/08/2024,08:01:42,NE,W,Light Rain,20,12,Scooter,False
High Street/Market Road,12/08/2024,08:08:20,NW,S,Light Rain,30,35,Scooter,False
High Street/Market Road,12/08/2024,08:08:57,SE,S,Light Rain,30,42,Buss,True
High Street/Market Road,12/08/2024,08:11:46,NE,NW,Light Rain,30,34,Van,False
High Street/Market Road,12/08/2024,08:14:59,W,NW,Light Rain,30,6,Buss,False
Park Lane/Garden Way,12/08/2024,08:20:31,NW,W,Light Rain,20,31,Truck,False
Park Lane/Garden Way,12/08/2024,08:30:04,E,SE,Light Rain,20,8,Van,True
High Street/Market Road,12/08/2024,08:35:33,NE,N,Light Rain,30,13,Bus,False
High Street/Market Road,12/08/2024,08:39:20,N,N,Light Rain,30,26,Car,False
Park Lane/Garden Way,12/08/2024,08:44:36,SE,N,Light Rain,20,13,Bus,False
High Street/Market Road,12/08/2024,08:48:57,E,NW,Light Rain,30,32,Motorcycle,False
High Street/Market Road,12/08/2024,09:00:04,NE,NE,Light Rain,30,18,Bus,True
Park Lane/Garden Way,12/08/2024,09:15:48,SE,NE,Light Rain,20,31,Truck,False
High Street/Market Road,12/08/2024,09:24:12,NW,N,Light Rain,30,32,Van,False
Park Lane/Garden Way,12/08/2024,09:48:31,NW,W,Light Rain,20,12,Buss,True
Park Lane/Garden Way,12/08/2024,09:49:02,S,NE,Light Rain,20,9,Bicycle,False
Park Lane/Garden Way,12/08/2024,09:53:04,NW,NW,Light Rain,20,23,Scooter,False
Park Lane/Garden Way,12/08/2024,09:53:54,NE,W,Light Rain,20,11,Scooter,False
Park Lane/Garden Way,12/08/2024,09:54:30,SW,SE,Light Rain,20,29,Van,False
High Street/Market Road,12/08/2024,10:05:06,SE,SE,Light Rain,30,31,Motorbike,False
Park Lane/Garden Way,12/08/2024,10:05:26,NW,S,Light Rain,20,20,Motorbike,False
Park Lane/Garden Way,12/08/2024,10:18:45,S,NW,Light Rain,20,24,Scooter,True
Park Lane/Garden Way,12/08/2024,10:24:55,E,SE,Light Rain,20,16,Car,False
High Street/Market Road,12/08/2024,10:29:15,E,SW,Light Rain,30,25,Van,False
High Street/Market Road,12/08/2024,10:29:33,SE,N,Light Rain,30,30,Bicycle,True
Park Lane/Garden Way,12/08/2024,10:32:56,S,SE,Light Rain,20,29,Buss,False
Park Lane/Garden Way,12/08/2024,10:39:53,N,NE,Light Rain,20,15,Car,False
Park Lane/Garden Way,12/08/2024,10:40:19,SE,S,Light Rain,20,24,Buss,False
Park Lane/Garden Way,12/08/2024,10:40:58,SW,NE,Light Rain,20,22,Motorcycle,False
Park Lane/Garden Way,12/08/2024,10:44:12,E,NW,Light Rain,20,30,Truck,False
Park Lane/Garden Way,12/08/2024,10:46:23,E,NW,Light Rain,20,23,Scooter,True
Park Lane/Garden Way,12/08/2024,10:47:40,NW,SE,Light Rain,20,10,Motorbike,False
Park Lane/Garden Way,12/08/2024,10:50:42,S,S,Light Rain,20,6,Buss,True
High Street/Market Road,12/08/2024,10:55:16,E,NW,Light Rain,30,34,Truck,False
High Street/Market Road,12/08/2024,10:55:20,W,W,Light Rain,30,17,Bicycle,True
Park Lane/Garden Way,12/08/2024,10:55:58,S,E,Light Rain,20,23,Scooter,False
Park Lane/Garden Way,12/08/2024,11:13:19,SE,SW,Light Rain,20,25,Car,False
High Street/Market Road,12/08/2024,11:13:25,SE,SE,Light Rain,30,34,Scooter,False
Park Lane/Garden Way,12/08/2024,11:26:29,SW,NW,Light Rain,20,34,Motorbike,False
High Street/Market Road,12/08/2024,11:27:41,N,E,Light Rain,30,11,Truck,False
High Street/Market Road,12/08/2024,11:28:47,E,SW,Light Rain,30,43,Car,False
High Street/Market Road,12/08/2024,11:28:59,NE,S,Light Rain,30,35,Buss,False
Park Lane/Garden Way,12/08/2024,11:35:59,SE,SE,Light Rain,20,12,Motorcycle,False
High Street/Market Road,12/08/2024,11:37:07,S,S,Light Rain,30,38,Motorbike,False
Park Lane/Garden Way,12/08/2024,11:40:34,S,SE,Light Rain,20,20,Car,True
Park Lane/Garden Way,12/08/2024,11:47:15,N,NE,Light Rain,20,14,Buss,True
Park Lane/Garden Way,12/08/2024,11:49:18,E,SW,Light Rain,20,26,Van,False
Park Lane/Garden Way,12/08/2024,11:50:44,SE,N,Light Rain,20,27,Van,False
High Street/Market Road,12/08/2024,11:57:59,W,NW,Light Rain,30,39,Motorcycle,True
High Street/Market Road,12/08/2024,12:01:00,W,NW,Light Rain,30,32,Buss,True
High Street/Market Road,12/08/2024,12:02:09,E,W,Light Rain,30,44,Bicycle,False
High Street/Market Road,12/08/2024,12:02:22,N,SW,Light Rain,30,42,Bus,False
High Street/Market Road,12/08/2024,12:05:31,N,SW,Light Rain,30,11,Motorcycle,False
Park Lane/Garden Way,12/08/2024,12:07:41,NE,SW,Light Rain,20,5,Scooter,False
High Street/Market Road,12/08/2024,12:08:58,SE,S,Light Rain,30,23,Bus,False
High Street/Market Road,12/08/2024,12:18:24,SE,SW,Light Rain,30,34,Motorcycle,True
Park Lane/Garden Way,12/08/2024,12:24:02,NE,SE,Light Rain,20,15,Motorcycle,False
High Street/Market Road,12/08/2024,12:29:23,NW,NW,Light Rain,30,30,Buss,False
Park Lane/Garden Way,12/08/2024,12:46:36,E,S,Light Rain,20,6,Motorcycle,True
Park Lane/Garden Way,12/08/2024,12:48:34,S,SE,Light Rain,20,27,Motorcycle,False
Park Lane/Garden Way,12/08/2024,13:03:48,SE,N,Light Rain,20,32,Motorcycle,False
Park Lane/Garden Way,12/08/2024,13:05:38,NE,E,Light Rain,20,15,Motorcycle,False
High Street/Market Road,12/08/2024,13:08:09,SW,E,Light Rain,30,20,Motorbike,False
High Street/Market Road,12/08/2024,13:11:11,E,E,Light Rain,30,28,Bus,False
Park Lane/Garden Way,12/08/2024,13:22:42,SE,N,Light Rain,20,27,Bicycle,False
High Street/Market Road,12/08/2024,13:25:54,S,NW,Light Rain,30,28,Bicycle,False
Park Lane/Garden Way,12/08/2024,13:26:45,NW,E,Light Rain,20,35,Motorcycle,False
High Street/Market Road,12/08/2024,13:35:35,W,SE,Light Rain,30,16,Van,False
High Street/Market Road,12/08/2024,13:43:36,NE,W,Light Rain,30,22,Motorbike,False
High Street/Market Road,12/08/2024,13:51:01,SW,NE,Light Rain,30,27,Motorcycle,False
High Street/Market Road,12/08/2024,13:52:26,SE,NE,Light Rain,30,17,Scooter,True
High Street/Market Road,12/08/2024,13:54:41,NE,W,Light Rain,30,10,Motorbike,False
High Street/Market Road,12/08/2024,13:56:16,SW,S,Light Rain,30,16,Bicycle,False
High Street/Market Road,12/08/2024,14:01:44,W,SE,Light Rain,30,41,Buss,True
High Street/Market Road,12/08/2024,14:07:53,SE,N,Light Rain,30,33,Truck,False
Park Lane/Garden Way,12/08/2024,14:10:07,NE,W,Light Rain,20,12,Car,False
High Street/Market Road,12/08/2024,14:14:29,NW,NW,Light Rain,30,17,Bicycle,True
High Street/Market Road,12/08/2024,14:19:34,NE,NW,Light Rain,30,19,Van,False
Park Lane/Garden Way,12/08/2024,14:23:26,W,W,Light Rain,20,35,Motorcycle,False
Park Lane/Garden Way,12/08/2024,14:25:38,E,SW,Light Rain,20,20,Van,False
Park Lane/Garden Way,12/08/2024,14:28:09,E,SE,Light Rain,20,18,Car,False
High Street/Market Road,12/08/2024,14:28:25,W,W,Light Rain,30,29,Bus,True
High Street/Market Road,12/08/2024,14:28:56,E,NW,Light Rain,30,9,Buss,False
Park Lane/Garden Way,12/08/2024,14:48:34,E,N,Light Rain,20,15,Van,False
Park Lane/Garden Way,12/08/2024,14:49:58,E,SW,Light Rain,20,25,Motorbike,False
High Street/Market Road,12/08/2024,14:54:29,N,SE,Light Rain,30,45,Motorbike,False
High Street/Market Road,12/08/2024,15:06:34,SW,NE,Light Rain,30,44,Motorbike,True
Park Lane/Garden Way,12/08/2024,15:09:17,NW,W,Light Rain,20,5,Scooter,False
Park Lane/Garden Way,12/08/2024,15:11:57,SW,NE,Light Rain,20,32,Buss,True
High Street/Market Road,12/08/2024,15:12:08,N,SW,Light Rain,30,35,Bus,True
Park Lane/Garden Way,12/08/2024,15:15:00,SE,E,Light Rain,20,29,Motorbike,True
High Street/Market Road,12/08/2024,15:15:37,SW,W,Light Rain,30,42,Motorbike,False
Park Lane/Garden Way,12/08/2024,15:27:27,E,SW,Light Rain,20,26,Car,False
Park Lane/Garden Way,12/08/2024,15:27:53,SW,SE,Light Rain,20,10,Car,False
Park Lane/Garden Way,12/08/2024,15:34:10,NW,NW,Light Rain,20,28,Van,False
Park Lane/Garden Way,12/08/2024,15:44:17,W,S,Light Rain,20,26,Buss,False
High Street/Market Road,12/08/2024,15:49:35,SW,S,Light Rain,30,26,Van,True
High Street/Market Road,12/08/2024,15:51:03,N,NW,Light Rain,30,6,Motorbike,False
Park Lane/Garden Way,12/08/2024,15:51:13,SE,SW,Light Rain,20,5,Bicycle,False
High Street/Market Road,12/08/2024,16:00:00,NW,SE,Light Rain,30,24,Car,False
High Street/Market Road,12/08/2024,16:06:49,SW,W,Light Rain,30,33,Bicycle,False
High Street/Market Road,12/08/2024,16:10:23,E,S,Light Rain,30,15,Truck,False
Park Lane/Garden Way,12/08/2024,16:18:15,SE,SE,Light Rain,20,27,Car,False
High Street/Market Road,12/08/2024,16:23:30,NE,S,Light Rain,30,34,Car,True
Park Lane/Garden Way,12/08/2024,16:26:41,SE,E,Light Rain,20,22,Bus,False
Park Lane/Garden Way,12/08/2024,16:34:02,S,N,Light Rain,20,13,Van,False
High Street/Market Road,12/08/2024,16:49:12,W,NW,Light Rain,30,7,Car,False
Park Lane/Garden Way,12/08/2024,16:51:06,SW,E,Light Rain,20,34,Bus,False
High Street/Market Road,12/08/2024,16:55:51,NW,SW,Light Rain,30,23,Motorcycle,False
Park Lane/Garden Way,12/08/2024,16:57:58,N,SW,Light Rain,20,15,Buss,True
High Street/Market Road,12/08/2024,16:59:21,NW,E,Light Rain,30,21,Motorcycle,False
Park Lane/Garden Way,12/08/2024,17:01:03,W,SW,Light Rain,20,6,Car,True
High Street/Market Road,12/08/2024,17:05:28,W,NW,Light Rain,30,41,Van,False
High Street/Market Road,12/08/2024,17:05:55,E,SE,Light Rain,30,37,Truck,True
Park Lane/Garden Way,12/08/2024,17:12:31,NE,NE,Light Rain,20,7,Scooter,False
High Street/Market Road,12/08/2024,17:20:06,W,NW,Light Rain,30,40,Truck,False
High Street/Market Road,12/08/2024,17:20:10,NE,SE,Light Rain,30,23,Van,False
High Street/Market Road,12/08/2024,17:28:08,N,NE,Light Rain,30,35,Scooter,False
Park Lane/Garden Way,12/08/2024,17:44:27,S,S,Light Rain,20,7,Bicycle,False
High Street/Market Road,12/08/2024,17:47:39,SW,E,Light Rain,30,9,Motorcycle,False
High Street/Market Road,12/08/2024,17:55:48,SE,NW,Light Rain,30,24,Truck,False
High Street/Market Road,12/08/2024,17:56:50,S,NE,Light Rain,30,23,Bus,False
High Street/Market Road,12/08/2024,18:07:54,W,N,Light Rain,30,41,Van,True
High Street/Market Road,12/08/2024,18:12:08,W,E,Light Rain,30,14,Truck,False
High Street/Market Road,12/08/2024,18:16:06,S,SE,Light Rain,30,17,Bus,False
Park Lane/Garden Way,12/08/2024,18:18:38,SE,NE,Light Rain,20,11,Motorbike,True
High Street/Market Road,12/08/2024,18:24:03,S,N,Light Rain,30,45,Motorcycle,True
Park Lane/Garden Way,12/08/2024,18:26:10,NW,NE,Light Rain,20,11,Van,False
High Street/Market Road,12/08/2024,18:30:30,NW,W,Light Rain,30,45,Motorbike,False
High Street/Market Road,12/08/2024,18:36:23,S,E,Light Rain,30,17,Scooter,True
High Street/Market Road,12/08/2024,18:47:59,N,SE,Light Rain,30,45,Car,False
High Street/Market Road,12/08/2024,18:53:03,SW,SW,Light Rain,30,36,Motorbike,True
Park Lane/Garden Way,12/08/2024,18:55:43,N,SW,Light Rain,20,7,Van,True
High Street/Market Road,12/08/2024,19:00:02,SE,W,Light Rain,30,12,Bicycle,True
Park Lane/Garden Way,12/08/2024,19:00:47,N,NE,Light Rain,20,17,Truck,False
Park Lane/Garden Way,12/08/2024,19:03:54,N,NE,Light Rain,20,34,Car,False
Park Lane/Garden Way,12/08/2024,19:15:52,W,SW,Light Rain,20,23,Scooter,False
Park Lane/Garden Way,12/08/2024,19:21:27,S,E,Light Rain,20,35,Bus,True
High Street/Market Road,12/08/2024,19:24:19,SW,NE,Light Rain,30,8,Van,False
Park Lane/Garden Way,12/08/2024,19:28:48,NW,S,Light Rain,20,34,Bicycle,False
High Street/Market Road,12/08/2024,19:33:18,E,E,Light Rain,30,40,Motorcycle,True
Park Lane/Garden Way,12/08/2024,19:38:07,NE,N,Light Rain,20,28,Truck,False
High Street/Market Road,12/08/2024,19:46:33,E,E,Light Rain,30,11,Car,False
High Street/Market Road,12/08/2024,19:58:21,SW,SE,Light Rain,30,33,Bus,False
Park Lane/Garden Way,12/08/2024,20:02:55,SE,SW,Light Rain,20,30,Truck,False
High Street/Market Road,12/08/2024,20:06:55,NE,NE,Light Rain,30,21,Van,False
Park Lane/Garden Way,12/08/2024,20:09:38,NW,E,Light Rain,20,32,Buss,False
High Street/Market Road,12/08/2024,20:12:21,SW,N,Light Rain,30,33,Bus,False
High Street/Market Road,12/08/2024,20:26:25,W,W,Light Rain,30,27,Bus,True
High Street/Market Road,12/08/2024,20:36:56,SE,NE,Light Rain,30,28,Bicycle,False
Park Lane/Garden Way,12/08/2024,20:42:32,SE,W,Light Rain,20,10,Bus,True
Park Lane/Garden Way,12/08/2024,20:51:58,NW,NE,Light Rain,20,31,Van,False
High Street/Market Road,12/08/2024,20:52:58,SW,SE,Light Rain,30,23,Motorbike,False
High Street/Market Road,12/08/2024,21:04:26,N,E,Light Rain,30,25,Motorcycle,True
Park Lane/Garden Way,12/08/2024,21:13:56,NE,NW,Light Rain,20,19,Car,False
Park Lane/Garden Way,12/08/2024,21:14:13,N,S,Light Rain,20,17,Motorcycle,False
High Street/Market Road,12/08/2024,21:14:49,N,W,Light Rain,30,27,Van,False
Park Lane/Garden Way,12/08/2024,21:22:30,SE,W,Light Rain,20,34,Buss,True
High Street/Market Road,12/08/2024,21:24:02,S,S,Light Rain,30,41,Bus,True
Park Lane/Garden Way,12/08/2024,21:25:01,NE,SW,Light Rain,20,5,Motorbike,False
Park Lane/Garden Way,12/08/2024,21:31:01,SE,N,Light Rain,20,35,Scooter,False
High Street/Market Road,12/08/2024,21:53:16,NW,S,Light Rain,30,5,Bus,False
Park Lane/Garden Way,12/08/2024,21:54:15,S,S,Light Rain,20,33,Car,False
Park Lane/Garden Way,12/08/2024,21:57:11,E,E,Light Rain,20,11,Bus,True
Park Lane/Garden Way,12/08/2024,22:05:37,NW,E,Light Rain,20,17,Truck,True
High Street/Market Road,12/08/2024,22:08:20,W,E,Light Rain,30,11,Van,False
Park Lane/Garden Way,12/08/2024,22:09:13,S,SE,Light Rain,20,26,Motorbike,True
High Street/Market Road,12/08/2024,22:09:34,SE,W,Light Rain,30,22,Car,False
Park Lane/Garden Way,12/08/2024,22:11:18,NE,S,Light Rain,20,30,Van,True
High Street/Market Road,12/08/2024,22:41:35,NE,E,Light Rain,30,30,Bus,True
High Street/Market Road,12/08/2024,22:45:47,NW,NW,Light Rain,30,33,Truck,True
Park Lane/Garden Way,12/08/2024,22:48:06,W,SW,Light Rain,20,9,Truck,False
Park Lane/Garden Way,12/08/2024,22:54:28,W,SE,Light Rain,20,8,Car,False
High Street/Market Road,12/08/2024,22:54:56,E,E,Light Rain,30,33,Car,False
High Street/Market Road,12/08/2024,22:55:36,E,W,Light Rain,30,14,Truck,False
High Street/Market Road,12/08/2024,23:01:45,SW,SE,Light Rain,30,13,Motorbike,True
Park Lane/Garden Way,12/08/2024,23:03:18,NW,S,Light Rain,20,24,Motorcycle,False
High Street/Market Road,12/08/2024,23:04:36,S,S,Light Rain,30,39,Buss,False
High Street/Market Road,12/08/2024,23:06:45,SE,NE,Light Rain,30,44,Bus,True
High Street/Market Road,12/08/2024,23:12:15,E,E,Light Rain,30,6,Scooter,False
Park Lane/Garden Way,12/08/2024,23:15:29,NE,NE,Light Rain,20,5,Scooter,True
High Street/Market Road,12/08/2024,23:15:43,SW,NE,Light Rain,30,27,Scooter,False
Park Lane/Garden Way,12/08/2024,23:21:15,SW,N,Light Rain,20,15,Bicycle,False
Park Lane/Garden Way,12/08/2024,23:24:35,N,SE,Light Rain,20,25,Motorcycle,False
High Street/Market Road,12/08/2024,23:38:22,NW,SE,Light Rain,30,17,Truck,False
High Street/Market Road,12/08/2024,23:38:38,NW,W,Light Rain,30,36,Motorbike,False
Park Lane/Garden Way,12/08/2024,23:43:05,NW,NW,Light Rain,20,27,Bus,False
High Street/Market Road,12/08/2024,23:43:36,E,SE,Light Rain,30,41,Truck,True
Park Lane/Garden Way,12/08/2024,23:43:37,N,SW,Light Rain,20,10,Van,True
Park Lane/Garden Way,12/08/2024,23:48:42,SW,S,Light Rain,20,15,Van,True
Park Lane/Garden Way,12/08/2024,23:53:20,SW,NW,Light Rain,20,28,Scooter,False
High Street/Market Road,12/08/2024,23:59:01,E,S,Light Rain,30,31,Motorbike,False
Park Lane/Garden Way,12/08/2024,23:59:05,E,S,Light Rain,20,27,Bus,True
