JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Park Lane/Garden Way,08/07/2024,02:00:16,W,N,Heavy Rain,20,34,Car,False
Park Lane/Garden Way,08/07/2024,02:12:57,SW,E,Heavy Rain,20,7,Motorcycle,True
River Road/Bridge Street,08/07/2024,02:15:49,E,E,Heavy Rain,50,29,Car,False
Park Lane/Garden Way,08/07/2024,02:16:45,S,SW,Heavy Rain,20,19,Van,False
Park Lane/Garden Way,08/07/2024,02:18:52,SW,W,Heavy Rain,20,8,Car,True
River Road/Bridge Street,08/07/2024,02:21:38,W,E,Heavy Rain,50,6,Bicycle,False
River Road/Bridge Street,08/07/2024,02:38:38,E,W,Heavy Rain,50,5,Bicycle,False
River Road/Bridge Street,08/07/2024,02:41:36,S,N,Heavy Rain,50,63,Buss,False
Park Lane/Garden Way,08/07/2024,02:46:46,S,NE,Heavy Rain,20,25,Truck,False
River Road/Bridge Street,08/07/2024,02:46:57,S,S,Heavy Rain,50,48,Motorbike,True
River Road/Bridge Street,08/07/2024,02:59:28,E,N,Heavy Rain,50,39,Truck,True
River Road/Bridge Street,08/07/2024,03:03:18,W,W,Heavy Rain,50,20,Buss,False
Park Lane/Garden Way,08/07/2024,03:05:10,NE,N,Heavy Rain,20,11,Motorcycle,True
Park Lane/Garden Way,08/07/2024,03:08:48,S,SE,Heavy Rain,20,16,Motorbike,False
River Road/Bridge Street,08/07/2024,03:20:15,W,N,Heavy Rain,50,22,Scooter,True
Park Lane/Garden Way,08/07/2024,03:26:28,SE,S,Heavy Rain,20,22,Bicycle,False
Park Lane/Garden Way,08/07/2024,03:29:39,N,NE,Heavy Rain,20,26,Buss,True
Park Lane/Garden Way,08/07/2024,03:30:04,NW,NE,Heavy Rain,20,25,Motorcycle,False
Park Lane/Garden Way,08/07/2024,03:43:01,W,NW,Heavy Rain,20,20,Scooter,True
Park Lane/Garden Way,08/07/2024,03:47:53,W,NE,Heavy Rain,20,32,Car,False
Park Lane/Garden Way,08/07/2024,03:49:57,N,NW,Heavy Rain,20,30,Motorbike,True
River Road/Bridge Street,08/07/2024,03:59:21,E,W,Heavy Rain,50,46,Van,False
River Road/Bridge Street,08/07/2024,04:00:35,S,W,Heavy Rain,50,46,Scooter,False
Park Lane/Garden Way,08/07/2024,04:02:39,W,NE,Heavy Rain,20,20,Motorbike,False
River Road/Bridge Street,08/07/2024,04:06:39,S,S,Heavy Rain,50,8,Van,True
Park Lane/Garden Way,08/07/2024,04:07:00,N,W,Heavy Rain,20,9,Truck,False
Park Lane/Garden Way,08/07/2024,04:08:12,NW,SE,Heavy Rain,20,23,Scooter,True
Park Lane/Garden Way,08/07/2024,04:13:44,N,NE,Heavy Rain,20,18,Bus,False
Park Lane/Garden Way,08/07/2024,04:15:17,S,W,Heavy Rain,20,22,Bicycle,False
Park Lane/Garden Way,08/07/2024,04:15:18,NE,NW,Heavy Rain,20,34,Motorbike,False
River Road/Bridge Street,08/07/2024,04:18:02,E,N,Heavy Rain,50,27,Scooter,False
River Road/Bridge Street,08/07/2024,04:24:45,S,W,Heavy Rain,50,25,Motorcycle,True
River Road/Bridge Street,08/07/2024,04:30:09,W,E,Heavy Rain,50,31,Van,False
River Road/Bridge Street,08/07/2024,04:38:57,S,E,Heavy Rain,50,64,Motorcycle,True
Park Lane/Garden Way,08/07/2024,04:45:17,S,N,Heavy Rain,20,34,Truck,False
River Road/Bridge Street,08/07/2024,04:49:41,W,E,Heavy Rain,50,62,Motorbike,False
Park Lane/Garden Way,08/07/2024,04:49:49,S,E,Heavy Rain,20,8,Buss,False
River Road/Bridge Street,08/07/2024,04:54:32,W,E,Heavy Rain,50,17,Bus,False
Park Lane/Garden Way,08/07/2024,05:01:25,SW,W,Heavy Rain,20,8,Scooter,True
Park Lane/Garden Way,08/07/2024,05:13:51,W,E,Heavy Rain,20,6,Motorbike,True
Park Lane/Garden Way,08/07/2024,05:23:44,E,SE,Heavy Rain,20,18,Buss,False
River Road/Bridge Street,08/07/2024,05:25:20,E,W,Heavy Rain,50,41,Truck,False
River Road/Bridge Street,08/07/2024,05:31:33,W,N,Heavy Rain,50,21,Bicycle,False
Park Lane/Garden Way,08/07/2024,05:31:50,S,E,Heavy Rain,20,24,Motorbike,False
Park Lane/Garden Way,08/07/2024,05:40:42,SE,SE,Heavy Rain,20,5,Truck,False
Park Lane/Garden Way,08/07/2024,05:46:27,SW,NW,Heavy Rain,20,10,Van,False
River Road/Bridge Street,08/07/2024,05:48:34,W,S,Heavy Rain,50,59,Truck,False
Park Lane/Garden Way,08/07/2024,05:56:24,E,S,Heavy Rain,20,22,Bus,False
River Road/Bridge Street,08/07/2024,05:59:58,N,W,Heavy Rain,50,55,Scooter,True
River Road/Bridge Street,08/07/2024,06:21:14,W,S,Heavy Rain,50,36,Van,False
Park Lane/Garden Way,08/07/2024,06:32:07,SE,NE,Heavy Rain,20,18,Car,False
Park Lane/Garden Way,08/07/2024,06:33:30,NW,SW,Heavy Rain,20,8,Scooter,False
River Road/Bridge Street,08/07/2024,06:36:34,S,S,Heavy Rain,50,25,Van,False
River Road/Bridge Street,08/07/2024,06:37:09,W,N,Heavy Rain,50,24,Buss,False
River Road/Bridge Street,08/07/2024,06:37:22,N,N,Heavy Rain,50,23,Scooter,False
River Road/Bridge Street,08/07/2024,06:39:18,W,S,Heavy Rain,50,12,Buss,False
Park Lane/Garden Way,08/07/2024,06:46:57,W,E,Heavy Rain,20,5,Motorbike,True
River Road/Bridge Street,08/07/2024,06:47:07,W,S,Heavy Rain,50,49,Truck,False
River Road/Bridge Street,08/07/2024,06:48:18,E,E,Heavy Rain,50,46,Car,False
Park Lane/Garden Way,08/07/2024,06:51:03,NW,NE,Heavy Rain,20,24,Van,True
Park Lane/Garden Way,08/07/2024,06:51:09,NW,SE,Heavy Rain,20,23,Bus,False
Park Lane/Garden Way,08/07/2024,06:52:24,SW,SE,Heavy Rain,20,26,Scooter,False
Park Lane/Garden Way,08/07/2024,06:53:03,W,N,Heavy Rain,20,19,Car,False
Park Lane/Garden Way,08/07/2024,06:54:14,W,W,Heavy Rain,20,13,Motorbike,False
River Road/Bridge Street,08/07/2024,06:55:58,E,E,Heavy Rain,50,63,Car,True
River Road/Bridge Street,08/07/2024,07:00:16,W,S,Heavy Rain,50,33,Bicycle,False
River Road/Bridge Street,08/07/2024,07:03:06,W,E,Heavy Rain,50,50,Scooter,True
River Road/Bridge Street,08/07/2024,07:12:39,E,E,Heavy Rain,50,22,Motorbike,True
Park Lane/Garden Way,08/07/2024,07:13:51,NW,SE,Heavy Rain,20,10,Buss,False
Park Lane/Garden Way,08/07/2024,07:14:44,NW,NE,Heavy Rain,20,9,Bus,False
River Road/Bridge Street,08/07/2024,07:17:35,E,S,Heavy Rain,50,65,Bicycle,False
River Road/Bridge Street,08/07/2024,07:34:13,N,S,Heavy Rain,50,37,Bicycle,True
River Road/Bridge Street,08/07/2024,07:35:20,E,W,Heavy Rain,50,34,Van,False
Park Lane/Garden Way,08/07/2024,07:46:08,W,N,Heavy Rain,20,23,Van,True
River Road/Bridge Street,08/07/2024,07:47:09,N,E,Heavy Rain,50,40,Motorbike,False
Park Lane/Garden Way,08/07/2024,07:47:55,NE,SE,Heavy Rain,20,30,Motorcycle,False
Park Lane/Garden Way,08/07/2024,07:48:53,SE,SW,Heavy Rain,20,9,Bicycle,False
River Road/Bridge Street,08/07/2024,07:50:31,N,E,Heavy Rain,50,40,Motorcycle,False
Park Lane/Garden Way,08/07/2024,08:14:34,NE,E,Heavy Rain,20,29,Scooter,False
River Road/Bridge Street,08/07/2024,08:19:17,W,S,Heavy Rain,50,9,Buss,False
Park Lane/Garden Way,08/07/2024,08:39:38,E,SE,Heavy Rain,20,31,Bus,False
Park Lane/Garden Way,08/07/2024,08:41:45,NE,W,Heavy Rain,20,9,Van,False
River Road/Bridge Street,08/07/2024,08:46:23,W,E,Heavy Rain,50,7,Motorbike,True
River Road/Bridge Street,08/07/2024,08:52:50,W,E,Heavy Rain,50,12,Truck,False
Park Lane/Garden Way,08/07/2024,08:53:33,W,NW,Heavy Rain,20,27,Motorbike,False
Park Lane/Garden Way,08/07/2024,08:55:41,E,E,Heavy Rain,20,12,Buss,False
River Road/Bridge Street,08/07/2024,08:57:34,N,S,Heavy Rain,50,64,Motorcycle,True
Park Lane/Garden Way,08/07/2024,09:08:11,N,SE,Heavy Rain,20,32,Car,True
River Road/Bridge Street,08/07/2024,09:15:16,S,W,Heavy Rain,50,55,Motorbike,True
River Road/Bridge Street,08/07/2024,09:16:23,W,W,Heavy Rain,50,11,Scooter,False
Park Lane/Garden Way,08/07/2024,09:16:29,N,S,Heavy Rain,20,31,Buss,False
Park Lane/Garden Way,08/07/2024,09:20:05,SW,N,Heavy Rain,20,16,Truck,False
Park Lane/Garden Way,08/07/2024,09:23:51,NW,SE,Heavy Rain,20,28,Bus,True
River Road/Bridge Street,08/07/2024,09:31:01,N,W,Heavy Rain,50,37,Scooter,False
River Road/Bridge Street,08/07/2024,09:37:46,N,E,Heavy Rain,50,46,Motorcycle,False
Park Lane/Garden Way,08/07/2024,09:47:39,W,SW,Heavy Rain,20,16,Scooter,False
River Road/Bridge Street,08/07/2024,09:53:44,N,W,Heavy Rain,50,48,Scooter,True
Park Lane/Garden Way,08/07/2024,10:03:01,E,E,Heavy Rain,20,29,Bus,False
Park Lane/Garden Way,08/07/2024,10:17:46,SE,S,Heavy Rain,20,11,Scooter,True
Park Lane/Garden Way,08/07/2024,10:26:07,NW,W,Heavy Rain,20,19,Bicycle,False
River Road/Bridge Street,08/07/2024,10:35:23,S,S,Heavy Rain,50,43,Van,False
Park Lane/Garden Way,08/07/2024,10:35:27,SW,W,Heavy Rain,20,30,Motorbike,False
River Road/Bridge Street,08/07/2024,10:36:54,N,N,Heavy Rain,50,19,Truck,False
River Road/Bridge Street,08/07/2024,10:41:04,W,W,Heavy Rain,50,48,Van,False
Park Lane/Garden Way,08/07/2024,10:41:06,E,W,Heavy Rain,20,21,Buss,False
Park Lane/Garden Way,08/07/2024,10:44:15,N,SW,Heavy Rain,20,34,Bicycle,False
Park Lane/Garden Way,08/07/2024,10:53:28,N,NW,Heavy Rain,20,35,Car,False
River Road/Bridge Street,08/07/2024,10:58:13,E,E,Heavy Rain,50,31,Car,False
Park Lane/Garden Way,08/07/2024,10:58:39,W,E,Heavy Rain,20,15,Buss,False
Park Lane/Garden Way,08/07/2024,10:58:51,W,S,Heavy Rain,20,34,Scooter,True
Park Lane/Garden Way,08/07/2024,11:00:57,NW,W,Heavy Rain,20,5,Car,False
Park Lane/Garden Way,08/07/2024,11:04:23,SE,S,Heavy Rain,20,15,Bicycle,False
River Road/Bridge Street,08/07/2024,11:09:17,S,N,Heavy Rain,50,7,Motorbike,False
River Road/Bridge Street,08/07/2024,11:10:08,W,S,Heavy Rain,50,63,Van,False
Park Lane/Garden Way,08/07/2024,11:10:41,N,SE,Heavy Rain,20,35,Motorcycle,False
Park Lane/Garden Way,08/07/2024,11:16:05,NW,E,Heavy Rain,20,6,Motorbike,False
Park Lane/Garden Way,08/07/2024,11:22:54,SW,E,Heavy Rain,20,31,Bicycle,False
Park Lane/Garden Way,08/07/2024,11:29:31,NW,N,Heavy Rain,20,32,Bus,False
Park Lane/Garden Way,08/07/2024,11:34:52,N,SW,Heavy Rain,20,22,Truck,False
River Road/Bridge Street,08/07/2024,11:39:27,E,N,Heavy Rain,50,9,Motorbike,False
Park Lane/Garden Way,08/07/2024,11:43:40,S,NE,Heavy Rain,20,34,Bus,True
Park Lane/Garden Way,08/07/2024,11:45:41,N,SE,Heavy Rain,20,33,Bicycle,False
Park Lane/Garden Way,08/07/2024,11:55:52,S,SW,Heavy Rain,20,32,Bus,False
Park Lane/Garden Way,08/07/2024,11:56:19,E,SE,Heavy Rain,20,29,Buss,False
Park Lane/Garden Way,08/07/2024,12:06:53,SW,W,Heavy Rain,20,10,Scooter,True
Park Lane/Garden Way,08/07/2024,12:18:41,N,W,Heavy Rain,20,20,Motorbike,True
River Road/Bridge Street,08/07/2024,12:21:53,W,E,Heavy Rain,50,33,Motorcycle,False
River Road/Bridge Street,08/07/2024,12:24:05,S,E,Heavy Rain,50,12,Buss,False
Park Lane/Garden Way,08/07/2024,12:27:30,SE,N,Heavy Rain,20,6,Van,True
Park Lane/Garden Way,08/07/2024,12:28:04,S,SE,Heavy Rain,20,21,Bicycle,False
River Road/Bridge Street,08/07/2024,12:29:36,S,S,Heavy Rain,50,24,Bus,False
Park Lane/Garden Way,08/07/2024,12:32:18,SE,SE,Heavy Rain,20,27,Motorbike,True
River Road/Bridge Street,08/07/2024,12:33:08,S,N,Heavy Rain,50,53,Car,False
Park Lane/Garden Way,08/07/2024,12:36:35,SW,E,Heavy Rain,20,6,Motorcycle,True
Park Lane/Garden Way,08/07/2024,12:37:06,N,NW,Heavy Rain,20,22,Bicycle,False
River Road/Bridge Street,08/07/2024,12:43:38,N,N,Heavy Rain,50,17,Van,True
River Road/Bridge Street,08/07/2024,13:00:01,E,E,Heavy Rain,50,6,Van,False
Park Lane/Garden Way,08/07/2024,13:06:00,S,NE,Heavy Rain,20,12,Van,False
Park Lane/Garden Way,08/07/2024,13:10:03,S,NW,Heavy Rain,20,11,Truck,False
Park Lane/Garden Way,08/07/2024,13:11:22,W,E,Heavy Rain,20,13,Bicycle,False
Park Lane/Garden Way,08/07/2024,13:11:31,E,E,Heavy Rain,20,20,Bicycle,True
River Road/Bridge Street,08/07/2024,13:19:30,N,E,Heavy Rain,50,21,Truck,False
Park Lane/Garden Way,08/07/2024,13:24:00,W,W,Heavy Rain,20,13,Bus,False
River Road/Bridge Street,08/07/2024,13:28:35,W,N,Heavy Rain,50,6,Bus,False
River Road/Bridge Street,08/07/2024,13:30:29,S,E,Heavy Rain,50,43,Buss,False
Park Lane/Garden Way,08/07/2024,13:34:43,SW,W,Heavy Rain,20,20,Bicycle,True
River Road/Bridge Street,08/07/2024,13:37:19,N,W,Heavy Rain,50,21,Truck,False
Park Lane/Garden Way,08/07/2024,13:46:54,W,N,Heavy Rain,20,12,Bus,False
Park Lane/Garden Way,08/07/2024,13:47:31,NW,N,Heavy Rain,20,21,Buss,True
Park Lane/Garden Way,08/07/2024,13:48:37,W,N,Heavy Rain,20,31,Motorbike,False
Park Lane/Garden Way,08/07/2024,13:52:13,SW,NE,Heavy Rain,20,15,Bicycle,False
Park Lane/Garden Way,08/07/2024,13:58:05,S,E,Heavy Rain,20,16,Bicycle,False
Park Lane/Garden Way,08/07/2024,14:00:00,NW,S,Heavy Rain,20,32,Motorbike,False
Park Lane/Garden Way,08/07/2024,14:02:16,SW,SW,Heavy Rain,20,13,Truck,False
Park Lane/Garden Way,08/07/2024,14:03:10,SE,SE,Heavy Rain,20,20,Car,False
River Road/Bridge Street,08/07/2024,14:11:57,W,N,Heavy Rain,50,56,Motorcycle,False
Park Lane/Garden Way,08/07/2024,14:16:13,SW,NE,Heavy Rain,20,26,Van,False
Park Lane/Garden Way,08/07/2024,14:20:04,NE,N,Heavy Rain,20,30,Bus,True
Park Lane/Garden Way,08/07/2024,14:31:10,S,N,Heavy Rain,20,30,Truck,False
River Road/Bridge Street,08/07/2024,14:31:14,E,W,Heavy Rain,50,32,Buss,False
Park Lane/Garden Way,08/07/2024,14:40:42,NW,S,Heavy Rain,20,30,Van,False
River Road/Bridge Street,08/07/2024,14:43:46,W,W,Heavy Rain,50,57,Truck,True
Park Lane/Garden Way,08/07/2024,14:46:26,E,SE,Heavy Rain,20,20,Motorbike,False
Park Lane/Garden Way,08/07/2024,15:02:11,NE,SE,Heavy Rain,20,9,Motorbike,True
Park Lane/Garden Way,08/07/2024,15:03:05,NE,SE,Heavy Rain,20,9,Motorbike,True
Park Lane/Garden Way,08/07/2024,15:04:14,SE,S,Heavy Rain,20,28,Bus,True
Park Lane/Garden Way,08/07/2024,15:22:48,W,E,Heavy Rain,20,35,Motorbike,True
Park Lane/Garden Way,08/07/2024,15:22:58,NW,SE,Heavy Rain,20,13,Buss,True
Park Lane/Garden Way,08/07/2024,15:33:40,NW,SE,Heavy Rain,20,24,Motorbike,False
Park Lane/Garden Way,08/07/2024,15:35:32,S,S,Heavy Rain,20,13,Van,False
Park Lane/Garden Way,08/07/2024,15:37:35,NW,NW,Heavy Rain,20,10,Bicycle,False
River Road/Bridge Street,08/07/2024,15:38:39,S,W,Heavy Rain,50,11,Buss,False
Park Lane/Garden Way,08/07/2024,15:40:38,S,N,Heavy Rain,20,16,Motorcycle,True
Park Lane/Garden Way,08/07/2024,15:54:36,E,NW,Heavy Rain,20,10,Bicycle,False
Park Lane/Garden Way,08/07/2024,16:08:40,SE,S,Heavy Rain,20,23,Car,False
River Road/Bridge Street,08/07/2024,16:14:26,E,E,Heavy Rain,50,8,Van,False
Park Lane/Garden Way,08/07/2024,16:15:40,N,SE,Heavy Rain,20,30,Motorcycle,False
River Road/Bridge Street,08/07/2024,16:20:05,W,N,Heavy Rain,50,16,Buss,False
River Road/Bridge Street,08/07/2024,16:23:25,E,E,Heavy Rain,50,20,Bus,True
Park Lane/Garden Way,08/07/2024,16:26:44,NW,SW,Heavy Rain,20,28,Bus,False
Park Lane/Garden Way,08/07/2024,16:38:33,NW,SE,Heavy Rain,20,33,Buss,False
River Road/Bridge Street,08/07/2024,16:45:23,N,N,Heavy Rain,50,8,Van,False
River Road/Bridge Street,08/07/2024,17:08:39,N,N,Heavy Rain,50,24,Motorbike,False
Park Lane/Garden Way,08/07/2024,17:11:18,S,SW,Heavy Rain,20,9,Bicycle,False
Park Lane/Garden Way,08/07/2024,17:11:23,NW,W,Heavy Rain,20,19,Bus,True
River Road/Bridge Street,08/07/2024,17:11:43,N,W,Heavy Rain,50,65,Truck,False
River Road/Bridge Street,08/07/2024,17:12:23,E,N,Heavy Rain,50,29,Van,False
River Road/Bridge Street,08/07/2024,17:17:08,E,N,Heavy Rain,50,37,Buss,False
River Road/Bridge Street,08/07/2024,17:17:52,N,S,Heavy Rain,50,11,Motorbike,False
River Road/Bridge Street,08/07/2024,17:18:20,N,N,Heavy Rain,50,25,Bicycle,False
River Road/Bridge Street,08/07/2024,17:20:42,W,W,Heavy Rain,50,25,Buss,False
River Road/Bridge Street,08/07/2024,17:21:34,E,E,Heavy Rain,50,44,Scooter,True
Park Lane/Garden Way,08/07/2024,17:22:40,N,NW,Heavy Rain,20,5,Motorbike,False
Park Lane/Garden Way,08/07/2024,17:25:35,NW,NE,Heavy Rain,20,21,Scooter,False
River Road/Bridge Street,08/07/2024,17:33:08,W,S,Heavy Rain,50,21,Truck,False
Park Lane/Garden Way,08/07/2024,17:34:39,E,NE,Heavy Rain,20,7,Bicycle,True
Park Lane/Garden Way,08/07/2024,17:37:44,W,SW,Heavy Rain,20,16,Motorbike,False
River Road/Bridge Street,08/07/2024,17:40:37,S,S,Heavy Rain,50,32,Van,False
Park Lane/Garden Way,08/07/2024,17:46:59,NE,NE,Heavy Rain,20,14,Truck,True
Park Lane/Garden Way,08/07/2024,17:48:58,E,NW,Heavy Rain,20,25,Bus,True
River Road/Bridge Street,08/07/2024,17:51:42,S,S,Heavy Rain,50,48,Bus,False
Park Lane/Garden Way,08/07/2024,17:56:22,SE,NE,Heavy Rain,20,17,Scooter,False
Park Lane/Garden Way,08/07/2024,18:03:09,S,S,Heavy Rain,20,26,Motorcycle,False
River Road/Bridge Street,08/07/2024,18:04:02,W,E,Heavy Rain,50,49,Bus,False
Park Lane/Garden Way,08/07/2024,18:05:43,E,NW,Heavy Rain,20,8,Truck,False
Park Lane/Garden Way,08/07/2024,18:08:36,SW,NW,Heavy Rain,20,33,Car,True
River Road/Bridge Street,08/07/2024,18:09:10,E,N,Heavy Rain,50,57,Car,True
Park Lane/Garden Way,08/07/2024,18:09:36,W,SW,Heavy Rain,20,22,Bicycle,True
Park Lane/Garden Way,08/07/2024,18:14:10,S,W,Heavy Rain,20,26,Truck,True
Park Lane/Garden Way,08/07/2024,18:18:29,S,SW,Heavy Rain,20,6,Bus,False
Park Lane/Garden Way,08/07/2024,18:19:10,S,N,Heavy Rain,20,14,Bicycle,False
Park Lane/Garden Way,08/07/2024,18:20:51,NW,N,Heavy Rain,20,27,Motorcycle,False
Park Lane/Garden Way,08/07/2024,18:26:23,E,SW,Heavy Rain,20,35,Bus,True
River Road/Bridge Street,08/07/2024,18:30:10,W,S,Heavy Rain,50,57,Truck,True
Park Lane/Garden Way,08/07/2024,18:37:48,S,S,Heavy Rain,20,23,Bus,False
Park Lane/Garden Way,08/07/2024,18:43:46,S,W,Heavy Rain,20,28,Van,True
River Road/Bridge Street,08/07/2024,18:43:48,S,S,Heavy Rain,50,44,Motorbike,False
Park Lane/Garden Way,08/07/2024,18:45:36,W,NW,Heavy Rain,20,28,Truck,False
River Road/Bridge Street,08/07/2024,18:46:20,S,S,Heavy Rain,50,36,Van,False
River Road/Bridge Street,08/07/2024,18:53:54,W,E,Heavy Rain,50,29,Buss,False
Park Lane/Garden Way,08/07/2024,19:03:38,N,S,Heavy Rain,20,25,Car,True
Park Lane/Garden Way,08/07/2024,19:07:18,S,S,Heavy Rain,20,20,Truck,False
Park Lane/Garden Way,08/07/2024,19:14:01,NE,N,Heavy Rain,20,30,Scooter,False
River Road/Bridge Street,08/07/2024,19:30:37,W,W,Heavy Rain,50,39,Car,False
River Road/Bridge Street,08/07/2024,19:45:27,S,W,Heavy Rain,50,27,Scooter,True
River Road/Bridge Street,08/07/2024,19:47:53,E,E,Heavy Rain,50,37,Van,False
Park Lane/Garden Way,08/07/2024,19:50:22,W,E,Heavy Rain,20,17,Bicycle,False
Park Lane/Garden Way,08/07/2024,19:51:19,NE,SE,Heavy Rain,20,33,Motorbike,False
Park Lane/Garden Way,08/07/2024,19:57:30,N,SE,Heavy Rain,20,35,Buss,False
River Road/Bridge Street,08/07/2024,20:14:04,S,N,Heavy Rain,50,18,Van,False
Park Lane/Garden Way,08/07/2024,20:18:05,SW,S,Heavy Rain,20,14,Motorbike,False
Park Lane/Garden Way,08/07/2024,20:31:18,NE,SE,Heavy Rain,20,17,Motorbike,False
River Road/Bridge Street,08/07/2024,20:38:08,E,E,Heavy Rain,50,43,Truck,False
River Road/Bridge Street,08/07/2024,20:43:30,E,N,Heavy Rain,50,59,Bus,False
Park Lane/Garden Way,08/07/2024,20:47:09,SE,SW,Heavy Rain,20,32,Truck,True
River Road/Bridge Street,08/07/2024,20:48:02,N,W,Heavy Rain,50,29,Motorbike,False
River Road/Bridge Street,08/07/2024,20:49:36,E,S,Heavy Rain,50,54,Motorbike,False
Park Lane/Garden Way,08/07/2024,20:50:30,NW,NE,Heavy Rain,20,32,Buss,False
Park Lane/Garden Way,08/07/2024,20:50:53,SW,N,Heavy Rain,20,8,Buss,False
Park Lane/Garden Way,08/07/2024,21:00:30,E,E,Heavy Rain,20,24,Car,True
Park Lane/Garden Way,08/07/2024,21:05:58,S,SW,Heavy Rain,20,9,Bus,False
Park Lane/Garden Way,08/07/2024,21:06:55,W,E,Heavy Rain,20,14,Scooter,False
Park Lane/Garden Way,08/07/2024,21:09:04,N,E,Heavy Rain,20,19,Motorcycle,False
River Road/Bridge Street,08/07/2024,21:13:45,W,N,Heavy Rain,50,62,Van,False
Park Lane/Garden Way,08/07/2024,21:16:05,SE,E,Heavy Rain,20,16,Motorbike,False
River Road/Bridge Street,08/07/2024,21:21:16,W,W,Heavy Rain,50,34,Buss,False
River Road/Bridge Street,08/07/2024,21:24:05,E,S,Heavy Rain,50,50,Bus,True
River Road/Bridge Street,08/07/2024,21:24:50,E,W,Heavy Rain,50,31,Buss,False
River Road/Bridge Street,08/07/2024,21:25:19,W,N,Heavy Rain,50,49,Car,True
Park Lane/Garden Way,08/07/2024,21:27:12,E,NE,Heavy Rain,20,15,Bus,True
River Road/Bridge Street,08/07/2024,21:27:51,S,N,Heavy Rain,50,63,Bus,False
River Road/Bridge Street,08/07/2024,21:28:23,E,W,Heavy Rain,50,53,Bus,False
Park Lane/Garden Way,08/07/2024,21:37:44,E,NW,Heavy Rain,20,5,Scooter,True
Park Lane/Garden Way,08/07/2024,21:40:46,NW,SW,Heavy Rain,20,5,Bicycle,True
River Road/Bridge Street,08/07/2024,21:45:55,N,S,Heavy Rain,50,52,Car,False
River Road/Bridge Street,08/07/2024,21:51:19,N,W,Heavy Rain,50,21,Car,False
Park Lane/Garden Way,08/07/2024,22:01:54,NE,W,Heavy Rain,20,21,Van,True
Park Lane/Garden Way,08/07/2024,22:02:32,E,S,Heavy Rain,20,35,Scooter,True
Park Lane/Garden Way,08/07/2024,22:04:22,NE,S,Heavy Rain,20,28,Car,True
River Road/Bridge Street,08/07/2024,22:04:35,E,E,Heavy Rain,50,59,Buss,False
Park Lane/Garden Way,08/07/2024,22:05:18,N,SE,Heavy Rain,20,6,Buss,False
River Road/Bridge Street,08/07/2024,22:07:12,N,W,Heavy Rain,50,25,Motorbike,True
Park Lane/Garden Way,08/07/2024,22:08:44,N,E,Heavy Rain,20,20,Motorcycle,False
River Road/Bridge Street,08/07/2024,22:09:51,W,N,Heavy Rain,50,40,Motorbike,False
Park Lane/Garden Way,08/07/2024,22:11:49,S,SW,Heavy Rain,20,15,Buss,False
