JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Maple Avenue/Cedar Lane,01/07/2024,05:21:26,W,E,Clear,40,47,Motorbike,False
Oak Street/Pine Road,01/07/2024,05:29:00,NE,E,Clear,30,37,Bus,False
Oak Street/Pine Road,01/07/2024,05:31:13,NW,NE,Clear,30,26,Bicycle,False
Oak Street/Pine Road,01/07/2024,05:34:46,W,E,Clear,30,34,Motorbike,True
Maple Avenue/Cedar Lane,01/07/2024,05:35:04,S,N,Clear,40,31,Scooter,False
Oak Street/Pine Road,01/07/2024,05:38:38,S,E,Clear,30,24,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,05:51:39,W,E,Clear,40,10,Motorbike,False
Oak Street/Pine Road,01/07/2024,05:56:26,N,E,Clear,30,26,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,06:13:47,W,E,Clear,40,51,Van,False
Maple Avenue/Cedar Lane,01/07/2024,06:21:49,W,S,Clear,40,19,Buss,True
Maple Avenue/Cedar Lane,01/07/2024,06:27:28,S,W,Clear,40,26,Scooter,False
Oak Street/Pine Road,01/07/2024,06:32:30,E,S,Clear,30,23,Van,False
Oak Street/Pine Road,01/07/2024,06:43:40,NE,SW,Clear,30,21,Car,True
Oak Street/Pine Road,01/07/2024,06:55:25,N,E,Clear,30,29,Car,False
Maple Avenue/Cedar Lane,01/07/2024,06:56:02,E,E,Clear,40,37,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,06:57:49,E,E,Clear,40,51,Buss,True
Maple Avenue/Cedar Lane,01/07/2024,07:07:35,W,S,Clear,40,54,Van,False
Oak Street/Pine Road,01/07/2024,07:07:46,W,NW,Clear,30,12,Van,False
Oak Street/Pine Road,01/07/2024,07:08:30,S,W,Clear,30,34,Bicycle,False
Oak Street/Pine Road,01/07/2024,07:11:51,SW,N,Clear,30,40,Truck,False
Maple Avenue/Cedar Lane,01/07/2024,07:21:49,S,N,Clear,40,37,Bus,False
Oak Street/Pine Road,01/07/2024,07:23:18,E,SW,Clear,30,39,Bicycle,False
Oak Street/Pine Road,01/07/2024,07:24:44,E,W,Clear,30,9,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,07:27:37,W,N,Clear,40,30,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,07:33:26,S,S,Clear,40,16,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,07:36:24,S,W,Clear,40,7,Motorcycle,False
Maple Avenue/Cedar Lane,01/07/2024,07:37:20,N,S,Clear,40,21,Car,True
Oak Street/Pine Road,01/07/2024,07:53:59,S,NE,Clear,30,33,Truck,False
Maple Avenue/Cedar Lane,01/07/2024,07:55:43,W,E,Clear,40,10,Motorbike,True
Oak Street/Pine Road,01/07/2024,08:02:06,SE,NW,Clear,30,25,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,08:02:44,E,S,Clear,40,33,Scooter,False
Oak Street/Pine Road,01/07/2024,08:10:47,SW,SE,Clear,30,40,Car,True
Oak Street/Pine Road,01/07/2024,08:13:42,NW,W,Clear,30,21,Motorbike,True
Maple Avenue/Cedar Lane,01/07/2024,08:21:39,W,N,Clear,40,26,Van,False
Maple Avenue/Cedar Lane,01/07/2024,08:36:14,W,N,Clear,40,43,Bicycle,True
Maple Avenue/Cedar Lane,01/07/2024,08:39:40,E,W,Clear,40,43,Van,False
Maple Avenue/Cedar Lane,01/07/2024,08:44:48,E,E,Clear,40,27,Car,True
Oak Street/Pine Road,01/07/2024,08:59:50,SW,NE,Clear,30,32,Van,False
Maple Avenue/Cedar Lane,01/07/2024,09:05:48,S,E,Clear,40,33,Van,True
Oak Street/Pine Road,01/07/2024,09:05:54,W,S,Clear,30,29,Bicycle,False
Oak Street/Pine Road,01/07/2024,09:15:03,W,S,Clear,30,10,Scooter,False
Oak Street/Pine Road,01/07/2024,09:15:17,NW,NW,Clear,30,39,Bus,True
Oak Street/Pine Road,01/07/2024,09:18:13,SE,NW,Clear,30,34,Scooter,False
Maple Avenue/Cedar Lane,01/07/2024,09:20:07,N,W,Clear,40,52,Motorbike,True
Oak Street/Pine Road,01/07/2024,09:36:43,SE,SE,Clear,30,17,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,09:38:47,E,W,Clear,40,12,Scooter,False
Maple Avenue/Cedar Lane,01/07/2024,09:47:55,E,N,Clear,40,34,Bus,True
Maple Avenue/Cedar Lane,01/07/2024,09:49:24,W,S,Clear,40,17,Buss,False
Oak Street/Pine Road,01/07/2024,09:53:40,W,E,Clear,30,28,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,09:54:50,N,N,Clear,40,47,Motorcycle,False
Oak Street/Pine Road,01/07/2024,10:03:03,SW,E,Clear,30,8,Van,True
Oak Street/Pine Road,01/07/2024,10:06:05,SE,S,Clear,30,27,Motorcycle,False
Oak Street/Pine Road,01/07/2024,10:25:17,S,W,Clear,30,41,Motorcycle,True
Oak Street/Pine Road,01/07/2024,10:25:44,NE,E,Clear,30,17,Motorbike,False
Oak Street/Pine Road,01/07/2024,10:39:20,S,NE,Clear,30,37,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,10:40:45,W,N,Clear,40,44,Bus,True
Maple Avenue/Cedar Lane,01/07/2024,10:43:38,N,E,Clear,40,9,Motorcycle,True
Oak Street/Pine Road,01/07/2024,10:48:56,SE,NE,Clear,30,31,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,10:52:41,S,W,Clear,40,49,Scooter,False
Maple Avenue/Cedar Lane,01/07/2024,10:59:06,E,S,Clear,40,13,Car,False
Maple Avenue/Cedar Lane,01/07/2024,11:04:33,N,W,Clear,40,35,Car,False
Maple Avenue/Cedar Lane,01/07/2024,11:06:43,S,W,Clear,40,6,Van,False
Maple Avenue/Cedar Lane,01/07/2024,11:06:43,E,E,Clear,40,8,Motorbike,True
Oak Street/Pine Road,01/07/2024,11:10:23,NW,W,Clear,30,22,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,11:14:40,S,E,Clear,40,48,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,11:16:47,N,E,Clear,40,55,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,11:39:48,W,W,Clear,40,53,Car,True
Maple Avenue/Cedar Lane,01/07/2024,11:59:51,E,N,Clear,40,51,Motorbike,True
Maple Avenue/Cedar Lane,01/07/2024,12:31:04,N,S,Clear,40,14,Bicycle,True
Oak Street/Pine Road,01/07/2024,12:31:25,W,E,Clear,30,5,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,12:32:23,S,W,Clear,40,10,Motorcycle,True
Maple Avenue/Cedar Lane,01/07/2024,12:34:45,S,E,Clear,40,9,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,12:39:43,S,W,Clear,40,42,Buss,True
Maple Avenue/Cedar Lane,01/07/2024,12:41:50,E,S,Clear,40,47,Van,True
Oak Street/Pine Road,01/07/2024,12:43:47,E,NE,Clear,30,30,Van,False
Maple Avenue/Cedar Lane,01/07/2024,12:47:28,W,E,Clear,40,16,Scooter,False
Oak Street/Pine Road,01/07/2024,12:54:57,SE,W,Clear,30,36,Truck,True
Maple Avenue/Cedar Lane,01/07/2024,12:55:32,N,W,Clear,40,31,Car,True
Oak Street/Pine Road,01/07/2024,13:02:01,S,W,Clear,30,19,Van,False
Maple Avenue/Cedar Lane,01/07/2024,13:05:14,N,W,Clear,40,12,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,13:05:58,S,W,Clear,40,27,Car,False
Maple Avenue/Cedar Lane,01/07/2024,13:21:59,E,N,Clear,40,23,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,13:33:07,N,W,Clear,40,33,Motorcycle,False
Oak Street/Pine Road,01/07/2024,13:42:23,S,NW,Clear,30,5,Motorbike,False
Oak Street/Pine Road,01/07/2024,13:53:17,N,N,Clear,30,26,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,14:00:46,S,W,Clear,40,46,Buss,True
Maple Avenue/Cedar Lane,01/07/2024,14:04:43,S,E,Clear,40,55,Truck,False
Maple Avenue/Cedar Lane,01/07/2024,14:04:57,N,E,Clear,40,43,Buss,True
Oak Street/Pine Road,01/07/2024,14:11:03,NE,SE,Clear,30,25,Truck,False
Oak Street/Pine Road,01/07/2024,14:15:55,S,SW,Clear,30,40,Bus,True
Maple Avenue/Cedar Lane,01/07/2024,14:19:55,W,E,Clear,40,41,Car,False
Maple Avenue/Cedar Lane,01/07/2024,14:21:11,N,E,Clear,40,35,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,14:26:17,S,N,Clear,40,27,Motorbike,True
Maple Avenue/Cedar Lane,01/07/2024,14:54:19,S,W,Clear,40,35,Bus,True
Oak Street/Pine Road,01/07/2024,15:01:24,NW,SE,Clear,30,15,Scooter,False
Oak Street/Pine Road,01/07/2024,15:01:47,N,NW,Clear,30,19,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,15:05:30,E,W,Clear,40,26,Motorcycle,False
Oak Street/Pine Road,01/07/2024,15:09:12,NE,W,Clear,30,8,Van,True
Oak Street/Pine Road,01/07/2024,15:14:12,SW,NW,Clear,30,24,Truck,True
Maple Avenue/Cedar Lane,01/07/2024,15:18:02,S,E,Clear,40,50,Bicycle,False
Oak Street/Pine Road,01/07/2024,15:25:56,SW,E,Clear,30,21,Buss,True
Oak Street/Pine Road,01/07/2024,15:35:48,W,SW,Clear,30,36,Scooter,False
Maple Avenue/Cedar Lane,01/07/2024,15:38:34,N,S,Clear,40,50,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,15:44:53,S,W,Clear,40,33,Car,False
Maple Avenue/Cedar Lane,01/07/2024,15:57:53,S,E,Clear,40,48,Scooter,False
Oak Street/Pine Road,01/07/2024,16:07:24,W,NE,Clear,30,7,Motorbike,True
Maple Avenue/Cedar Lane,01/07/2024,16:13:24,W,W,Clear,40,26,Buss,False
Oak Street/Pine Road,01/07/2024,16:22:27,NW,NW,Clear,30,34,Bicycle,False
Oak Street/Pine Road,01/07/2024,16:25:43,NW,N,Clear,30,12,Bicycle,True
Oak Street/Pine Road,01/07/2024,16:28:07,W,W,Clear,30,9,Motorcycle,True
Maple Avenue/Cedar Lane,01/07/2024,16:38:27,N,N,Clear,40,46,Van,False
Oak Street/Pine Road,01/07/2024,16:58:00,NW,SW,Clear,30,6,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,17:02:29,N,E,Clear,40,21,Motorcycle,True
Maple Avenue/Cedar Lane,01/07/2024,17:07:29,E,E,Clear,40,42,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,17:08:24,W,E,Clear,40,47,Van,False
Maple Avenue/Cedar Lane,01/07/2024,17:08:59,E,W,Clear,40,49,Scooter,True
Maple Avenue/Cedar Lane,01/07/2024,17:09:24,S,S,Clear,40,9,Bicycle,False
Oak Street/Pine Road,01/07/2024,17:12:45,SE,W,Clear,30,33,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,17:13:37,S,S,Clear,40,26,Buss,False
Oak Street/Pine Road,01/07/2024,17:14:37,W,N,Clear,30,9,Car,True
Maple Avenue/Cedar Lane,01/07/2024,17:14:41,S,E,Clear,40,14,Bus,True
Oak Street/Pine Road,01/07/2024,17:28:57,E,SW,Clear,30,33,Bicycle,False
Oak Street/Pine Road,01/07/2024,17:29:26,N,W,Clear,30,31,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,17:30:16,N,S,Clear,40,23,Motorcycle,False
Oak Street/Pine Road,01/07/2024,17:34:16,SE,SE,Clear,30,28,Truck,False
Maple Avenue/Cedar Lane,01/07/2024,17:35:21,N,W,Clear,40,27,Motorbike,False
Oak Street/Pine Road,01/07/2024,17:43:46,W,NW,Clear,30,32,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,17:48:34,W,W,Clear,40,25,Truck,False
Oak Street/Pine Road,01/07/2024,17:49:08,E,SW,Clear,30,40,Buss,True
Oak Street/Pine Road,01/07/2024,17:53:00,S,W,Clear,30,15,Motorbike,False
Oak Street/Pine Road,01/07/2024,17:55:00,S,NE,Clear,30,26,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,17:56:23,E,S,Clear,40,21,Scooter,False
Oak Street/Pine Road,01/07/2024,18:06:04,W,NE,Clear,30,13,Motorcycle,False
Oak Street/Pine Road,01/07/2024,18:15:37,N,S,Clear,30,31,Van,False
Maple Avenue/Cedar Lane,01/07/2024,18:22:36,E,E,Clear,40,6,Motorbike,True
Maple Avenue/Cedar Lane,01/07/2024,18:37:01,E,N,Clear,40,53,Buss,False
Oak Street/Pine Road,01/07/2024,18:39:42,SE,NW,Clear,30,6,Scooter,False
Maple Avenue/Cedar Lane,01/07/2024,18:42:31,S,W,Clear,40,39,Scooter,False
Oak Street/Pine Road,01/07/2024,18:44:01,SE,SW,Clear,30,5,Motorcycle,False
Maple Avenue/Cedar Lane,01/07/2024,18:55:43,N,W,Clear,40,23,Truck,False
Maple Avenue/Cedar Lane,01/07/2024,19:00:17,S,S,Clear,40,39,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,19:01:03,E,S,Clear,40,13,Truck,True
Maple Avenue/Cedar Lane,01/07/2024,19:03:00,S,E,Clear,40,18,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,19:08:38,W,S,Clear,40,15,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,19:14:41,N,W,Clear,40,49,Bicycle,False
Oak Street/Pine Road,01/07/2024,19:21:05,W,NE,Clear,30,19,Truck,True
Oak Street/Pine Road,01/07/2024,19:27:13,W,NE,Clear,30,30,Motorcycle,False
Oak Street/Pine Road,01/07/2024,19:34:01,SE,N,Clear,30,10,Motorbike,True
Maple Avenue/Cedar Lane,01/07/2024,19:51:57,S,W,Clear,40,7,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,20:01:03,W,W,Clear,40,32,Bus,False
Oak Street/Pine Road,01/07/2024,20:02:48,N,W,Clear,30,17,Car,False
Oak Street/Pine Road,01/07/2024,20:15:06,NE,S,Clear,30,41,Car,False
Maple Avenue/Cedar Lane,01/07/2024,20:16:29,E,N,Clear,40,34,Bicycle,False
Oak Street/Pine Road,01/07/2024,20:17:39,SW,SW,Clear,30,32,Bicycle,False
Oak Street/Pine Road,01/07/2024,20:17:49,SW,W,Clear,30,22,Scooter,True
Oak Street/Pine Road,01/07/2024,20:19:29,NW,S,Clear,30,5,Scooter,False
Maple Avenue/Cedar Lane,01/07/2024,20:28:58,E,S,Clear,40,42,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,20:31:29,W,E,Clear,40,45,Motorcycle,True
Oak Street/Pine Road,01/07/2024,20:33:00,NE,S,Clear,30,13,Bicycle,True
Maple Avenue/Cedar Lane,01/07/2024,20:38:51,S,S,Clear,40,24,Van,True
Oak Street/Pine Road,01/07/2024,20:39:56,NW,W,Clear,30,9,Car,False
Maple Avenue/Cedar Lane,01/07/2024,20:41:02,E,W,Clear,40,7,Motorcycle,False
Oak Street/Pine Road,01/07/2024,20:44:35,W,NW,Clear,30,8,Truck,False
Oak Street/Pine Road,01/07/2024,21:06:22,SE,E,Clear,30,20,Buss,False
Oak Street/Pine Road,01/07/2024,21:12:25,NW,NE,Clear,30,9,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,21:24:18,E,S,Clear,40,26,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,21:27:32,E,N,Clear,40,28,Bicycle,True
Oak Street/Pine Road,01/07/2024,21:27:38,S,SE,Clear,30,29,Scooter,False
Maple Avenue/Cedar Lane,01/07/2024,21:30:14,N,E,Clear,40,40,Motorcycle,True
Maple Avenue/Cedar Lane,01/07/2024,21:43:37,W,E,Clear,40,7,Truck,False
Maple Avenue/Cedar Lane,01/07/2024,21:58:18,S,N,Clear,40,32,Bus,False
Maple Avenue/Cedar Lane,01/07/2024,22:18:32,E,W,Clear,40,35,Scooter,True
Maple Avenue/Cedar Lane,01/07/2024,22:25:17,W,W,Clear,40,10,Car,False
Maple Avenue/Cedar Lane,01/07/2024,22:28:28,S,E,Clear,40,28,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,22:34:08,E,N,Clear,40,8,Van,False
Maple Avenue/Cedar Lane,01/07/2024,22:40:26,E,N,Clear,40,30,Car,False
Maple Avenue/Cedar Lane,01/07/2024,22:55:06,W,S,Clear,40,49,Bicycle,False
Oak Street/Pine Road,01/07/2024,22:56:17,N,W,Clear,30,10,Truck,False
Oak Street/Pine Road,01/07/2024,22:57:09,N,NW,Clear,30,42,Van,True
Maple Avenue/Cedar Lane,01/07/2024,22:58:51,W,W,Clear,40,47,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,23:03:18,E,E,Clear,40,11,Van,True
Maple Avenue/Cedar Lane,01/07/2024,23:06:20,W,E,Clear,40,47,Bicycle,False
Maple Avenue/Cedar Lane,01/07/2024,23:06:48,S,S,Clear,40,21,Bus,True
Maple Avenue/Cedar Lane,01/07/2024,23:15:28,E,W,Clear,40,19,Van,True
Oak Street/Pine Road,01/07/2024,23:17:15,W,E,Clear,30,11,Van,True
Maple Avenue/Cedar Lane,01/07/2024,23:20:38,E,N,Clear,40,10,Truck,False
Maple Avenue/Cedar Lane,01/07/2024,23:20:49,N,N,Clear,40,14,Buss,False
Maple Avenue/Cedar Lane,01/07/2024,23:42:40,N,E,Clear,40,13,Car,False
Maple Avenue/Cedar Lane,01/07/2024,23:46:09,W,N,Clear,40,36,Motorbike,False
Oak Street/Pine Road,01/07/2024,23:51:15,NE,E,Clear,30,11,Motorbike,False
Maple Avenue/Cedar Lane,01/07/2024,23:57:02,W,S,Clear,40,25,Scooter,False
