JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Elm Avenue/Rabbit Road,22/06/2024,15:50:59,S,W,Overcast,30,23,Van,True
Hanley Highway/Westway,22/06/2024,04:01:14,N,N,Overcast,20,10,Car,True
Elm Avenue/Rabbit Road,22/06/2024,10:15:30,N,N,Clear,30,22,Buss,True
Hanley Highway/Westway,22/06/2024,20:28:13,SE,SW,Overcast,20,12,Car,False
Hanley Highway/Westway,22/06/2024,18:26:51,S,NE,Light Rain,20,11,Car,True
Elm Avenue/Rabbit Road,22/06/2024,19:40:02,W,W,Overcast,30,24,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,07:19:50,N,N,Overcast,30,28,Van,True
Hanley Highway/Westway,22/06/2024,05:31:16,S,NW,Light Rain,20,30,Car,False
Elm Avenue/Rabbit Road,22/06/2024,13:45:32,W,W,Light Rain,30,23,Car,False
Hanley Highway/Westway,22/06/2024,05:34:44,NE,NE,Overcast,20,5,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,03:14:24,W,W,Overcast,30,21,Car,True
Hanley Highway/Westway,22/06/2024,07:47:25,SE,W,Rain,20,30,Bicycle,False
Hanley Highway/Westway,22/06/2024,03:07:05,SE,SE,Overcast,20,6,Buss,False
Hanley Highway/Westway,22/06/2024,14:28:14,W,W,Clear,20,11,Scooter,False
Hanley Highway/Westway,22/06/2024,16:39:07,S,E,Rain,20,19,Car,False
Hanley Highway/Westway,22/06/2024,12:52:20,SE,SE,Cloudy,20,31,Scooter,False
Hanley Highway/Westway,22/06/2024,15:46:43,N,S,Cloudy,20,26,Van,True
Elm Avenue/Rabbit Road,22/06/2024,06:51:43,W,S,Heavy Rain,30,23,Car,True
Elm Avenue/Rabbit Road,22/06/2024,09:25:00,E,E,Overcast,30,28,Bicycle,False
Elm Avenue/Rabbit Road,22/06/2024,19:59:20,N,W,Heavy Rain,30,18,Buss,False
Hanley Highway/Westway,22/06/2024,21:08:57,E,E,Clear,20,5,Bicycle,False
Elm Avenue/Rabbit Road,22/06/2024,01:09:02,N,N,Clear,30,47,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,08:31:07,W,N,Clear,30,20,Car,False
Hanley Highway/Westway,22/06/2024,19:25:03,SW,W,Cloudy,20,9,Car,False
Elm Avenue/Rabbit Road,22/06/2024,09:04:42,E,E,Overcast,30,30,Scooter,False
Elm Avenue/Rabbit Road,22/06/2024,00:32:49,N,S,Light Rain,30,30,Car,False
Hanley Highway/Westway,22/06/2024,17:41:35,N,N,Heavy Rain,20,40,Truck,False
Hanley Highway/Westway,22/06/2024,04:07:42,E,E,Overcast,20,10,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,18:49:21,S,E,Cloudy,30,41,Van,False
Elm Avenue/Rabbit Road,22/06/2024,03:06:50,S,S,Rain,30,19,Car,False
Hanley Highway/Westway,22/06/2024,01:27:08,E,SE,Sunny,20,19,Car,False
Elm Avenue/Rabbit Road,22/06/2024,00:16:58,N,N,Rain,30,28,Truck,True
Elm Avenue/Rabbit Road,22/06/2024,00:47:10,E,W,Clear,30,21,Scooter,True
Elm Avenue/Rabbit Road,22/06/2024,08:23:26,N,W,Overcast,30,25,Scooter,False
Hanley Highway/Westway,22/06/2024,19:25:20,E,E,Clear,20,7,Car,False
Hanley Highway/Westway,22/06/2024,15:46:15,SE,SE,Overcast,20,16,Buss,False
Hanley Highway/Westway,22/06/2024,10:30:46,NE,SW,Light Rain,20,8,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,02:42:32,W,W,Overcast,30,26,Car,True
Elm Avenue/Rabbit Road,22/06/2024,09:58:08,E,E,Overcast,30,16,Car,False
Hanley Highway/Westway,22/06/2024,23:08:21,NW,S,Clear,20,15,Buss,True
Elm Avenue/Rabbit Road,22/06/2024,19:21:23,E,E,Clear,30,20,Car,False
Hanley Highway/Westway,22/06/2024,13:56:11,E,SE,Overcast,20,14,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,02:51:55,W,W,Clear,30,24,Car,False
Elm Avenue/Rabbit Road,22/06/2024,09:34:15,W,W,Overcast,30,20,Scooter,False
Elm Avenue/Rabbit Road,22/06/2024,16:16:49,N,N,Light Rain,30,19,Car,False
Elm Avenue/Rabbit Road,22/06/2024,00:04:19,E,E,Sunny,30,17,Truck,True
Elm Avenue/Rabbit Road,22/06/2024,19:57:01,E,E,Clear,30,15,Bicycle,False
Elm Avenue/Rabbit Road,22/06/2024,02:54:16,N,N,Light Rain,30,16,Car,False
Elm Avenue/Rabbit Road,22/06/2024,18:42:27,N,N,Clear,30,23,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,18:18:31,S,E,Clear,30,27,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,18:29:42,S,S,Overcast,30,19,Van,True
Elm Avenue/Rabbit Road,22/06/2024,21:30:06,S,S,Sunny,30,25,Buss,False
Hanley Highway/Westway,22/06/2024,07:20:19,S,S,Sunny,20,7,Car,True
Elm Avenue/Rabbit Road,22/06/2024,08:43:01,W,E,Sunny,30,19,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,16:07:55,S,S,Clear,30,28,Buss,False
Hanley Highway/Westway,22/06/2024,11:20:31,W,W,Light Rain,20,15,Car,False
Elm Avenue/Rabbit Road,22/06/2024,02:38:41,S,N,Cloudy,30,26,Car,False
Hanley Highway/Westway,22/06/2024,02:00:56,NE,NE,Clear,20,22,Car,False
Elm Avenue/Rabbit Road,22/06/2024,02:05:40,E,E,Sunny,30,22,Van,False
Elm Avenue/Rabbit Road,22/06/2024,00:01:44,E,W,Overcast,30,15,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,14:26:58,N,N,Sunny,30,15,Motorcycle,False
Hanley Highway/Westway,22/06/2024,21:49:30,SW,W,Overcast,20,10,Car,False
Hanley Highway/Westway,22/06/2024,03:45:57,S,S,Overcast,20,8,Van,False
Hanley Highway/Westway,22/06/2024,06:23:06,S,NE,Cloudy,20,6,Car,False
Elm Avenue/Rabbit Road,22/06/2024,00:13:27,S,N,Rain,30,25,Car,True
Hanley Highway/Westway,22/06/2024,22:32:47,N,N,Sunny,20,6,Car,False
Hanley Highway/Westway,22/06/2024,16:11:30,SW,SW,Cloudy,20,25,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,08:28:39,W,W,Clear,30,30,Car,True
Elm Avenue/Rabbit Road,22/06/2024,23:23:22,E,E,Heavy Rain,30,23,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,21:55:20,S,S,Clear,30,50,Buss,False
Hanley Highway/Westway,22/06/2024,17:13:25,W,S,Clear,20,5,Car,False
Hanley Highway/Westway,22/06/2024,20:21:50,NE,NE,Rain,20,7,Truck,False
Hanley Highway/Westway,22/06/2024,02:25:17,NE,NE,Overcast,20,9,Buss,False
Hanley Highway/Westway,22/06/2024,16:06:30,NW,SW,Sunny,20,34,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,20:50:26,W,W,Rain,30,26,Van,True
Elm Avenue/Rabbit Road,22/06/2024,20:27:49,N,W,Clear,30,25,Car,False
Hanley Highway/Westway,22/06/2024,20:13:33,N,N,Clear,20,20,Bicycle,False
Hanley Highway/Westway,22/06/2024,01:45:12,SE,NW,Clear,20,23,Truck,False
Hanley Highway/Westway,22/06/2024,20:12:29,W,W,Sunny,20,15,Car,False
Elm Avenue/Rabbit Road,22/06/2024,19:25:52,W,W,Clear,30,26,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,10:47:17,E,E,Clear,30,30,Car,False
Elm Avenue/Rabbit Road,22/06/2024,12:35:01,E,E,Heavy Rain,30,23,Car,False
Hanley Highway/Westway,22/06/2024,22:48:12,W,N,Overcast,20,5,Bicycle,True
Elm Avenue/Rabbit Road,22/06/2024,00:26:46,N,N,Clear,30,22,Car,False
Elm Avenue/Rabbit Road,22/06/2024,08:25:44,W,S,Light Rain,30,24,Buss,False
Hanley Highway/Westway,22/06/2024,23:31:04,S,NE,Clear,20,34,Car,False
Hanley Highway/Westway,22/06/2024,06:33:44,E,SW,Clear,20,16,Car,False
Elm Avenue/Rabbit Road,22/06/2024,01:44:48,W,W,Rain,30,48,Van,False
Hanley Highway/Westway,22/06/2024,09:13:16,W,W,Clear,20,16,Car,False
Hanley Highway/Westway,22/06/2024,17:44:32,W,W,Overcast,20,29,Van,False
Hanley Highway/Westway,22/06/2024,23:53:32,NE,NW,Overcast,20,14,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,02:10:19,S,N,Light Rain,30,19,Van,False
Hanley Highway/Westway,22/06/2024,05:53:02,S,S,Clear,20,20,Car,False
Hanley Highway/Westway,22/06/2024,10:17:40,NE,NE,Light Rain,20,20,Motorcycle,False
Hanley Highway/Westway,22/06/2024,14:51:38,E,E,Rain,20,12,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,08:02:02,S,S,Light Rain,30,24,Car,False
Hanley Highway/Westway,22/06/2024,08:45:36,W,W,Rain,20,14,Scooter,False
Hanley Highway/Westway,22/06/2024,03:09:37,E,E,Light Rain,20,38,Car,False
Elm Avenue/Rabbit Road,22/06/2024,11:11:34,W,W,Light Rain,30,30,Buss,True
Elm Avenue/Rabbit Road,22/06/2024,23:44:46,E,E,Cloudy,30,22,Car,False
Hanley Highway/Westway,22/06/2024,05:11:05,S,S,Clear,20,17,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,08:59:38,N,E,Light Rain,30,30,Bicycle,False
Hanley Highway/Westway,22/06/2024,05:25:40,SE,NE,Clear,20,7,Car,True
Hanley Highway/Westway,22/06/2024,04:27:38,SW,SW,Clear,20,20,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,14:09:24,E,E,Rain,30,19,Buss,True
Elm Avenue/Rabbit Road,22/06/2024,13:50:43,E,N,Cloudy,30,28,Car,False
Hanley Highway/Westway,22/06/2024,22:49:43,NE,NE,Sunny,20,12,Motorcycle,False
Hanley Highway/Westway,22/06/2024,06:18:26,SW,E,Overcast,20,13,Bicycle,False
Hanley Highway/Westway,22/06/2024,20:51:11,E,E,Light Rain,20,10,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,12:49:37,S,S,Clear,30,34,Car,True
Elm Avenue/Rabbit Road,22/06/2024,23:40:40,E,E,Overcast,30,21,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,18:13:18,S,N,Overcast,30,23,Van,False
Elm Avenue/Rabbit Road,22/06/2024,19:06:49,S,E,Clear,30,42,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,09:45:25,N,W,Sunny,30,22,Car,True
Elm Avenue/Rabbit Road,22/06/2024,23:12:48,W,W,Overcast,30,27,Car,False
Elm Avenue/Rabbit Road,22/06/2024,09:09:56,S,N,Heavy Rain,30,31,Car,True
Elm Avenue/Rabbit Road,22/06/2024,19:21:53,E,W,Cloudy,30,21,Truck,False
Hanley Highway/Westway,22/06/2024,02:10:43,SE,SW,Clear,20,5,Scooter,True
Elm Avenue/Rabbit Road,22/06/2024,09:14:34,W,W,Clear,30,16,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,22:46:28,N,N,Rain,30,26,Car,False
Hanley Highway/Westway,22/06/2024,06:10:00,S,N,Sunny,20,8,Car,True
Hanley Highway/Westway,22/06/2024,00:37:49,N,S,Sunny,20,33,Truck,False
Hanley Highway/Westway,22/06/2024,09:27:37,NW,NW,Light Rain,20,18,Motorcycle,False
Hanley Highway/Westway,22/06/2024,18:42:20,N,N,Light Rain,20,35,Car,False
Elm Avenue/Rabbit Road,22/06/2024,17:09:19,N,N,Sunny,30,17,Car,True
Elm Avenue/Rabbit Road,22/06/2024,11:04:55,W,W,Overcast,30,29,Scooter,False
Elm Avenue/Rabbit Road,22/06/2024,00:41:58,N,N,Rain,30,22,Van,False
Hanley Highway/Westway,22/06/2024,16:55:49,W,N,Clear,20,10,Car,True
Elm Avenue/Rabbit Road,22/06/2024,13:30:59,N,N,Sunny,30,18,Van,False
Elm Avenue/Rabbit Road,22/06/2024,19:22:49,E,E,Cloudy,30,15,Car,False
Hanley Highway/Westway,22/06/2024,16:15:48,SW,SW,Overcast,20,11,Motorcycle,True
Hanley Highway/Westway,22/06/2024,00:17:43,N,NE,Clear,20,18,Car,False
Hanley Highway/Westway,22/06/2024,15:52:39,W,SW,Heavy Rain,20,7,Car,False
Elm Avenue/Rabbit Road,22/06/2024,10:29:18,S,E,Overcast,30,21,Van,False
Elm Avenue/Rabbit Road,22/06/2024,19:32:30,E,W,Clear,30,26,Car,False
Elm Avenue/Rabbit Road,22/06/2024,14:34:43,W,W,Overcast,30,38,Bicycle,False
Hanley Highway/Westway,22/06/2024,06:49:26,NW,NW,Overcast,20,6,Scooter,False
Elm Avenue/Rabbit Road,22/06/2024,11:12:07,E,E,Heavy Rain,30,22,Buss,False
Hanley Highway/Westway,22/06/2024,13:42:33,NW,S,Overcast,20,9,Van,False
Hanley Highway/Westway,22/06/2024,17:13:23,S,S,Light Rain,20,32,Motorcycle,False
Hanley Highway/Westway,22/06/2024,21:32:28,NW,W,Sunny,20,8,Car,False
Hanley Highway/Westway,22/06/2024,08:15:11,NW,NW,Overcast,20,31,Car,False
Hanley Highway/Westway,22/06/2024,16:19:10,N,N,Overcast,20,34,Scooter,False
Hanley Highway/Westway,22/06/2024,19:29:00,SE,S,Light Rain,20,10,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,22:44:04,N,N,Clear,30,19,Car,False
Elm Avenue/Rabbit Road,22/06/2024,01:45:45,S,N,Clear,30,15,Buss,False
Hanley Highway/Westway,22/06/2024,22:45:34,SE,SE,Sunny,20,11,Car,False
Elm Avenue/Rabbit Road,22/06/2024,14:35:03,S,E,Rain,30,30,Car,False
Elm Avenue/Rabbit Road,22/06/2024,09:42:44,W,N,Clear,30,34,Van,False
Elm Avenue/Rabbit Road,22/06/2024,08:03:26,N,E,Sunny,30,37,Car,False
Hanley Highway/Westway,22/06/2024,08:46:58,E,NW,Sunny,20,12,Buss,False
Hanley Highway/Westway,22/06/2024,00:09:08,SE,E,Rain,20,11,Motorcycle,False
Hanley Highway/Westway,22/06/2024,15:49:50,N,N,Overcast,20,29,Car,False
Elm Avenue/Rabbit Road,22/06/2024,12:50:48,S,S,Light Rain,30,20,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,14:43:06,W,S,Overcast,30,24,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,05:57:06,W,W,Overcast,30,26,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,22:05:53,W,W,Overcast,30,24,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,13:38:42,E,S,Sunny,30,39,Car,True
Hanley Highway/Westway,22/06/2024,07:44:26,NW,NW,Overcast,20,9,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,22:13:29,W,N,Cloudy,30,16,Car,False
Elm Avenue/Rabbit Road,22/06/2024,04:12:03,N,W,Sunny,30,23,Truck,False
Hanley Highway/Westway,22/06/2024,14:12:27,N,S,Overcast,20,7,Car,False
Hanley Highway/Westway,22/06/2024,14:02:29,W,S,Clear,20,16,Car,False
Hanley Highway/Westway,22/06/2024,19:42:11,NE,NW,Heavy Rain,20,5,Car,False
Elm Avenue/Rabbit Road,22/06/2024,14:40:01,E,S,Clear,30,17,Scooter,False
Hanley Highway/Westway,22/06/2024,04:41:07,N,E,Overcast,20,12,Car,True
Elm Avenue/Rabbit Road,22/06/2024,18:55:42,N,S,Overcast,30,23,Car,False
Hanley Highway/Westway,22/06/2024,04:36:41,SE,SE,Heavy Rain,20,10,Car,False
Elm Avenue/Rabbit Road,22/06/2024,02:04:00,N,N,Overcast,30,34,Truck,False
Elm Avenue/Rabbit Road,22/06/2024,14:56:05,S,S,Rain,30,26,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,22:56:08,E,S,Clear,30,28,Car,False
Hanley Highway/Westway,22/06/2024,11:16:22,NW,W,Clear,20,17,Motorcycle,True
Hanley Highway/Westway,22/06/2024,18:00:04,NW,NE,Sunny,20,16,Car,False
Elm Avenue/Rabbit Road,22/06/2024,02:19:03,E,E,Light Rain,30,25,Car,False
Hanley Highway/Westway,22/06/2024,06:44:35,SE,NW,Overcast,20,14,Car,False
Hanley Highway/Westway,22/06/2024,12:09:25,S,E,Heavy Rain,20,16,Bicycle,True
Elm Avenue/Rabbit Road,22/06/2024,07:06:57,N,S,Sunny,30,36,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,20:33:10,E,E,Cloudy,30,41,Motorcycle,False
Elm Avenue/Rabbit Road,22/06/2024,11:22:12,N,N,Sunny,30,48,Bicycle,False
Elm Avenue/Rabbit Road,22/06/2024,05:44:14,W,W,Clear,30,42,Bicycle,False
Hanley Highway/Westway,22/06/2024,15:55:17,E,E,Clear,20,17,Scooter,False
Hanley Highway/Westway,22/06/2024,12:39:38,W,W,Overcast,20,10,Buss,False
Elm Avenue/Rabbit Road,22/06/2024,03:29:50,W,W,Sunny,30,24,Buss,False
Hanley Highway/Westway,22/06/2024,16:51:55,SE,SW,Cloudy,20,8,Van,False
