JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Elm Avenue/Rabbit Road,28/06/2024,20:26:27,N,N,Overcast,30,28,Car,True
Hanley Highway/Westway,28/06/2024,20:36:17,N,W,Sunny,20,15,Motorcycle,True
Hanley Highway/Westway,28/06/2024,02:11:25,W,W,Rain,20,8,Bicycle,True
Hanley Highway/Westway,28/06/2024,09:36:56,SW,E,Heavy Rain,20,7,Car,False
Elm Avenue/Rabbit Road,28/06/2024,10:19:51,W,W,Overcast,30,30,Car,False
Hanley Highway/Westway,28/06/2024,00:29:55,W,W,Rain,20,8,Truck,True
Elm Avenue/Rabbit Road,28/06/2024,03:59:33,N,S,Light Rain,30,19,Car,True
Hanley Highway/Westway,28/06/2024,05:17:36,NE,S,Cloudy,20,6,Car,False
Hanley Highway/Westway,28/06/2024,19:44:42,NE,NE,Overcast,20,17,Van,True
Hanley Highway/Westway,28/06/2024,11:08:38,SW,S,Heavy Rain,20,14,Buss,False
Hanley Highway/Westway,28/06/2024,10:50:50,W,E,Clear,20,9,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,18:24:27,S,S,Overcast,30,25,Buss,False
Hanley Highway/Westway,28/06/2024,19:13:49,E,SW,Overcast,20,16,Buss,False
Hanley Highway/Westway,28/06/2024,09:21:03,W,SW,Overcast,20,18,Buss,False
Hanley Highway/Westway,28/06/2024,13:57:25,E,E,Sunny,20,15,Car,True
Elm Avenue/Rabbit Road,28/06/2024,19:02:56,W,S,Rain,30,24,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,12:25:37,E,E,Sunny,30,38,Scooter,True
Hanley Highway/Westway,28/06/2024,19:44:38,SE,SE,Heavy Rain,20,9,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,06:40:53,E,E,Overcast,30,15,Motorcycle,False
Hanley Highway/Westway,28/06/2024,07:42:19,SE,S,Overcast,20,15,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,07:38:20,S,S,Sunny,30,21,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,15:40:37,W,N,Overcast,30,31,Car,True
Hanley Highway/Westway,28/06/2024,02:30:54,W,S,Overcast,20,20,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,18:03:10,S,N,Clear,30,26,Buss,False
Hanley Highway/Westway,28/06/2024,17:54:12,SE,SE,Overcast,20,12,Car,False
Elm Avenue/Rabbit Road,28/06/2024,01:21:03,N,N,Heavy Rain,30,20,Car,False
Hanley Highway/Westway,28/06/2024,15:28:12,W,W,Sunny,20,5,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,02:46:50,S,E,Overcast,30,43,Car,True
Hanley Highway/Westway,28/06/2024,06:39:52,N,NE,Overcast,20,6,Truck,False
Hanley Highway/Westway,28/06/2024,01:14:23,SE,W,Clear,20,6,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,17:49:32,S,S,Light Rain,30,15,Car,False
Hanley Highway/Westway,28/06/2024,14:49:31,NW,NW,Clear,20,5,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,00:00:25,S,N,Clear,30,18,Car,False
Elm Avenue/Rabbit Road,28/06/2024,18:20:00,W,W,Clear,30,17,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,03:11:47,E,W,Clear,30,20,Car,False
Hanley Highway/Westway,28/06/2024,18:24:05,W,W,Clear,20,6,Van,False
Elm Avenue/Rabbit Road,28/06/2024,12:30:29,N,S,Sunny,30,27,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,01:59:50,N,S,Cloudy,30,15,Car,False
Hanley Highway/Westway,28/06/2024,02:25:02,W,S,Sunny,20,17,Scooter,False
Hanley Highway/Westway,28/06/2024,17:36:14,NW,NW,Overcast,20,15,Bicycle,False
Hanley Highway/Westway,28/06/2024,23:01:28,NE,NW,Overcast,20,18,Buss,True
Hanley Highway/Westway,28/06/2024,20:34:03,SW,S,Overcast,20,18,Car,False
Hanley Highway/Westway,28/06/2024,11:31:22,S,S,Overcast,20,9,Car,False
Elm Avenue/Rabbit Road,28/06/2024,03:09:16,N,W,Overcast,30,50,Van,False
Hanley Highway/Westway,28/06/2024,06:03:18,SE,W,Light Rain,20,17,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,18:29:31,E,S,Overcast,30,22,Car,True
Hanley Highway/Westway,28/06/2024,12:50:22,S,S,Overcast,20,17,Van,True
Elm Avenue/Rabbit Road,28/06/2024,04:46:15,W,E,Clear,30,21,Bicycle,False
Hanley Highway/Westway,28/06/2024,07:57:04,NE,NE,Clear,20,16,Buss,True
Hanley Highway/Westway,28/06/2024,18:50:26,E,S,Overcast,20,9,Car,False
Elm Avenue/Rabbit Road,28/06/2024,02:29:52,N,E,Clear,30,24,Truck,False
Hanley Highway/Westway,28/06/2024,19:57:11,SE,N,Overcast,20,33,Car,True
Hanley Highway/Westway,28/06/2024,21:19:38,SE,NW,Heavy Rain,20,24,Car,False
Hanley Highway/Westway,28/06/2024,00:36:01,NE,W,Sunny,20,9,Car,False
Hanley Highway/Westway,28/06/2024,17:35:33,NE,NE,Overcast,20,16,Car,False
Hanley Highway/Westway,28/06/2024,00:56:04,NE,SE,Clear,20,23,Van,False
Hanley Highway/Westway,28/06/2024,14:10:11,S,E,Sunny,20,20,Car,False
Elm Avenue/Rabbit Road,28/06/2024,12:42:31,N,N,Clear,30,30,Truck,False
Hanley Highway/Westway,28/06/2024,22:53:08,E,N,Sunny,20,35,Car,False
Elm Avenue/Rabbit Road,28/06/2024,23:47:51,N,N,Clear,30,45,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,17:49:41,S,W,Sunny,30,25,Van,False
Hanley Highway/Westway,28/06/2024,07:51:16,W,W,Clear,20,14,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,06:56:09,E,W,Sunny,30,19,Car,False
Hanley Highway/Westway,28/06/2024,00:49:28,E,N,Cloudy,20,30,Van,False
Elm Avenue/Rabbit Road,28/06/2024,05:01:31,S,S,Light Rain,30,43,Car,False
Hanley Highway/Westway,28/06/2024,07:34:15,SW,W,Sunny,20,7,Scooter,True
Hanley Highway/Westway,28/06/2024,09:33:39,W,W,Overcast,20,21,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,06:53:04,N,N,Clear,30,27,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,07:47:04,E,W,Heavy Rain,30,30,Scooter,False
Elm Avenue/Rabbit Road,28/06/2024,13:55:25,W,N,Heavy Rain,30,21,Scooter,False
Hanley Highway/Westway,28/06/2024,22:56:31,S,S,Cloudy,20,9,Car,True
Hanley Highway/Westway,28/06/2024,01:08:23,NW,E,Sunny,20,11,Car,False
Elm Avenue/Rabbit Road,28/06/2024,09:59:10,N,W,Light Rain,30,17,Car,False
Elm Avenue/Rabbit Road,28/06/2024,18:16:30,S,S,Sunny,30,29,Buss,False
Hanley Highway/Westway,28/06/2024,06:25:29,W,W,Heavy Rain,20,19,Car,False
Hanley Highway/Westway,28/06/2024,15:53:21,W,NE,Light Rain,20,24,Bicycle,False
Hanley Highway/Westway,28/06/2024,18:04:57,NE,NE,Heavy Rain,20,8,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,10:28:57,S,S,Cloudy,30,24,Buss,False
Hanley Highway/Westway,28/06/2024,09:44:41,SE,SE,Heavy Rain,20,40,Scooter,False
Elm Avenue/Rabbit Road,28/06/2024,18:12:55,N,N,Overcast,30,18,Car,False
Hanley Highway/Westway,28/06/2024,10:44:25,NW,NW,Heavy Rain,20,19,Truck,False
Hanley Highway/Westway,28/06/2024,17:11:44,SE,E,Overcast,20,5,Car,False
Hanley Highway/Westway,28/06/2024,11:43:21,W,W,Clear,20,6,Car,False
Hanley Highway/Westway,28/06/2024,12:46:42,SW,W,Overcast,20,12,Truck,False
Hanley Highway/Westway,28/06/2024,20:42:51,SE,SE,Overcast,20,21,Buss,False
Hanley Highway/Westway,28/06/2024,02:15:41,N,W,Clear,20,15,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,07:08:34,N,W,Clear,30,42,Car,False
Hanley Highway/Westway,28/06/2024,06:43:33,NW,NW,Overcast,20,16,Car,False
Elm Avenue/Rabbit Road,28/06/2024,14:13:19,S,S,Cloudy,30,45,Motorcycle,False
Hanley Highway/Westway,28/06/2024,08:24:25,E,E,Cloudy,20,28,Van,False
Elm Avenue/Rabbit Road,28/06/2024,01:06:10,N,N,Light Rain,30,19,Van,False
Elm Avenue/Rabbit Road,28/06/2024,01:48:48,E,E,Sunny,30,19,Car,False
Elm Avenue/Rabbit Road,28/06/2024,05:28:45,E,E,Rain,30,21,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,22:28:22,E,E,Clear,30,18,Car,False
Elm Avenue/Rabbit Road,28/06/2024,22:02:35,W,W,Light Rain,30,25,Car,False
Hanley Highway/Westway,28/06/2024,20:54:35,NW,E,Clear,20,16,Truck,False
Hanley Highway/Westway,28/06/2024,17:13:57,E,N,Clear,20,5,Car,False
Elm Avenue/Rabbit Road,28/06/2024,02:01:06,S,S,Overcast,30,29,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,02:09:18,N,S,Clear,30,28,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,17:07:37,S,N,Light Rain,30,16,Car,False
Hanley Highway/Westway,28/06/2024,22:57:18,SW,E,Overcast,20,8,Motorcycle,False
Hanley Highway/Westway,28/06/2024,16:29:03,W,NE,Light Rain,20,40,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,19:21:46,W,W,Sunny,30,20,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,01:18:17,S,W,Overcast,30,20,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,22:47:35,E,S,Light Rain,30,25,Van,False
Hanley Highway/Westway,28/06/2024,14:54:21,SE,SE,Clear,20,16,Car,True
Elm Avenue/Rabbit Road,28/06/2024,21:37:10,N,S,Overcast,30,18,Car,True
Elm Avenue/Rabbit Road,28/06/2024,03:50:47,N,N,Clear,30,24,Van,False
Hanley Highway/Westway,28/06/2024,20:32:27,W,W,Overcast,20,12,Van,False
Elm Avenue/Rabbit Road,28/06/2024,04:25:09,N,N,Overcast,30,21,Car,False
Elm Avenue/Rabbit Road,28/06/2024,15:45:12,E,N,Light Rain,30,23,Motorcycle,False
Hanley Highway/Westway,28/06/2024,14:29:25,SW,NE,Clear,20,19,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,15:57:01,N,N,Sunny,30,21,Van,False
Hanley Highway/Westway,28/06/2024,00:31:45,S,N,Clear,20,11,Motorcycle,False
Hanley Highway/Westway,28/06/2024,18:36:28,S,S,Overcast,20,25,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,09:12:18,E,W,Clear,30,26,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,15:54:09,N,N,Rain,30,21,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,20:12:02,S,S,Overcast,30,28,Car,False
Elm Avenue/Rabbit Road,28/06/2024,01:38:18,E,E,Clear,30,15,Car,False
Hanley Highway/Westway,28/06/2024,08:21:36,NW,S,Light Rain,20,12,Van,True
Hanley Highway/Westway,28/06/2024,10:35:53,E,E,Clear,20,11,Van,False
Hanley Highway/Westway,28/06/2024,13:52:24,NE,E,Rain,20,6,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,13:22:25,W,S,Overcast,30,44,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,14:53:15,E,N,Overcast,30,23,Car,False
Hanley Highway/Westway,28/06/2024,07:42:12,NW,NW,Sunny,20,15,Car,False
Hanley Highway/Westway,28/06/2024,16:59:51,SW,SW,Rain,20,10,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,07:25:18,N,E,Cloudy,30,25,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,22:31:56,N,N,Heavy Rain,30,30,Bicycle,True
Elm Avenue/Rabbit Road,28/06/2024,07:04:16,E,E,Light Rain,30,28,Van,False
Hanley Highway/Westway,28/06/2024,02:16:13,SW,S,Heavy Rain,20,30,Bicycle,True
Elm Avenue/Rabbit Road,28/06/2024,09:18:08,S,W,Overcast,30,25,Van,False
Hanley Highway/Westway,28/06/2024,03:06:26,NE,SW,Overcast,20,20,Motorcycle,False
Hanley Highway/Westway,28/06/2024,23:03:41,NW,W,Sunny,20,5,Scooter,False
Elm Avenue/Rabbit Road,28/06/2024,23:02:32,S,S,Overcast,30,28,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,03:59:49,S,S,Overcast,30,28,Van,False
Hanley Highway/Westway,28/06/2024,16:49:21,NE,NE,Overcast,20,20,Bicycle,False
Hanley Highway/Westway,28/06/2024,11:14:25,S,S,Clear,20,28,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,12:37:39,W,S,Overcast,30,24,Buss,False
Hanley Highway/Westway,28/06/2024,22:40:20,S,S,Clear,20,39,Scooter,False
Elm Avenue/Rabbit Road,28/06/2024,16:37:41,E,S,Cloudy,30,15,Truck,False
Hanley Highway/Westway,28/06/2024,17:37:49,S,SW,Light Rain,20,15,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,05:54:57,S,E,Overcast,30,29,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,07:58:44,S,S,Sunny,30,16,Van,False
Hanley Highway/Westway,28/06/2024,02:01:45,SW,SW,Clear,20,10,Car,False
Elm Avenue/Rabbit Road,28/06/2024,21:10:55,E,N,Clear,30,15,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,21:59:11,N,E,Light Rain,30,22,Van,False
Elm Avenue/Rabbit Road,28/06/2024,06:15:10,W,N,Heavy Rain,30,25,Motorcycle,True
Hanley Highway/Westway,28/06/2024,15:06:54,E,E,Overcast,20,18,Car,False
Hanley Highway/Westway,28/06/2024,23:48:19,SW,N,Overcast,20,19,Car,False
Elm Avenue/Rabbit Road,28/06/2024,09:44:38,E,E,Clear,30,17,Car,True
Hanley Highway/Westway,28/06/2024,05:06:45,SW,SW,Clear,20,9,Car,True
Hanley Highway/Westway,28/06/2024,17:00:48,SE,SE,Overcast,20,27,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,15:45:14,N,N,Clear,30,28,Car,False
Hanley Highway/Westway,28/06/2024,00:38:14,SE,S,Clear,20,9,Car,True
Hanley Highway/Westway,28/06/2024,07:10:50,SW,NE,Overcast,20,11,Car,True
Elm Avenue/Rabbit Road,28/06/2024,02:54:21,W,W,Overcast,30,16,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,14:10:08,S,S,Overcast,30,19,Buss,True
Hanley Highway/Westway,28/06/2024,23:08:57,S,S,Rain,20,8,Buss,False
Hanley Highway/Westway,28/06/2024,19:27:24,SW,SW,Sunny,20,10,Van,False
Elm Avenue/Rabbit Road,28/06/2024,17:23:49,N,S,Rain,30,21,Buss,False
Hanley Highway/Westway,28/06/2024,03:08:34,E,E,Heavy Rain,20,19,Truck,False
Hanley Highway/Westway,28/06/2024,11:14:16,W,W,Overcast,20,25,Car,False
Hanley Highway/Westway,28/06/2024,03:16:08,W,W,Cloudy,20,7,Van,False
Hanley Highway/Westway,28/06/2024,23:14:33,S,W,Light Rain,20,17,Car,False
Hanley Highway/Westway,28/06/2024,16:45:52,S,S,Light Rain,20,20,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,01:37:10,W,N,Clear,30,27,Van,False
Hanley Highway/Westway,28/06/2024,08:25:32,W,W,Overcast,20,13,Motorcycle,False
Hanley Highway/Westway,28/06/2024,20:35:15,N,S,Light Rain,20,11,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,19:59:22,S,S,Clear,30,17,Car,True
Elm Avenue/Rabbit Road,28/06/2024,12:50:40,W,W,Overcast,30,26,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,23:52:09,N,N,Overcast,30,44,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,06:11:35,E,E,Rain,30,21,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,15:51:36,S,W,Clear,30,20,Motorcycle,False
Hanley Highway/Westway,28/06/2024,02:32:52,E,E,Light Rain,20,11,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,09:13:17,S,W,Overcast,30,48,Scooter,True
Elm Avenue/Rabbit Road,28/06/2024,03:07:41,W,W,Heavy Rain,30,16,Car,False
Elm Avenue/Rabbit Road,28/06/2024,09:01:51,E,E,Rain,30,30,Bicycle,False
Hanley Highway/Westway,28/06/2024,17:03:24,NE,SE,Overcast,20,35,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,22:20:52,N,N,Light Rain,30,22,Truck,True
Hanley Highway/Westway,28/06/2024,11:34:21,E,W,Overcast,20,23,Car,False
Elm Avenue/Rabbit Road,28/06/2024,20:58:44,S,N,Overcast,30,26,Car,False
Elm Avenue/Rabbit Road,28/06/2024,18:44:34,N,N,Overcast,30,17,Van,False
Hanley Highway/Westway,28/06/2024,05:06:52,SE,E,Light Rain,20,9,Truck,True
Hanley Highway/Westway,28/06/2024,14:49:32,N,NE,Light Rain,20,8,Car,True
Hanley Highway/Westway,28/06/2024,15:46:13,S,SE,Clear,20,16,Car,False
Hanley Highway/Westway,28/06/2024,13:15:02,SE,S,Rain,20,7,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,22:33:51,N,N,Cloudy,30,29,Car,False
Elm Avenue/Rabbit Road,28/06/2024,08:25:20,N,S,Light Rain,30,19,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,11:49:26,N,N,Heavy Rain,30,41,Motorcycle,True
Hanley Highway/Westway,28/06/2024,17:09:24,W,SE,Light Rain,20,13,Car,False
Hanley Highway/Westway,28/06/2024,05:17:56,SW,SE,Clear,20,17,Truck,True
Hanley Highway/Westway,28/06/2024,18:08:30,NE,NE,Cloudy,20,5,Bicycle,True
Elm Avenue/Rabbit Road,28/06/2024,14:33:49,N,W,Overcast,30,22,Car,False
Elm Avenue/Rabbit Road,28/06/2024,08:12:41,S,S,Clear,30,42,Van,False
Elm Avenue/Rabbit Road,28/06/2024,04:09:02,W,W,Clear,30,28,Car,False
Hanley Highway/Westway,28/06/2024,14:57:00,SE,SE,Clear,20,17,Car,False
Hanley Highway/Westway,28/06/2024,12:59:07,NW,NW,Overcast,20,11,Bicycle,True
Elm Avenue/Rabbit Road,28/06/2024,17:13:36,E,E,Overcast,30,24,Van,False
Hanley Highway/Westway,28/06/2024,11:31:17,S,NW,Clear,20,5,Car,False
Elm Avenue/Rabbit Road,28/06/2024,04:05:42,W,W,Sunny,30,16,Car,False
Elm Avenue/Rabbit Road,28/06/2024,16:51:38,S,S,Light Rain,30,22,Car,False
Elm Avenue/Rabbit Road,28/06/2024,23:02:41,E,W,Overcast,30,27,Buss,False
Hanley Highway/Westway,28/06/2024,07:39:12,S,SE,Overcast,20,17,Buss,False
Hanley Highway/Westway,28/06/2024,09:10:09,S,S,Light Rain,20,7,Car,False
Hanley Highway/Westway,28/06/2024,02:58:03,S,S,Light Rain,20,12,Car,False
Hanley Highway/Westway,28/06/2024,19:28:24,NE,N,Overcast,20,13,Bicycle,True
Hanley Highway/Westway,28/06/2024,14:35:33,NW,NW,Sunny,20,13,Car,False
Hanley Highway/Westway,28/06/2024,18:45:10,NW,W,Rain,20,13,Buss,False
Hanley Highway/Westway,28/06/2024,03:14:46,SW,SW,Clear,20,8,Motorcycle,True
Elm Avenue/Rabbit Road,28/06/2024,07:21:24,W,W,Cloudy,30,25,Car,False
Elm Avenue/Rabbit Road,28/06/2024,21:20:49,N,N,Sunny,30,29,Car,True
Hanley Highway/Westway,28/06/2024,04:22:43,SW,SW,Overcast,20,12,Car,False
Elm Avenue/Rabbit Road,28/06/2024,21:43:31,W,E,Light Rain,30,29,Van,False
Elm Avenue/Rabbit Road,28/06/2024,03:40:43,W,W,Cloudy,30,42,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,10:12:55,E,E,Overcast,30,20,Motorcycle,True
Elm Avenue/Rabbit Road,28/06/2024,16:29:07,N,N,Overcast,30,29,Truck,False
Hanley Highway/Westway,28/06/2024,01:17:36,W,W,Heavy Rain,20,10,Car,False
Hanley Highway/Westway,28/06/2024,11:45:19,W,NW,Light Rain,20,17,Van,False
Hanley Highway/Westway,28/06/2024,01:35:10,N,S,Clear,20,18,Buss,False
Hanley Highway/Westway,28/06/2024,03:38:52,W,NE,Clear,20,7,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,03:18:38,E,N,Overcast,30,23,Car,False
Hanley Highway/Westway,28/06/2024,09:54:58,E,N,Clear,20,20,Car,False
Elm Avenue/Rabbit Road,28/06/2024,08:19:03,W,N,Light Rain,30,48,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,02:21:40,S,S,Rain,30,20,Car,False
Hanley Highway/Westway,28/06/2024,09:09:21,E,E,Light Rain,20,10,Car,False
Elm Avenue/Rabbit Road,28/06/2024,03:47:59,W,W,Light Rain,30,21,Car,False
Elm Avenue/Rabbit Road,28/06/2024,13:51:21,S,W,Overcast,30,26,Car,False
Elm Avenue/Rabbit Road,28/06/2024,12:01:30,N,N,Sunny,30,50,Buss,True
Elm Avenue/Rabbit Road,28/06/2024,19:39:32,N,W,Clear,30,22,Van,False
Hanley Highway/Westway,28/06/2024,20:18:20,W,NE,Heavy Rain,20,34,Scooter,False
Elm Avenue/Rabbit Road,28/06/2024,19:11:40,W,W,Clear,30,22,Car,True
Elm Avenue/Rabbit Road,28/06/2024,02:25:47,W,W,Cloudy,30,29,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,23:04:25,W,W,Overcast,30,17,Truck,True
Elm Avenue/Rabbit Road,28/06/2024,22:18:17,N,E,Clear,30,27,Car,True
Hanley Highway/Westway,28/06/2024,01:17:05,N,N,Overcast,20,9,Car,False
Hanley Highway/Westway,28/06/2024,17:27:58,SE,E,Rain,20,16,Truck,False
Hanley Highway/Westway,28/06/2024,05:19:53,NW,NW,Clear,20,39,Bicycle,False
Hanley Highway/Westway,28/06/2024,19:24:20,W,W,Light Rain,20,40,Car,False
Elm Avenue/Rabbit Road,28/06/2024,04:27:32,E,E,Sunny,30,25,Car,False
Hanley Highway/Westway,28/06/2024,23:48:07,E,E,Clear,20,24,Motorcycle,False
Hanley Highway/Westway,28/06/2024,09:56:23,NW,NW,Rain,20,31,Scooter,False
Hanley Highway/Westway,28/06/2024,20:58:31,NE,NE,Overcast,20,20,Car,False
Hanley Highway/Westway,28/06/2024,04:52:53,E,E,Light Rain,20,20,Car,False
Hanley Highway/Westway,28/06/2024,09:13:42,N,N,Clear,20,18,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,00:34:22,S,S,Cloudy,30,23,Car,False
Elm Avenue/Rabbit Road,28/06/2024,06:42:19,E,E,Light Rain,30,23,Van,False
Elm Avenue/Rabbit Road,28/06/2024,20:22:27,N,S,Overcast,30,15,Bicycle,False
Hanley Highway/Westway,28/06/2024,11:34:14,NW,NW,Overcast,20,17,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,06:07:37,S,E,Overcast,30,18,Motorcycle,False
Hanley Highway/Westway,28/06/2024,06:06:41,N,N,Overcast,20,10,Car,False
Hanley Highway/Westway,28/06/2024,17:58:18,W,E,Overcast,20,40,Buss,False
Hanley Highway/Westway,28/06/2024,15:51:25,N,N,Clear,20,11,Buss,False
Elm Avenue/Rabbit Road,28/06/2024,12:39:24,E,E,Overcast,30,22,Buss,False
Hanley Highway/Westway,28/06/2024,04:14:39,S,W,Overcast,20,18,Car,False
Elm Avenue/Rabbit Road,28/06/2024,13:45:05,E,W,Overcast,30,22,Car,False
Elm Avenue/Rabbit Road,28/06/2024,03:56:34,S,E,Heavy Rain,30,23,Truck,False
Hanley Highway/Westway,28/06/2024,18:42:01,E,SE,Overcast,20,9,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,14:21:14,W,W,Overcast,30,42,Car,False
Elm Avenue/Rabbit Road,28/06/2024,22:21:40,S,S,Overcast,30,28,Car,False
Hanley Highway/Westway,28/06/2024,10:41:13,NW,SW,Rain,20,38,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,22:17:32,S,W,Clear,30,26,Bicycle,False
Elm Avenue/Rabbit Road,28/06/2024,17:39:35,N,E,Heavy Rain,30,20,Motorcycle,False
Hanley Highway/Westway,28/06/2024,19:50:25,SE,SE,Rain,20,12,Car,False
Hanley Highway/Westway,28/06/2024,20:49:26,SE,E,Light Rain,20,10,Car,False
Hanley Highway/Westway,28/06/2024,15:32:21,E,NE,Overcast,20,15,Car,False
Hanley Highway/Westway,28/06/2024,00:42:04,E,N,Clear,20,16,Car,True
Elm Avenue/Rabbit Road,28/06/2024,22:00:19,E,N,Clear,30,48,Car,False
Elm Avenue/Rabbit Road,28/06/2024,14:59:10,W,W,Cloudy,30,42,Van,False
Elm Avenue/Rabbit Road,28/06/2024,08:47:58,S,S,Rain,30,40,Car,False
Elm Avenue/Rabbit Road,28/06/2024,04:10:43,W,W,Clear,30,33,Bicycle,False
Hanley Highway/Westway,28/06/2024,16:53:37,NW,SW,Sunny,20,13,Car,True
Hanley Highway/Westway,28/06/2024,18:42:07,S,S,Clear,20,5,Buss,False
Hanley Highway/Westway,28/06/2024,05:50:03,E,N,Clear,20,6,Bicycle,False
Hanley Highway/Westway,28/06/2024,13:38:30,E,E,Overcast,20,16,Buss,False
Hanley Highway/Westway,28/06/2024,15:21:48,SE,SW,Clear,20,7,Motorcycle,False
Elm Avenue/Rabbit Road,28/06/2024,22:16:05,N,N,Clear,30,26,Truck,False
Hanley Highway/Westway,28/06/2024,02:19:29,E,E,Clear,20,8,Truck,False
Elm Avenue/Rabbit Road,28/06/2024,09:47:39,N,W,Sunny,30,32,Buss,False
