JunctionName,Date,timeOfDay,travel_Direction_in,travel_Direction_out,Weather_Conditions,JunctionSpeedLimit,VehicleSpeed,VehicleType,elctricHybrid
Victoria Street/Albert Road,15/07/2024,03:20:14,N,S,Heavy Rain,40,52,Motorbike,False
Victoria Street/Albert Road,15/07/2024,03:22:30,W,S,Heavy Rain,40,23,Motorcycle,False
High Street/Market Road,15/07/2024,03:24:16,NE,N,Heavy Rain,30,38,Motorcycle,False
High Street/Market Road,15/07/2024,03:35:04,NE,NW,Heavy Rain,30,12,Van,False
Victoria Street/Albert Road,15/07/2024,03:37:30,N,S,Heavy Rain,40,51,Van,False
Victoria Street/Albert Road,15/07/2024,03:39:23,S,W,Heavy Rain,40,54,Truck,True
High Street/Market Road,15/07/2024,03:42:14,SE,NW,Heavy Rain,30,12,Scooter,False
Victoria Street/Albert Road,15/07/2024,03:49:40,E,W,Heavy Rain,40,49,Motorbike,False
Victoria Street/Albert Road,15/07/2024,03:52:28,S,E,Heavy Rain,40,30,Bus,False
Victoria Street/Albert Road,15/07/2024,03:55:49,S,N,Heavy Rain,40,45,Motorbike,True
High Street/Market Road,15/07/2024,04:02:09,NW,N,Heavy Rain,30,45,Bicycle,False
Victoria Street/Albert Road,15/07/2024,04:02:12,N,S,Heavy Rain,40,36,Motorbike,True
High Street/Market Road,15/07/2024,04:03:17,SE,S,Heavy Rain,30,39,Scooter,True
High Street/Market Road,15/07/2024,04:03:42,N,W,Heavy Rain,30,22,Buss,False
Victoria Street/Albert Road,15/07/2024,04:05:08,W,W,Heavy Rain,40,55,Motorbike,False
High Street/Market Road,15/07/2024,04:06:24,NW,SE,Heavy Rain,30,31,Truck,True
Victoria Street/Albert Road,15/07/2024,04:12:00,E,N,Heavy Rain,40,34,Scooter,False
Victoria Street/Albert Road,15/07/2024,04:16:23,S,S,Heavy Rain,40,21,Bicycle,True
High Street/Market Road,15/07/2024,04:28:10,E,E,Heavy Rain,30,35,Motorcycle,True
Victoria Street/Albert Road,15/07/2024,04:29:53,W,N,Heavy Rain,40,51,Van,True
Victoria Street/Albert Road,15/07/2024,04:32:06,W,N,Heavy Rain,40,25,Van,False
Victoria Street/Albert Road,15/07/2024,04:37:34,S,S,Heavy Rain,40,24,Van,False
Victoria Street/Albert Road,15/07/2024,04:53:31,W,W,Heavy Rain,40,20,Scooter,False
High Street/Market Road,15/07/2024,04:55:10,NW,SE,Heavy Rain,30,45,Motorbike,False
Victoria Street/Albert Road,15/07/2024,04:56:37,N,S,Heavy Rain,40,47,Buss,False
High Street/Market Road,15/07/2024,04:57:54,NW,SW,Heavy Rain,30,24,Bicycle,False
Victoria Street/Albert Road,15/07/2024,05:01:48,E,S,Heavy Rain,40,43,Truck,True
Victoria Street/Albert Road,15/07/2024,05:10:50,N,W,Heavy Rain,40,37,Bus,True
Victoria Street/Albert Road,15/07/2024,05:13:36,E,N,Heavy Rain,40,46,Bicycle,False
High Street/Market Road,15/07/2024,05:14:39,NE,W,Heavy Rain,30,12,Buss,False
Victoria Street/Albert Road,15/07/2024,05:29:37,S,W,Heavy Rain,40,10,Bicycle,False
Victoria Street/Albert Road,15/07/2024,05:31:52,N,E,Heavy Rain,40,7,Motorbike,True
Victoria Street/Albert Road,15/07/2024,05:35:02,W,S,Heavy Rain,40,24,Motorbike,False
Victoria Street/Albert Road,15/07/2024,05:48:21,S,E,Heavy Rain,40,43,Buss,False
Victoria Street/Albert Road,15/07/2024,05:50:11,W,E,Heavy Rain,40,47,Buss,False
High Street/Market Road,15/07/2024,05:50:17,S,SE,Heavy Rain,30,20,Car,False
Victoria Street/Albert Road,15/07/2024,05:56:01,E,S,Heavy Rain,40,25,Bus,False
Victoria Street/Albert Road,15/07/2024,05:56:39,S,E,Heavy Rain,40,17,Car,True
Victoria Street/Albert Road,15/07/2024,05:58:21,S,S,Heavy Rain,40,14,Buss,False
High Street/Market Road,15/07/2024,06:00:45,N,S,Heavy Rain,30,38,Car,False
Victoria Street/Albert Road,15/07/2024,06:07:50,S,W,Heavy Rain,40,36,Buss,True
Victoria Street/Albert Road,15/07/2024,06:09:40,E,W,Heavy Rain,40,31,Truck,False
Victoria Street/Albert Road,15/07/2024,06:12:33,S,S,Heavy Rain,40,40,Van,False
Victoria Street/Albert Road,15/07/2024,06:13:34,E,W,Heavy Rain,40,44,Buss,False
High Street/Market Road,15/07/2024,06:16:46,S,S,Heavy Rain,30,6,Van,False
Victoria Street/Albert Road,15/07/2024,06:20:12,S,E,Heavy Rain,40,22,Van,False
Victoria Street/Albert Road,15/07/2024,06:21:53,E,W,Heavy Rain,40,35,Car,False
Victoria Street/Albert Road,15/07/2024,06:24:49,E,E,Heavy Rain,40,33,Scooter,False
Victoria Street/Albert Road,15/07/2024,06:27:21,W,E,Heavy Rain,40,12,Van,True
High Street/Market Road,15/07/2024,06:29:59,SE,N,Heavy Rain,30,21,Buss,False
High Street/Market Road,15/07/2024,06:30:24,NE,NW,Heavy Rain,30,15,Car,False
Victoria Street/Albert Road,15/07/2024,06:31:25,S,S,Heavy Rain,40,20,Bus,True
High Street/Market Road,15/07/2024,06:33:55,SE,E,Heavy Rain,30,43,Bus,True
Victoria Street/Albert Road,15/07/2024,06:42:11,W,S,Heavy Rain,40,17,Van,False
High Street/Market Road,15/07/2024,06:44:51,NW,SE,Heavy Rain,30,28,Bus,True
High Street/Market Road,15/07/2024,06:45:21,S,SE,Heavy Rain,30,7,Bus,False
High Street/Market Road,15/07/2024,06:46:37,SW,NW,Heavy Rain,30,27,Buss,False
Victoria Street/Albert Road,15/07/2024,06:48:02,S,E,Heavy Rain,40,9,Bus,True
Victoria Street/Albert Road,15/07/2024,06:48:13,N,S,Heavy Rain,40,33,Scooter,False
High Street/Market Road,15/07/2024,06:54:42,NE,W,Heavy Rain,30,7,Van,False
High Street/Market Road,15/07/2024,07:00:21,NW,NE,Heavy Rain,30,40,Van,False
Victoria Street/Albert Road,15/07/2024,07:02:26,N,E,Heavy Rain,40,31,Truck,False
High Street/Market Road,15/07/2024,07:06:18,S,W,Heavy Rain,30,25,Scooter,False
Victoria Street/Albert Road,15/07/2024,07:09:55,E,E,Heavy Rain,40,30,Buss,False
Victoria Street/Albert Road,15/07/2024,07:12:43,E,S,Heavy Rain,40,53,Bus,True
Victoria Street/Albert Road,15/07/2024,07:23:28,E,S,Heavy Rain,40,38,Bicycle,True
Victoria Street/Albert Road,15/07/2024,07:31:11,N,E,Heavy Rain,40,10,Buss,False
High Street/Market Road,15/07/2024,07:33:25,NW,NW,Heavy Rain,30,36,Scooter,False
Victoria Street/Albert Road,15/07/2024,07:38:45,N,N,Heavy Rain,40,18,Scooter,False
High Street/Market Road,15/07/2024,07:39:10,N,NW,Heavy Rain,30,20,Car,False
Victoria Street/Albert Road,15/07/2024,07:46:28,E,W,Heavy Rain,40,17,Motorcycle,True
High Street/Market Road,15/07/2024,08:03:32,W,SE,Heavy Rain,30,30,Truck,True
Victoria Street/Albert Road,15/07/2024,08:05:25,W,S,Heavy Rain,40,53,Buss,False
Victoria Street/Albert Road,15/07/2024,08:09:45,E,S,Heavy Rain,40,15,Bus,False
High Street/Market Road,15/07/2024,08:13:14,W,W,Heavy Rain,30,44,Motorcycle,True
High Street/Market Road,15/07/2024,08:14:23,S,N,Heavy Rain,30,29,Motorbike,False
Victoria Street/Albert Road,15/07/2024,08:29:33,N,N,Heavy Rain,40,20,Scooter,False
High Street/Market Road,15/07/2024,08:30:49,W,S,Heavy Rain,30,23,Van,False
High Street/Market Road,15/07/2024,08:44:39,SW,W,Heavy Rain,30,25,Car,True
Victoria Street/Albert Road,15/07/2024,08:50:04,E,E,Heavy Rain,40,37,Van,False
Victoria Street/Albert Road,15/07/2024,08:51:06,E,W,Heavy Rain,40,34,Truck,False
High Street/Market Road,15/07/2024,08:52:24,N,S,Heavy Rain,30,20,Motorbike,False
Victoria Street/Albert Road,15/07/2024,08:54:16,N,N,Heavy Rain,40,43,Buss,False
High Street/Market Road,15/07/2024,08:59:11,SE,N,Heavy Rain,30,23,Bus,True
Victoria Street/Albert Road,15/07/2024,09:00:19,S,S,Heavy Rain,40,25,Car,False
Victoria Street/Albert Road,15/07/2024,09:18:10,N,E,Heavy Rain,40,51,Bicycle,True
Victoria Street/Albert Road,15/07/2024,09:20:26,E,N,Heavy Rain,40,11,Van,False
Victoria Street/Albert Road,15/07/2024,09:22:26,N,S,Heavy Rain,40,17,Bus,False
Victoria Street/Albert Road,15/07/2024,09:24:39,W,S,Heavy Rain,40,18,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,09:29:10,W,E,Heavy Rain,40,44,Car,False
Victoria Street/Albert Road,15/07/2024,09:34:29,W,W,Heavy Rain,40,20,Truck,False
High Street/Market Road,15/07/2024,09:43:22,E,E,Heavy Rain,30,37,Van,False
Victoria Street/Albert Road,15/07/2024,09:45:54,E,N,Heavy Rain,40,22,Motorbike,True
Victoria Street/Albert Road,15/07/2024,09:52:16,E,W,Heavy Rain,40,5,Van,False
Victoria Street/Albert Road,15/07/2024,09:58:38,E,W,Heavy Rain,40,39,Buss,True
High Street/Market Road,15/07/2024,10:15:50,W,SE,Heavy Rain,30,22,Motorcycle,True
High Street/Market Road,15/07/2024,10:18:28,E,E,Heavy Rain,30,31,Van,False
Victoria Street/Albert Road,15/07/2024,10:22:35,S,N,Heavy Rain,40,45,Truck,False
Victoria Street/Albert Road,15/07/2024,10:24:40,S,W,Heavy Rain,40,16,Bus,False
Victoria Street/Albert Road,15/07/2024,10:34:28,N,S,Heavy Rain,40,6,Scooter,False
High Street/Market Road,15/07/2024,10:45:07,NW,SW,Heavy Rain,30,42,Motorbike,False
Victoria Street/Albert Road,15/07/2024,10:46:29,E,S,Heavy Rain,40,9,Van,True
High Street/Market Road,15/07/2024,10:49:29,SW,N,Heavy Rain,30,35,Bus,True
Victoria Street/Albert Road,15/07/2024,10:50:46,N,W,Heavy Rain,40,12,Truck,False
Victoria Street/Albert Road,15/07/2024,10:57:25,S,N,Heavy Rain,40,51,Motorbike,False
Victoria Street/Albert Road,15/07/2024,11:02:09,N,E,Heavy Rain,40,26,Bus,True
Victoria Street/Albert Road,15/07/2024,11:11:54,W,W,Heavy Rain,40,35,Buss,True
Victoria Street/Albert Road,15/07/2024,11:12:20,E,N,Heavy Rain,40,54,Bicycle,True
High Street/Market Road,15/07/2024,11:14:56,W,NW,Heavy Rain,30,26,Motorcycle,False
High Street/Market Road,15/07/2024,11:23:54,SE,NE,Heavy Rain,30,33,Buss,False
High Street/Market Road,15/07/2024,11:35:35,SW,NE,Heavy Rain,30,24,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,11:39:52,W,S,Heavy Rain,40,33,Car,False
Victoria Street/Albert Road,15/07/2024,11:50:02,S,N,Heavy Rain,40,33,Van,True
Victoria Street/Albert Road,15/07/2024,11:53:26,S,E,Heavy Rain,40,47,Buss,True
Victoria Street/Albert Road,15/07/2024,12:09:08,E,N,Heavy Rain,40,35,Car,False
Victoria Street/Albert Road,15/07/2024,12:11:50,E,W,Heavy Rain,40,50,Car,False
High Street/Market Road,15/07/2024,12:12:09,E,SW,Heavy Rain,30,5,Buss,False
Victoria Street/Albert Road,15/07/2024,12:22:46,S,E,Heavy Rain,40,7,Scooter,False
High Street/Market Road,15/07/2024,12:23:32,N,W,Heavy Rain,30,44,Buss,False
High Street/Market Road,15/07/2024,12:27:20,N,SE,Heavy Rain,30,12,Van,True
Victoria Street/Albert Road,15/07/2024,12:36:00,W,W,Heavy Rain,40,32,Motorbike,False
Victoria Street/Albert Road,15/07/2024,12:36:58,S,N,Heavy Rain,40,51,Motorcycle,False
High Street/Market Road,15/07/2024,12:40:50,W,W,Heavy Rain,30,25,Motorbike,False
High Street/Market Road,15/07/2024,12:41:24,NW,S,Heavy Rain,30,38,Bicycle,False
Victoria Street/Albert Road,15/07/2024,12:46:20,W,N,Heavy Rain,40,38,Bus,False
High Street/Market Road,15/07/2024,12:47:08,S,W,Heavy Rain,30,33,Buss,True
High Street/Market Road,15/07/2024,12:55:43,E,SW,Heavy Rain,30,12,Van,False
Victoria Street/Albert Road,15/07/2024,12:57:14,N,W,Heavy Rain,40,42,Scooter,True
Victoria Street/Albert Road,15/07/2024,13:00:18,W,W,Heavy Rain,40,48,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,13:09:13,W,S,Heavy Rain,40,29,Motorcycle,True
Victoria Street/Albert Road,15/07/2024,13:10:44,E,S,Heavy Rain,40,33,Truck,False
Victoria Street/Albert Road,15/07/2024,13:11:10,E,S,Heavy Rain,40,34,Motorcycle,False
High Street/Market Road,15/07/2024,13:14:51,SW,SE,Heavy Rain,30,27,Bus,False
High Street/Market Road,15/07/2024,13:19:50,SW,NW,Heavy Rain,30,34,Car,False
Victoria Street/Albert Road,15/07/2024,13:20:43,N,N,Heavy Rain,40,47,Motorbike,False
High Street/Market Road,15/07/2024,13:25:15,E,SE,Heavy Rain,30,29,Truck,True
Victoria Street/Albert Road,15/07/2024,13:26:19,W,E,Heavy Rain,40,14,Truck,True
Victoria Street/Albert Road,15/07/2024,13:33:13,S,N,Heavy Rain,40,11,Van,False
Victoria Street/Albert Road,15/07/2024,13:36:50,E,S,Heavy Rain,40,16,Bus,False
High Street/Market Road,15/07/2024,13:40:15,NE,NE,Heavy Rain,30,39,Bicycle,False
Victoria Street/Albert Road,15/07/2024,13:48:40,W,E,Heavy Rain,40,43,Truck,False
High Street/Market Road,15/07/2024,13:53:06,W,SE,Heavy Rain,30,9,Buss,True
Victoria Street/Albert Road,15/07/2024,13:58:49,S,S,Heavy Rain,40,25,Bus,False
Victoria Street/Albert Road,15/07/2024,14:05:05,W,S,Heavy Rain,40,23,Bus,True
Victoria Street/Albert Road,15/07/2024,14:05:38,N,S,Heavy Rain,40,40,Bicycle,False
High Street/Market Road,15/07/2024,14:06:39,W,SE,Heavy Rain,30,20,Van,False
High Street/Market Road,15/07/2024,14:15:47,N,W,Heavy Rain,30,34,Bus,False
High Street/Market Road,15/07/2024,14:17:53,SE,SW,Heavy Rain,30,31,Buss,True
High Street/Market Road,15/07/2024,14:19:23,SE,NE,Heavy Rain,30,14,Bicycle,True
Victoria Street/Albert Road,15/07/2024,14:22:14,E,E,Heavy Rain,40,17,Car,True
High Street/Market Road,15/07/2024,14:29:42,E,SW,Heavy Rain,30,5,Van,False
Victoria Street/Albert Road,15/07/2024,14:32:27,W,W,Heavy Rain,40,27,Truck,True
Victoria Street/Albert Road,15/07/2024,14:40:50,N,S,Heavy Rain,40,44,Motorbike,False
Victoria Street/Albert Road,15/07/2024,14:42:07,E,S,Heavy Rain,40,15,Bicycle,True
Victoria Street/Albert Road,15/07/2024,14:42:59,N,W,Heavy Rain,40,22,Motorbike,False
High Street/Market Road,15/07/2024,14:51:36,SW,S,Heavy Rain,30,36,Scooter,False
High Street/Market Road,15/07/2024,14:53:14,NW,W,Heavy Rain,30,17,Bicycle,False
Victoria Street/Albert Road,15/07/2024,14:56:15,W,W,Heavy Rain,40,54,Car,False
Victoria Street/Albert Road,15/07/2024,15:09:40,W,E,Heavy Rain,40,34,Motorbike,False
High Street/Market Road,15/07/2024,15:13:37,E,SE,Heavy Rain,30,6,Truck,True
High Street/Market Road,15/07/2024,15:14:04,NE,NW,Heavy Rain,30,19,Car,False
Victoria Street/Albert Road,15/07/2024,15:24:04,E,S,Heavy Rain,40,49,Motorbike,False
Victoria Street/Albert Road,15/07/2024,15:29:32,W,E,Heavy Rain,40,31,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,15:32:33,N,W,Heavy Rain,40,50,Van,False
High Street/Market Road,15/07/2024,15:35:06,E,S,Heavy Rain,30,22,Buss,False
Victoria Street/Albert Road,15/07/2024,15:37:10,N,E,Heavy Rain,40,52,Car,False
Victoria Street/Albert Road,15/07/2024,15:41:01,W,N,Heavy Rain,40,20,Buss,True
Victoria Street/Albert Road,15/07/2024,15:46:44,E,W,Heavy Rain,40,43,Motorcycle,True
High Street/Market Road,15/07/2024,15:47:41,N,S,Heavy Rain,30,30,Motorbike,True
High Street/Market Road,15/07/2024,15:49:47,SW,S,Heavy Rain,30,29,Bicycle,False
High Street/Market Road,15/07/2024,15:53:40,S,SW,Heavy Rain,30,26,Bicycle,False
High Street/Market Road,15/07/2024,15:54:31,E,S,Heavy Rain,30,36,Motorcycle,True
Victoria Street/Albert Road,15/07/2024,15:55:13,W,W,Heavy Rain,40,22,Car,False
Victoria Street/Albert Road,15/07/2024,15:57:32,S,S,Heavy Rain,40,26,Scooter,False
High Street/Market Road,15/07/2024,16:00:47,S,S,Heavy Rain,30,40,Bicycle,False
Victoria Street/Albert Road,15/07/2024,16:02:20,S,E,Heavy Rain,40,37,Truck,True
High Street/Market Road,15/07/2024,16:04:50,E,SE,Heavy Rain,30,39,Van,False
Victoria Street/Albert Road,15/07/2024,16:07:00,E,N,Heavy Rain,40,48,Bus,False
High Street/Market Road,15/07/2024,16:18:45,N,E,Heavy Rain,30,45,Scooter,False
Victoria Street/Albert Road,15/07/2024,16:19:21,W,W,Heavy Rain,40,52,Buss,True
Victoria Street/Albert Road,15/07/2024,16:19:49,E,S,Heavy Rain,40,54,Bus,False
High Street/Market Road,15/07/2024,16:25:50,NW,N,Heavy Rain,30,15,Motorbike,False
Victoria Street/Albert Road,15/07/2024,16:25:54,S,E,Heavy Rain,40,8,Motorcycle,False
High Street/Market Road,15/07/2024,16:28:26,E,E,Heavy Rain,30,6,Buss,False
High Street/Market Road,15/07/2024,16:28:31,N,NE,Heavy Rain,30,17,Motorcycle,False
High Street/Market Road,15/07/2024,16:34:00,NE,W,Heavy Rain,30,23,Bus,False
Victoria Street/Albert Road,15/07/2024,16:43:08,S,N,Heavy Rain,40,34,Motorbike,False
Victoria Street/Albert Road,15/07/2024,16:43:27,E,N,Heavy Rain,40,9,Motorcycle,False
High Street/Market Road,15/07/2024,16:52:48,E,NW,Heavy Rain,30,23,Scooter,False
High Street/Market Road,15/07/2024,16:58:50,NW,SE,Heavy Rain,30,35,Scooter,False
High Street/Market Road,15/07/2024,17:00:52,S,NE,Heavy Rain,30,37,Van,True
High Street/Market Road,15/07/2024,17:01:11,S,NE,Heavy Rain,30,22,Buss,False
High Street/Market Road,15/07/2024,17:02:54,SW,NW,Heavy Rain,30,44,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,17:04:18,W,S,Heavy Rain,40,12,Bicycle,False
High Street/Market Road,15/07/2024,17:04:36,W,NE,Heavy Rain,30,31,Motorbike,False
Victoria Street/Albert Road,15/07/2024,17:05:11,S,W,Heavy Rain,40,40,Car,True
High Street/Market Road,15/07/2024,17:09:07,N,N,Heavy Rain,30,41,Motorbike,False
Victoria Street/Albert Road,15/07/2024,17:14:24,W,W,Heavy Rain,40,21,Buss,False
High Street/Market Road,15/07/2024,17:16:08,E,NE,Heavy Rain,30,5,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,17:18:34,W,S,Heavy Rain,40,41,Buss,False
High Street/Market Road,15/07/2024,17:18:40,E,NE,Heavy Rain,30,28,Car,False
High Street/Market Road,15/07/2024,17:18:56,SE,N,Heavy Rain,30,38,Bus,True
High Street/Market Road,15/07/2024,17:28:08,E,SW,Heavy Rain,30,45,Motorbike,False
High Street/Market Road,15/07/2024,17:30:41,E,NW,Heavy Rain,30,30,Truck,False
High Street/Market Road,15/07/2024,17:33:07,NE,SW,Heavy Rain,30,45,Bicycle,True
High Street/Market Road,15/07/2024,17:35:59,NE,NW,Heavy Rain,30,6,Motorbike,True
Victoria Street/Albert Road,15/07/2024,17:36:23,N,N,Heavy Rain,40,41,Scooter,False
Victoria Street/Albert Road,15/07/2024,17:41:19,W,W,Heavy Rain,40,6,Car,False
Victoria Street/Albert Road,15/07/2024,17:45:49,S,S,Heavy Rain,40,26,Truck,False
Victoria Street/Albert Road,15/07/2024,17:49:27,S,N,Heavy Rain,40,33,Bicycle,True
Victoria Street/Albert Road,15/07/2024,17:50:41,E,W,Heavy Rain,40,51,Truck,True
Victoria Street/Albert Road,15/07/2024,17:51:00,W,S,Heavy Rain,40,18,Scooter,False
High Street/Market Road,15/07/2024,17:52:00,SE,SE,Heavy Rain,30,28,Car,False
Victoria Street/Albert Road,15/07/2024,17:52:24,S,W,Heavy Rain,40,54,Van,True
High Street/Market Road,15/07/2024,17:52:50,NE,SW,Heavy Rain,30,29,Scooter,False
Victoria Street/Albert Road,15/07/2024,17:52:52,S,N,Heavy Rain,40,16,Buss,True
Victoria Street/Albert Road,15/07/2024,17:57:18,W,E,Heavy Rain,40,48,Bus,True
High Street/Market Road,15/07/2024,17:58:37,NW,NW,Heavy Rain,30,22,Truck,False
Victoria Street/Albert Road,15/07/2024,17:59:22,E,E,Heavy Rain,40,30,Car,False
High Street/Market Road,15/07/2024,17:59:27,SW,E,Heavy Rain,30,42,Buss,False
High Street/Market Road,15/07/2024,18:03:25,S,E,Heavy Rain,30,8,Truck,False
High Street/Market Road,15/07/2024,18:08:03,SE,SW,Heavy Rain,30,39,Car,False
Victoria Street/Albert Road,15/07/2024,18:09:58,N,W,Heavy Rain,40,7,Car,False
High Street/Market Road,15/07/2024,18:17:11,W,SW,Heavy Rain,30,17,Truck,False
High Street/Market Road,15/07/2024,18:35:22,S,NW,Heavy Rain,30,38,Truck,False
High Street/Market Road,15/07/2024,18:37:10,E,N,Heavy Rain,30,41,Buss,True
High Street/Market Road,15/07/2024,18:37:25,W,N,Heavy Rain,30,40,Bicycle,False
Victoria Street/Albert Road,15/07/2024,18:39:22,S,W,Heavy Rain,40,38,Scooter,False
High Street/Market Road,15/07/2024,18:43:14,S,NE,Heavy Rain,30,20,Van,False
Victoria Street/Albert Road,15/07/2024,18:43:21,E,N,Heavy Rain,40,14,Bicycle,False
High Street/Market Road,15/07/2024,18:46:54,NE,E,Heavy Rain,30,34,Van,False
Victoria Street/Albert Road,15/07/2024,18:49:12,E,S,Heavy Rain,40,25,Van,True
High Street/Market Road,15/07/2024,18:50:44,SW,E,Heavy Rain,30,28,Bus,True
High Street/Market Road,15/07/2024,18:52:49,E,NE,Heavy Rain,30,15,Motorcycle,False
High Street/Market Road,15/07/2024,18:54:03,SW,S,Heavy Rain,30,23,Bus,True
High Street/Market Road,15/07/2024,18:55:17,SW,E,Heavy Rain,30,37,Bicycle,False
Victoria Street/Albert Road,15/07/2024,18:57:44,S,W,Heavy Rain,40,31,Motorcycle,False
Victoria Street/Albert Road,15/07/2024,19:00:36,W,S,Heavy Rain,40,50,Van,True
Victoria Street/Albert Road,15/07/2024,19:02:23,E,S,Heavy Rain,40,46,Van,False
Victoria Street/Albert Road,15/07/2024,19:08:24,S,N,Heavy Rain,40,49,Buss,True
High Street/Market Road,15/07/2024,19:12:12,S,SE,Heavy Rain,30,18,Scooter,False
High Street/Market Road,15/07/2024,19:14:50,N,NW,Heavy Rain,30,17,Motorbike,False
High Street/Market Road,15/07/2024,19:21:23,E,SW,Heavy Rain,30,32,Truck,False
Victoria Street/Albert Road,15/07/2024,19:28:59,E,E,Heavy Rain,40,40,Motorcycle,False
